Speed, Powers
 102.905953, 5689735.810499
 103.223251, 5697403.883647
 103.540549, 5705011.244147
 103.857846, 5712557.891999
 104.175144, 5720043.827202
 104.492442, 5727469.049758
 104.809739, 5734833.559665
 105.127037, 5742137.356925
 105.444335, 5749437.822583
 105.761632, 5756722.762294
 106.078930, 5763947.603752
 106.396228, 5771112.346957
 106.713525, 5778216.991909
 107.030823, 5785261.538608
 107.348121, 5792245.987054
 107.665418, 5799170.337248
 107.982716, 5806034.589188
 108.300014, 5812838.742875
 108.617311, 5819582.798310
 108.934609, 5826266.755491
 109.251907, 5832890.614420
 109.569204, 5839454.375095
 109.886502, 5846069.577705
 110.203800, 5852664.872329
 110.521097, 5859200.940567
 110.838395, 5865677.782419
 111.155693, 5872095.397885
 111.472990, 5878453.786964
 111.790288, 5884752.949658
 112.107586, 5890992.885966
 112.424883, 5897173.595888
 112.742181, 5903295.079424
 113.059479, 5909357.336574
 113.376776, 5915360.367338
 113.694074, 5921304.171715
 114.011372, 5927188.749707
 114.328669, 5933200.474660
 114.645967, 5939171.240244
 114.963265, 5945083.909316
 115.280562, 5950938.481878
 115.597860, 5956734.957927
 115.915158, 5962473.337466
 116.232455, 5968153.620493
 116.549753, 5973775.807009
 116.867051, 5979339.897014
 117.184348, 5984845.890507
 117.501646, 5990293.787490
 117.818944, 5995683.587960
 118.136241, 6001015.291920
 118.453539, 6006312.824636
 118.770837, 6011788.182174
 119.088134, 6017206.831225
 119.405432, 6022568.771788
 119.722730, 6027874.003864
 120.040027, 6033122.527453
 120.357325, 6038314.342555
 120.674623, 6043449.449169
 120.991920, 6048527.847295
 121.309218, 6053549.536935
 121.626515, 6058514.518087
 121.943813, 6063422.790752
 122.261111, 6068274.354929
 122.578408, 6073069.210620
 122.895706, 6077893.090064
 123.213004, 6082894.184557
 123.530301, 6087840.215775
 123.847599, 6092731.183719
 124.164897, 6097567.088388
 124.482194, 6102347.929783
 124.799492, 6107073.707902
 125.116790, 6111744.422748
 125.434087, 6116360.074318
 125.751385, 6120920.662614
 126.068683, 6125426.187635
 126.385980, 6129876.649382
 126.703278, 6134272.047854
 127.020576, 6138612.383051
 127.337873, 6143062.092340
 127.655171, 6147662.450112
 127.972469, 6152209.582645
 128.289766, 6156703.489941
 128.607064, 6161144.171998
 128.924362, 6165531.628818
 129.241659, 6169865.860399
 129.558957, 6174146.866743
 129.876255, 6178374.647848
 130.193552, 6182549.203716
 130.510850, 6186670.534345
 130.828148, 6190738.639737
 131.145445, 6194753.519890
 131.462743, 6198715.174806
 131.780041, 6202866.110078
 132.097338, 6207112.332761
 132.414636, 6211307.205852
 132.731934, 6215450.729351
 133.049231, 6219542.903257
 133.366529, 6223583.727572
 133.683827, 6227573.202294
 134.001124, 6231511.327424
 134.318422, 6235398.102961
