Ground Roll distance, Vertical Forces
 329.335826, 206478.392163
 336.584522, 206478.392163
 385.907627, 206478.392163
 395.693840, 206478.392163
 405.454076, 206478.392163
 415.188403, 206478.392163
 424.896890, 206478.392163
 425.284693, 206478.392163
 426.060175, 206478.392163
 426.370322, 206478.392163
 426.501746, 206478.392163
 426.764580, 206478.392163
 426.786320, 206478.392163
 426.797047, 206478.392163
 426.803541, 206478.392163
 426.808250, 206478.392163
 426.812477, 206478.392163
 426.814369, 206478.392163
 426.814693, 206478.392163
 426.814987, 206478.392163
 426.817927, 206478.392163
 426.847330, 206478.392163
 427.141299, 206478.392163
 430.075587, 206478.392163
 458.854134, 206478.392163
 487.950497, 206478.392163
 514.618038, 206478.392163
 538.772186, 206478.392163
 560.474934, 206478.392163
 579.820739, 206478.392163
 596.923231, 206478.392163
 601.457624, 206478.392163
 605.374110, 206478.392163
 607.129849, 206478.392163
 607.896741, 206478.392163
 608.624066, 206478.392163
 615.697847, 206478.392163
 621.230268, 206478.392163
 625.412676, 206478.392163
 626.511892, 206478.392163
 627.685077, 206478.392163
 638.556895, 206478.392163
 641.088413, 206478.392163
 643.294655, 206478.392163
 644.356047, 206478.392163
 644.910875, 206478.392163
 645.631156, 206478.392163
 652.284737, 206478.392163
 659.511397, 206478.392163
 660.934021, 206478.392163
 662.224577, 206478.392163
 663.503902, 206478.392163
 663.751726, 206478.392163
 663.872008, 206478.392163
 663.980502, 206478.392163
 665.008756, 206478.392163
 668.433188, 206478.392163
 668.966507, 206478.392163
 669.179479, 206478.392163
 669.322517, 206478.392163
 669.415392, 206478.392163
 669.466563, 206478.392163
 669.483063, 206478.392163
 669.483096, 206478.392163
 669.483096, 206478.392163
