Ground Roll distance, Vertical Forces
 329.335826, 149900.935249
 336.584522, 149321.044395
 385.907627, 145404.889561
 395.693840, 144634.007523
 405.454076, 143867.182523
 415.188403, 143104.389547
 424.896890, 142345.603769
 425.284693, 142315.335339
 426.060175, 142254.817588
 426.370322, 142230.617619
 426.501746, 142220.363537
 426.764580, 142199.857567
 426.786320, 142198.161527
 426.797047, 142197.324588
 426.803541, 142196.818001
 426.808250, 142196.450626
 426.812477, 142196.120829
 426.814369, 142195.973257
 426.814693, 142195.875486
 426.814987, 142195.780853
 426.817927, 142194.834512
 426.847330, 142185.370681
 427.141299, 142090.689962
 430.075587, 141139.639203
 458.854134, 131203.132924
 487.950497, 119906.828421
 514.618038, 108265.722575
 538.772186, 96479.593045
 560.474934, 84716.612706
 579.820739, 73144.713515
 596.923231, 61928.201807
 601.457624, 58780.911918
 605.374110, 55999.486051
 607.129849, 54733.021341
 607.896741, 54175.981063
 608.624066, 53645.566426
 615.697847, 48377.169317
 621.230268, 44112.193851
 625.412676, 40799.032701
 626.511892, 39915.088724
 627.685077, 38965.417974
 638.556895, 29840.893084
 641.088413, 27627.142859
 643.294655, 25668.456285
 644.356047, 24716.134524
 644.910875, 24215.679593
 645.631156, 23563.352507
 652.284737, 17395.322482
 659.511397, 10379.783105
 660.934021, 8955.572007
 662.224577, 7650.136575
 663.503902, 6342.821271
 663.751726, 6087.990654
 663.872008, 5964.114766
 663.980502, 5852.259033
 665.008756, 4786.364088
 668.433188, 1150.663062
 668.966507,  569.453801
 669.179479,  335.687926
 669.322517,  177.995277
 669.415392,   75.219136
 669.466563,   18.406004
 669.483063,    0.037502
 669.483096,    0.000167
 669.483096,    0.000000
