Time, Acceleration
   0.000100,    4.023410
   0.000563,    4.023381
   0.001899,    4.023295
   0.005051,    4.023093
   0.015187,    4.022445
   0.036117,    4.021106
   0.057871,    4.019713
   0.079599,    4.018322
   0.101364,    4.016928
   0.123110,    4.015535
   0.144954,    4.014136
   0.166937,    4.012727
   0.188812,    4.011324
   0.210810,    4.009913
   0.232860,    4.008499
   0.255079,    4.007073
   0.277349,    4.005644
   0.299679,    4.004211
   0.322253,    4.002761
   0.344756,    4.001316
   0.367298,    3.999867
   0.390087,    3.998403
   0.412888,    3.996937
   0.435866,    3.995460
   0.459001,    3.993972
   0.482190,    3.992480
   0.505665,    3.990969
   0.529212,    3.989453
   0.552778,    3.987936
   0.576770,    3.986391
   0.600640,    3.984853
   0.624662,    3.983305
   0.648675,    3.981757
   0.673156,    3.980178
   0.697691,    3.978596
   0.722470,    3.976997
   0.747411,    3.975388
   0.772399,    3.973775
   0.797600,    3.972148
   0.822801,    3.970520
   0.848341,    3.968870
   0.874231,    3.967197
   0.900107,    3.965524
   0.926320,    3.963829
   0.952917,    3.962109
   0.979815,    3.960369
   1.006421,    3.958647
   1.033249,    3.956910
   1.060590,    3.955140
   1.087778,    3.953378
   1.115473,    3.951584
   1.142874,    3.949808
   1.170821,    3.947996
   1.176417,    3.947633
   1.179486,    3.947434
   1.181249,    3.947320
   1.182578,    3.947234
   1.183687,    3.947162
   1.184462,    3.947112
   1.184701,    3.947096
   1.184866,    3.947085
   1.184954,    3.947080
   1.185460,    3.947047
   1.185919,    3.947017
   1.188059,    3.946878
   1.195672,    3.946384
   1.213322,    3.945239
   1.240278,    3.943489
   1.268811,    3.941637
   1.297461,    3.939776
   1.326516,    3.937889
   1.355940,    3.935977
   1.385189,    3.934075
   1.414914,    3.932143
   1.444734,    3.930203
   1.474930,    3.928238
   1.504729,    3.926299
   1.534838,    3.924339
   1.565296,    3.922355
   1.595684,    3.920376
   1.626513,    3.918367
   1.657559,    3.916343
   1.688660,    3.914316
   1.720049,    3.912268
   1.751729,    3.910202
   1.783676,    3.908117
   1.815764,    3.906022
   1.848159,    3.903907
   1.880486,    3.901795
   1.913261,    3.899653
   1.946247,    3.897497
   1.979077,    3.895351
   2.012118,    3.893190
   2.045620,    3.890998
   2.078968,    3.888816
   2.112931,    3.886593
   2.146947,    3.884365
   2.180791,    3.882148
   2.215374,    3.879883
   2.249954,    3.877616
   2.284439,    3.875355
   2.319156,    3.873078
   2.354152,    3.870783
   2.389464,    3.868465
   2.390881,    3.868372
   2.392140,    3.868290
   2.393170,    3.868222
   2.393418,    3.868206
   2.393467,    3.868203
   2.393513,    3.868200
   2.393968,    3.868170
   2.396623,    3.867995
   2.405150,    3.867435
   2.429130,    3.865860
