Speed (CAS), Rate of Climb
 116.016023, -653.558824
 117.061820, -570.934377
 118.107617, -507.468168
 119.153414, -469.004949
 120.199210, -437.843342
 121.245007, -405.672502
 122.290804, -386.673177
 123.336601, -369.854257
 124.382398, -352.451040
 125.428195, -334.457530
 126.473992, -323.618597
 127.519789, -312.556052
 128.565585, -301.090332
 129.611382, -289.217171
 130.657179, -278.821016
 131.702976, -270.794843
 132.748773, -262.463055
 133.794570, -253.109952
 134.840367, -243.024929
 135.886164, -233.664081
 136.931960, -227.286627
 137.977757, -220.672224
 139.023554, -213.818351
 140.069351, -206.722489
 141.115148, -199.382119
 142.160945, -193.262884
 143.206742, -189.735774
 144.252538, -186.053606
 145.298335, -182.214588
 146.344132, -178.216928
 147.389929, -174.058833
 148.435726, -169.738511
 149.481523, -167.376245
 150.527320, -166.226599
 151.573117, -164.990689
 152.618913, -163.667396
 153.664710, -162.255600
 154.710507, -160.754181
 155.756304, -159.162018
 156.802101, -157.477993
 157.847898, -157.958618
 158.893695, -160.631576
 159.939492, -163.301148
 160.985288, -165.966834
 162.031085, -168.628132
 163.076882, -171.284541
 164.122679, -173.935560
 165.168476, -176.580687
 166.214273, -178.642212
 167.260070, -180.424954
 168.305867, -186.306480
 169.351663, -192.704711
 170.397460, -199.171611
 171.443257, -205.707234
 172.489054, -212.311632
 173.534851, -218.984859
 174.580648, -225.726969
 175.626445, -232.538015
 176.672242, -239.418051
 177.718038, -246.367130
 178.763835, -253.385305
 179.809632, -260.912971
 180.855429, -272.101324
 181.901226, -283.299529
 182.947023, -294.147790
 183.992820, -305.130560
 185.038617, -316.248315
 186.084413, -327.501530
 187.130210, -338.890682
 188.176007, -350.416246
 189.221804, -362.078697
 190.267601, -373.878512
 191.313398, -385.816166
 192.359195, -397.892135
 193.404992, -410.106895
 194.450788, -422.460921
 195.496585, -435.558401
 196.542382, -452.209072
 197.588179, -469.065895
 198.633976, -485.804391
 199.679773, -502.630359
 200.725570, -519.660233
 201.771367, -536.894844
 202.817163, -554.335023
 203.862960, -571.981600
 204.908757, -589.835406
 205.954554, -607.897271
 207.000351, -626.168027
 208.046148, -644.648503
 209.091945, -663.339530
 210.137742, -682.241940
 211.183538, -701.356562
 212.229335, -720.684228
 213.275132, -740.225767
 214.320929, -759.943790
 215.366726, -779.768531
 216.412523, -800.985734
 217.458320, -825.238673
 218.504117, -849.766908
 219.549913, -874.571558
