Speed(CAS), Altitude
  75.139502,    0.000000
  75.139503,  100.000000
  75.139503,  200.000000
  75.139503,  300.000000
  75.139503,  400.000000
  75.139503,  500.000000
  75.139503,  600.000000
  75.139503,  700.000000
  75.139503,  800.000000
  75.139503,  900.000000
  75.139503, 1000.000000
  75.139503, 1100.000000
  75.139503, 1200.000000
  75.139503, 1300.000000
  75.139503, 1400.000000
  75.139503, 1500.000000
  75.139503, 1600.000000
  75.139503, 1700.000000
  75.139503, 1800.000000
  75.139503, 1900.000000
  75.139503, 2000.000000
  75.139503, 2100.000000
  75.139503, 2200.000000
  75.139503, 2300.000000
  75.139503, 2400.000000
  75.139503, 2500.000000
  75.139503, 2600.000000
  75.139503, 2700.000000
  75.139503, 2800.000000
  75.139503, 2900.000000
  75.139503, 3000.000000
  75.139503, 3100.000000
  75.139503, 3200.000000
  75.139503, 3300.000000
  75.139503, 3400.000000
  75.139503, 3500.000000
  75.139503, 3600.000000
  75.139503, 3700.000000
  75.139503, 3800.000000
  75.139503, 3900.000000
  75.139503, 4000.000000
  75.139503, 4100.000000
  75.139503, 4200.000000
  75.139503, 4300.000000
  75.139503, 4400.000000
  75.139503, 4500.000000
  75.139503, 4600.000000
  75.139503, 4700.000000
  75.139503, 4800.000000
  75.139503, 4900.000000
  75.139503, 5000.000000
  75.139503, 5100.000000
  75.139503, 5200.000000
  75.139503, 5300.000000
  75.139503, 5400.000000
  75.139503, 5500.000000
  75.139503, 5600.000000
  75.139503, 5700.000000
  75.139503, 5800.000000
  75.139503, 5900.000000
  75.139503, 6000.000000
  75.139503, 6100.000000
  75.139503, 6200.000000
  75.139503, 6300.000000
  75.139503, 6400.000000
  75.139503, 6500.000000
  75.139503, 6600.000000
  75.139503, 6700.000000
  75.139503, 6800.000000
  75.139503, 6900.000000
  75.139503, 7000.000000
  75.139503, 7100.000000
  75.139503, 7200.000000
  75.139503, 7300.000000
  75.139503, 7400.000000
  75.139503, 7500.000000
  75.139503, 7600.000000
  75.139503, 7700.000000
  75.139503, 7800.000000
  75.139503, 7900.000000
  75.139503, 8000.000000
  75.139503, 8100.000000
  75.139503, 8200.000000
  75.139503, 8300.000000
  75.139503, 8400.000000
  75.139503, 8500.000000
  75.139503, 8600.000000
  75.139503, 8700.000000
  75.139503, 8800.000000
  75.139503, 8900.000000
  75.139503, 9000.000000
  75.139503, 9100.000000
  75.139503, 9200.000000
  75.139503, 9300.000000
  75.139503, 9400.000000
  75.139503, 9500.000000
  75.139503, 9600.000000
  75.139503, 9700.000000
  75.139503, 9800.000000
  75.139503, 9900.000000
  75.139503, 10000.000000
  75.139503, 10100.000000
  75.139503, 10200.000000
  75.139503, 10300.000000
  75.139503, 10400.000000
  75.139503, 10500.000000
  75.139503, 10600.000000
  75.139503, 10700.000000
  75.139503, 10800.000000
  75.139503, 10900.000000
  75.139503, 11000.000000
  75.139503, 11100.000000
  75.139503, 11200.000000
  75.139503, 11300.000000
  75.139503, 11400.000000
  75.139503, 11500.000000
  75.139503, 11600.000000
  75.139503, 11700.000000
  75.139503, 11800.000000
  75.139503, 11900.000000
  75.139503, 12000.000000
  75.139503, 12100.000000
  75.139503, 12200.000000
  75.139503, 12300.000000
  75.139503, 12400.000000
  75.139503, 12500.000000
  75.139503, 12600.000000
  75.139503, 12700.000000
  75.139503, 12800.000000
  75.139503, 12900.000000
  75.139503, 13000.000000
  75.139503, 13100.000000
  75.139503, 13200.000000
  75.139503, 13300.000000
  75.139503, 13400.000000
  75.139503, 13500.000000
  75.139503, 13600.000000
  75.139503, 13700.000000
  75.139503, 13800.000000
  75.139503, 13900.000000
  87.086664, 14000.000000
  87.114449, 14100.000000
  87.083956, 14200.000000
  87.096641, 14300.000000
  87.101430, 14400.000000
  87.098424, 14500.000000
  87.087720, 14600.000000
  87.114779, 14700.000000
  87.088032, 14800.000000
  87.097370, 14900.000000
  87.097547, 15000.000000
  87.088681, 15100.000000
  87.111606, 15200.000000
  87.084087, 15300.000000
  87.086785, 15400.000000
  87.079112, 15500.000000
  87.098338, 15600.000000
  87.105694, 15700.000000
  87.101331, 15800.000000
 110.965555, 15700.000000
 110.941729, 15600.000000
 110.958332, 15500.000000
 110.942434, 15400.000000
 110.973254, 15300.000000
 110.974370, 15200.000000
 110.945403, 15100.000000
 110.971081, 15000.000000
 110.969620, 14900.000000
 110.940672, 14800.000000
 110.974609, 14700.000000
 110.984155, 14600.000000
 110.968997, 14500.000000
 110.977052, 14400.000000
 110.961712, 14300.000000
 110.972863, 14200.000000
 110.961992, 14100.000000
 110.980986, 14000.000000
 110.979395, 13900.000000
 110.956953, 13800.000000
 110.968598, 13700.000000
 110.960907, 13600.000000
 110.990901, 13500.000000
 110.944828, 13400.000000
 110.997403, 13300.000000
 110.973448, 13200.000000
 110.992537, 13100.000000
 110.995091, 13000.000000
 110.980893, 12900.000000
 110.949724, 12800.000000
 110.967224, 12700.000000
 110.969534, 12600.000000
 110.956455, 12500.000000
 110.997008, 12400.000000
 110.953683, 12300.000000
 110.965875, 12200.000000
 110.964182, 12100.000000
 110.948420, 12000.000000
 110.993412, 11900.000000
 110.950139, 11800.000000
 110.969632, 11700.000000
 110.976719, 11600.000000
 110.971237, 11500.000000
 110.953017, 11400.000000
 111.004151, 11300.000000
 110.961192, 11200.000000
 110.989748, 11100.000000
 111.007387, 11000.000000
 111.012939, 10900.000000
 111.182893, 10800.000000
 111.614674, 10700.000000
 112.046416, 10600.000000
 112.478106, 10500.000000
 113.003453, 10400.000000
 113.436304, 10300.000000
 113.869069, 10200.000000
 114.301731, 10100.000000
 114.734279, 10000.000000
 115.166697, 9900.000000
 115.598971, 9800.000000
 116.031087, 9700.000000
 116.463031, 9600.000000
 116.894789, 9500.000000
 117.326345, 9400.000000
 117.757687, 9300.000000
 118.188798, 9200.000000
 118.842070, 9100.000000
 119.613232, 9000.000000
 120.506495, 8900.000000
 121.295329, 8800.000000
 122.209169, 8700.000000
 123.015876, 8600.000000
 123.830883, 8500.000000
 124.654235, 8400.000000
 125.485975, 8300.000000
 126.326147, 8200.000000
 127.174796, 8100.000000
 128.031965, 8000.000000
 128.897699, 7900.000000
 129.772041, 7800.000000
 130.523795, 7700.000000
 131.414009, 7600.000000
 132.178749, 7500.000000
 133.084985, 7400.000000
 133.862836, 7300.000000
 134.785248, 7200.000000
 135.576338, 7100.000000
 136.373333, 7000.000000
 137.176260, 6900.000000
 138.129950, 6800.000000
 138.800009, 6700.000000
 139.472989, 6600.000000
 139.999446, 6500.000000
 140.676719, 6400.000000
 141.204345, 6300.000000
 141.885905, 6200.000000
 142.570397, 6100.000000
 143.100507, 6000.000000
 143.630371, 5900.000000
 144.159972, 5800.000000
 144.689295, 5700.000000
 145.382060, 5600.000000
 145.912402, 5500.000000
 146.442426, 5400.000000
 146.972117, 5300.000000
 147.501459, 5200.000000
 148.030436, 5100.000000
 148.732602, 5000.000000
 149.262465, 4900.000000
 149.791923, 4800.000000
 150.320960, 4700.000000
 151.029823, 4600.000000
 151.559660, 4500.000000
 152.089036, 4400.000000
 152.617934, 4300.000000
 153.146337, 4200.000000
 153.674229, 4100.000000
 154.201595, 4000.000000
 154.728418, 3900.000000
 155.254682, 3800.000000
 155.780370, 3700.000000
 156.305465, 3600.000000
 156.829952, 3500.000000
 157.353814, 3400.000000
 157.877035, 3300.000000
 158.399597, 3200.000000
 158.921484, 3100.000000
 159.442679, 3000.000000
 159.963165, 2900.000000
 160.482927, 2800.000000
 160.788358, 2700.000000
 161.304793, 2600.000000
 161.820445, 2500.000000
 162.335296, 2400.000000
 162.849331, 2300.000000
 163.362530, 2200.000000
 163.650232, 2100.000000
 164.159843, 2000.000000
 164.668561, 1900.000000
 165.176368, 1800.000000
 165.683247, 1700.000000
 166.189180, 1600.000000
 166.694150, 1500.000000
 167.198140, 1400.000000
 167.461335, 1300.000000
 167.961385, 1200.000000
 168.460394, 1100.000000
 168.712746, 1000.000000
 169.207671,  900.000000
 169.701496,  800.000000
 169.942734,  700.000000
 170.432331,  600.000000
 170.920766,  500.000000
 171.408020,  400.000000
 171.634680,  300.000000
 172.117518,  200.000000
 172.599114,  100.000000
 173.079446,    0.000000
