Speed (CAS), Efficiency
  66.700015,   13.456694
  67.769762,   13.727099
  68.839510,   13.987332
  69.909257,   14.236951
  70.979004,   14.473506
  72.048752,   14.698358
  73.118499,   14.912374
  74.188246,   15.115442
  75.257994,   15.307523
  76.327741,   15.488666
  77.397488,   15.659005
  78.467236,   15.818775
  79.536983,   15.968316
  80.606730,   16.103940
  81.676478,   16.229006
  82.746225,   16.344372
  83.815972,   16.450821
  84.885720,   16.543063
  85.955467,   16.624989
  87.025214,   16.699793
  88.094962,   16.759948
  89.164709,   16.811652
  90.234457,   16.855302
  91.304204,   16.885019
  92.373951,   16.911497
  93.443699,   16.920866
  94.513446,   16.929550
  95.583193,   16.920932
  96.652941,   16.912225
  97.722688,   16.887640
  98.792435,   16.861477
  99.862183,   16.824009
 100.931930,   16.780812
 102.001677,   16.733529
 103.071425,   16.673929
 104.141172,   16.614138
 105.210919,   16.544848
 106.280667,   16.469562
 107.350414,   16.394207
 108.420161,   16.307981
 109.489909,   16.218283
 110.559656,   16.128700
 111.629403,   16.030821
 112.699151,   15.928207
 113.768898,   15.825939
 114.838645,   15.721669
 115.908393,   15.607767
 116.978140,   15.494469
 118.047887,   15.381786
 119.117635,   15.265339
 120.187382,   15.142696
 121.257129,   15.020937
 122.326877,   14.900067
 123.396624,   14.778592
 124.466371,   14.649393
 125.536119,   14.521347
 126.605866,   14.394452
 127.675613,   14.268707
 128.745361,   14.140673
 129.815108,   14.008357
 130.884855,   13.877431
 131.954603,   13.747884
 133.024350,   13.619708
 134.094097,   13.492893
 135.163845,   13.359928
 136.233592,   13.228301
 137.303339,   13.098235
 138.373087,   12.969714
 139.442834,   12.842723
 140.512581,   12.717244
 141.582329,   12.588333
 142.652076,   12.459479
 143.721823,   12.332297
 144.791571,   12.206763
 145.861318,   12.082856
 146.931065,   11.960555
 148.000813,   11.839838
 149.070560,   11.717938
 150.140307,   11.595100
 151.210055,   11.473959
 152.279802,   11.354489
 153.349549,   11.236666
 154.419297,   11.120463
 155.489044,   11.005855
 156.558791,   10.892819
 157.628539,   10.781330
 158.698286,   10.667485
 159.768033,   10.554966
 160.837781,   10.444063
 161.907528,   10.334750
 162.977275,   10.226999
 164.047023,   10.120783
 165.116770,   10.016078
 166.186517,    9.912857
 167.256265,    9.811096
 168.326012,    9.710770
 169.395759,    9.610208
 170.465507,    9.509591
 171.535254,    9.410445
 172.605002,    9.312744
