V/VsTO, Thrust - Yawing Moment
   0.267026, 608530.930009
   0.270773, 607946.324354
   0.274520, 607361.718699
   0.278267, 606777.113044
   0.282014, 606192.507388
   0.285761, 605607.901733
   0.289508, 605023.296078
   0.293255, 604438.690423
   0.297001, 603854.084768
   0.300748, 603269.479112
   0.304495, 602684.873457
   0.308242, 602100.267802
   0.311989, 601515.662147
   0.315736, 600931.056492
   0.319483, 600346.450837
   0.323230, 599761.845181
   0.326976, 599177.239526
   0.330723, 598592.633871
   0.334470, 598008.028216
   0.338217, 597423.422561
   0.341964, 596838.816905
   0.345711, 596254.211250
   0.349458, 595669.605595
   0.353205, 595084.999940
   0.356952, 594500.394285
   0.360698, 593915.788629
   0.364445, 593331.182974
   0.368192, 592746.577319
   0.371939, 592161.971664
   0.375686, 591577.366009
   0.379433, 590992.760353
   0.383180, 590408.154698
   0.386927, 589823.549043
   0.390673, 589238.943388
   0.394420, 588654.337733
   0.398167, 588069.732078
   0.401914, 587485.126422
   0.405661, 586900.520767
   0.409408, 586315.915112
   0.413155, 585731.309457
   0.416902, 585146.703802
   0.420649, 584562.098146
   0.424395, 583977.492491
   0.428142, 583392.886836
   0.431889, 582808.281181
   0.435636, 582223.675526
   0.439383, 581639.069870
   0.443130, 581054.464215
   0.446877, 580469.858560
   0.450624, 579885.252905
   0.454370, 579300.647250
   0.458117, 578716.041594
   0.461864, 578131.435939
   0.465611, 577546.830284
   0.469358, 576962.224629
   0.473105, 576377.618974
   0.476852, 575793.013319
   0.480599, 575208.407663
   0.484346, 574623.802008
   0.488092, 574039.196353
   0.491839, 573454.590698
   0.495586, 572869.985043
   0.499333, 572285.379387
   0.503080, 571700.773732
   0.506827, 571116.168077
   0.510574, 570531.562422
   0.514321, 569946.956767
   0.518067, 569362.351111
   0.521814, 568777.745456
   0.525561, 568193.139801
   0.529308, 567608.534146
   0.533055, 567023.928491
   0.536802, 566518.083315
   0.540549, 566040.821633
   0.544296, 565563.559951
   0.548043, 565086.298270
   0.551789, 564609.036588
   0.555536, 564131.774907
   0.559283, 563654.513225
   0.563030, 563177.251543
   0.566777, 562699.989862
   0.570524, 562222.728180
   0.574271, 561745.466498
   0.578018, 561268.204817
   0.581764, 560790.943135
   0.585511, 560313.681453
   0.589258, 559836.419772
   0.593005, 559359.158090
   0.596752, 558881.896408
   0.600499, 558404.634727
   0.604246, 557927.373045
   0.607993, 557450.111364
   0.611740, 556972.849682
   0.615486, 556495.588000
   0.619233, 556018.326319
   0.622980, 555541.064637
   0.626727, 555063.802955
   0.630474, 554586.541274
   0.634221, 554109.279592
   0.637968, 553632.017910
   0.641715, 553154.756229
   0.645461, 552677.494547
   0.649208, 552200.232865
   0.652955, 551722.971184
   0.656702, 551245.709502
   0.660449, 550768.447821
   0.664196, 550291.186139
   0.667943, 549813.924457
   0.671690, 549336.662776
   0.675437, 548859.401094
   0.679183, 548382.139412
   0.682930, 547904.877731
   0.686677, 547427.616049
   0.690424, 546950.354367
   0.694171, 546473.092686
   0.697918, 545995.831004
   0.701665, 545518.569322
   0.705412, 545041.307641
   0.709158, 544564.045959
   0.712905, 544086.784278
   0.716652, 543609.522596
   0.720399, 543132.260914
   0.724146, 542654.999233
   0.727893, 542177.737551
   0.731640, 541700.475869
   0.735387, 541223.214188
   0.739133, 540745.952506
   0.742880, 540268.690824
   0.746627, 539791.429143
   0.750374, 539314.167461
   0.754121, 538836.905779
   0.757868, 538359.644098
   0.761615, 537882.382416
   0.765362, 537405.120735
   0.769109, 536927.859053
   0.772855, 536450.597371
   0.776602, 535973.335690
   0.780349, 535496.074008
   0.784096, 535018.812326
   0.787843, 534541.550645
   0.791590, 534064.288963
   0.795337, 533587.027281
   0.799084, 533109.765600
   0.802830, 532661.416307
   0.806577, 532246.007101
   0.810324, 531830.597895
   0.814071, 531415.188689
   0.817818, 530999.779483
   0.821565, 530584.370276
   0.825312, 530168.961070
   0.829059, 529753.551864
   0.832806, 529338.142658
   0.836552, 528922.733452
   0.840299, 528507.324245
   0.844046, 528091.915039
   0.847793, 527676.505833
   0.851540, 527261.096627
   0.855287, 526845.687421
   0.859034, 526430.278215
   0.862781, 526014.869008
   0.866527, 525599.459802
   0.870274, 525184.050596
   0.874021, 524768.641390
   0.877768, 524353.232184
   0.881515, 523937.822977
   0.885262, 523522.413771
   0.889009, 523107.004565
   0.892756, 522691.595359
   0.896503, 522276.186153
   0.900249, 521860.776947
   0.903996, 521445.367740
   0.907743, 521029.958534
   0.911490, 520614.549328
   0.915237, 520199.140122
   0.918984, 519783.730916
   0.922731, 519368.321709
   0.926478, 518952.912503
   0.930224, 518537.503297
   0.933971, 518122.094091
   0.937718, 517706.684885
   0.941465, 517291.275679
   0.945212, 516875.866472
   0.948959, 516460.457266
   0.952706, 516045.048060
   0.956453, 515629.638854
   0.960200, 515214.229648
   0.963946, 514798.820442
   0.967693, 514383.411235
   0.971440, 513968.002029
   0.975187, 513552.592823
   0.978934, 513137.183617
   0.982681, 512721.774411
   0.986428, 512306.365204
   0.990175, 511890.955998
   0.993921, 511475.546792
   0.997668, 511060.137586
   1.001415, 510644.728380
   1.005162, 510229.319174
   1.008909, 509813.909967
   1.012656, 509398.500761
   1.016403, 508983.091555
   1.020150, 508567.682349
   1.023897, 508152.273143
   1.027643, 507736.863936
   1.031390, 507321.454730
   1.035137, 506906.045524
   1.038884, 506490.636318
   1.042631, 506075.227112
   1.046378, 505659.817906
   1.050125, 505244.408699
   1.053872, 504828.999493
   1.057618, 504413.590287
   1.061365, 503998.181081
   1.065112, 503582.771875
   1.068859, 503178.600917
   1.072606, 502819.058462
   1.076353, 502459.516008
   1.080100, 502099.973554
   1.083847, 501740.431100
   1.087594, 501380.888646
   1.091340, 501021.346192
   1.095087, 500661.803737
   1.098834, 500302.261283
   1.102581, 499942.718829
   1.106328, 499583.176375
   1.110075, 499223.633921
   1.113822, 498864.091467
   1.117569, 498504.549013
   1.121315, 498145.006558
   1.125062, 497785.464104
   1.128809, 497425.921650
   1.132556, 497066.379196
   1.136303, 496706.836742
   1.140050, 496347.294288
   1.143797, 495987.751834
   1.147544, 495628.209379
   1.151291, 495268.666925
   1.155037, 494909.124471
   1.158784, 494549.582017
   1.162531, 494190.039563
   1.166278, 493830.497109
   1.170025, 493470.954655
   1.173772, 493111.412200
   1.177519, 492751.869746
   1.181266, 492392.327292
   1.185012, 492032.784838
   1.188759, 491673.242384
   1.192506, 491313.699930
   1.196253, 490954.157475
   1.200000, 490594.615021
