Mach, Rate of Climb
   0.242680,   13.400606
   0.248108,   13.711964
   0.253535,   14.007366
   0.258963,   14.313006
   0.264390,   14.608137
   0.269818,   14.888947
   0.275245,   15.171986
   0.280673,   15.448321
   0.286100,   15.711124
   0.291528,   15.963930
   0.296955,   16.206346
   0.302383,   16.436594
   0.307810,   16.652383
   0.313237,   16.853728
   0.318665,   17.043098
   0.324092,   17.219195
   0.329520,   17.378596
   0.334947,   17.526214
   0.340375,   17.662655
   0.345802,   17.787740
   0.351230,   17.897950
   0.356657,   17.998394
   0.362085,   18.088179
   0.367512,   18.164807
   0.372940,   18.231817
   0.378367,   18.284659
   0.383795,   18.329420
   0.389222,   18.357598
   0.394650,   18.377815
   0.400077,   18.382661
   0.405504,   18.377148
   0.410932,   18.359092
   0.416359,   18.326135
   0.421787,   18.285014
   0.427214,   18.229744
   0.432642,   18.165167
   0.438069,   18.091992
   0.443497,   18.008918
   0.448924,   17.924037
   0.454352,   17.830424
   0.459779,   17.730360
   0.465207,   17.632467
   0.470634,   17.525874
   0.476062,   17.415880
   0.481489,   17.300461
   0.486917,   17.176251
   0.492344,   17.044678
   0.497771,   16.912683
   0.503199,   16.762913
   0.508626,   16.602030
   0.514054,   16.434140
   0.519481,   16.257012
   0.524909,   16.070587
   0.530336,   15.862181
   0.535764,   15.643423
   0.541191,   15.414796
   0.546619,   15.175650
   0.552046,   14.926330
   0.557474,   14.664054
   0.562901,   14.384374
   0.568329,   14.094722
   0.573756,   13.794500
   0.579184,   13.483601
   0.584611,   13.161961
   0.590039,   12.829547
   0.595466,   12.481291
   0.600893,   12.114750
   0.606321,   11.736906
   0.611748,   11.347675
   0.617176,   10.946968
   0.622603,   10.534747
   0.628031,   10.110826
   0.633458,    9.674685
   0.638886,    9.226805
   0.644313,    8.756252
   0.649741,    8.270988
   0.655168,    7.773452
   0.660596,    7.263570
   0.666023,    6.741932
   0.671451,    6.207871
   0.676878,    5.661257
   0.682306,    5.107496
   0.687733,    4.542509
   0.693160,    3.964860
   0.698588,    3.376787
   0.704015,    2.769526
   0.709443,    2.149234
   0.714870,    1.516923
   0.720298,    0.872331
   0.725725,    0.214514
   0.731153,   -0.458228
   0.736580,   -1.146531
   0.742008,   -1.848338
   0.747435,   -2.565655
   0.752863,   -3.301017
   0.758290,   -4.050199
   0.763718,   -4.813533
   0.769145,   -5.591972
   0.774573,   -6.384476
   0.780000,   -7.199863
