Speed (TAS), Efficiency
 138.632624,   14.635897
 139.955364,   14.745206
 141.278105,   14.850124
 142.600845,   14.950831
 143.923585,   15.047542
 145.246325,   15.138548
 146.569066,   15.224127
 147.891806,   15.306101
 149.214546,   15.383624
 150.537287,   15.454434
 151.860027,   15.522281
 153.182767,   15.584922
 154.505507,   15.641963
 155.828248,   15.696922
 157.150988,   15.743615
 158.473728,   15.788505
 159.796469,   15.827190
 161.119209,   15.862448
 162.441949,   15.892845
 163.764689,   15.919040
 165.087430,   15.940939
 166.410170,   15.958762
 167.732910,   15.972024
 169.055650,   15.982279
 170.378391,   15.986836
 171.701131,   15.990426
 173.023871,   15.986275
 174.346612,   15.982095
 175.669352,   15.971394
 176.992092,   15.958521
 178.314832,   15.943373
 179.637573,   15.921946
 180.960313,   15.900420
 182.283053,   15.873712
 183.605793,   15.843819
 184.928534,   15.813822
 186.251274,   15.777233
 187.574014,   15.739137
 188.896755,   15.700957
 190.219495,   15.656289
 191.542235,   15.610348
 192.864975,   15.564360
 194.187716,   15.513493
 195.510456,   15.460138
 196.833196,   15.406790
 198.155937,   15.351641
 199.478677,   15.291360
 200.801417,   15.231154
 202.124157,   15.171027
 203.446898,   15.106956
 204.769638,   15.040433
 206.092378,   14.974067
 207.415118,   14.907863
 208.737859,   14.837611
 210.060599,   14.765577
 211.383339,   14.693790
 212.706080,   14.622254
 214.028820,   14.548492
 215.351560,   14.471700
 216.674300,   14.395249
 217.997041,   14.319141
 219.319781,   14.243377
 220.642521,   14.163608
 221.965262,   14.083243
 223.288002,   14.003313
 224.610742,   13.923818
 225.933482,   13.844759
 227.256223,   13.762326
 228.578963,   13.679294
 229.901703,   13.596785
 231.224443,   13.514798
 232.547184,   13.433332
 233.869924,   13.351265
 235.192664,   13.266410
 236.515405,   13.182158
 237.838145,   13.098506
 239.160885,   13.015451
 240.483625,   12.932991
 241.806366,   12.850505
 243.129106,   12.765263
 244.451846,   12.680688
 245.774587,   12.596777
 247.097327,   12.513526
 248.420067,   12.430929
 249.742807,   12.348983
 251.065548,   12.266346
 252.388288,   12.182216
 253.711028,   12.098799
 255.033768,   12.016090
 256.356509,   11.934082
 257.679249,   11.852771
 259.001989,   11.772150
 260.324730,   11.692214
 261.647470,   11.610554
 262.970210,   11.528991
 264.292950,   11.448164
 265.615691,   11.368065
 266.938431,   11.288688
 268.261171,   11.210025
 269.583911,   11.132071
