Speed (TAS), Climb Angle
  64.149628,    2.010584
  64.937858,    1.995441
  65.726087,    1.979273
  66.514317,    1.960337
  67.302547,    1.938749
  68.090777,    1.914535
  68.879006,    1.890437
  69.667236,    1.869670
  70.455466,    1.846646
  71.243695,    1.821508
  72.031925,    1.794402
  72.820155,    1.765078
  73.608384,    1.733431
  74.396614,    1.700154
  75.184844,    1.665412
  75.973073,    1.627991
  76.761303,    1.589284
  77.549533,    1.549169
  78.337763,    1.506712
  79.125992,    1.463400
  79.914222,    1.417911
  80.702452,    1.371320
  81.490681,    1.323114
  82.278911,    1.273509
  83.067141,    1.222581
  83.855370,    1.170240
  84.643600,    1.116590
  85.431830,    1.062599
  86.220059,    1.012975
  87.008289,    0.962816
  87.796519,    0.910486
  88.584749,    0.857966
  89.372978,    0.803514
  90.161208,    0.748283
  90.949438,    0.692427
  91.737667,    0.634510
  92.525897,    0.576361
  93.314127,    0.517044
  94.102356,    0.456217
  94.890586,    0.395140
  95.678816,    0.332836
  96.467045,    0.269098
  97.255275,    0.205092
  98.043505,    0.140309
  98.831734,    0.073667
  99.619964,    0.006738
 100.408194,   -0.060477
 101.196424,   -0.129515
 101.984653,   -0.199350
 102.772883,   -0.265491
 103.561113,   -0.331519
 104.349342,   -0.399728
 105.137572,   -0.468352
 105.925802,   -0.537294
 106.714031,   -0.606555
 107.502261,   -0.677621
 108.290491,   -0.749444
 109.078720,   -0.821599
 109.866950,   -0.894088
 110.655180,   -0.967228
 111.443410,   -1.042236
 112.231639,   -1.117591
 113.019869,   -1.193293
 113.808099,   -1.269343
 114.596328,   -1.345836
 115.384558,   -1.424365
 116.172788,   -1.503255
 116.961017,   -1.582506
 117.749247,   -1.662117
 118.537477,   -1.742090
 119.325706,   -1.819898
 120.113936,   -1.897889
 120.902166,   -1.976254
 121.690396,   -2.054992
 122.478625,   -2.134103
 123.266855,   -2.213588
 124.055085,   -2.293446
 124.843314,   -2.375054
 125.631544,   -2.457313
 126.419774,   -2.539958
 127.208003,   -2.622988
 127.996233,   -2.706403
 128.784463,   -2.790205
 129.572692,   -2.874393
 130.360922,   -2.959635
 131.149152,   -3.046169
 131.937381,   -3.133101
 132.725611,   -3.220430
 133.513841,   -3.308156
 134.302071,   -3.396280
 135.090300,   -3.484803
 135.878530,   -3.573309
 136.666760,   -3.661773
 137.454989,   -3.751889
 138.243219,   -3.842650
 139.031449,   -3.933819
 139.819678,   -4.025398
 140.607908,   -4.117385
 141.396138,   -4.209783
 142.184367,   -4.302591
