Speed (TAS), Climb Angle
  70.936091,    3.114992
  72.281952,    3.151270
  73.627814,    3.164446
  74.973675,    3.165548
  76.319537,    3.161330
  77.665398,    3.144549
  79.011260,    3.127243
  80.357121,    3.099108
  81.702983,    3.070472
  83.048844,    3.036384
  84.394705,    2.999050
  85.740567,    2.960541
  87.086428,    2.915406
  88.432290,    2.870805
  89.778151,    2.823417
  91.124013,    2.770696
  92.469874,    2.719555
  93.815736,    2.667691
  95.161597,    2.605005
  96.507459,    2.544718
  97.853320,    2.484706
  99.199182,    2.421882
 100.545043,    2.353133
 101.890905,    2.286168
 103.236766,    2.219003
 104.582628,    2.151637
 105.928489,    2.080294
 107.274351,    2.007013
 108.620212,    1.933417
 109.966073,    1.860825
 111.311935,    1.789622
 112.657796,    1.714046
 114.003658,    1.629933
 115.349519,    1.547836
 116.695381,    1.465393
 118.041242,    1.382486
 119.387104,    1.300145
 120.732965,    1.218479
 122.078827,    1.130658
 123.424688,    1.037306
 124.770550,    0.945099
 126.116411,    0.852321
 127.462273,    0.758959
 128.808134,    0.665687
 130.153996,    0.572470
 131.499857,    0.478670
 132.845718,    0.384313
 134.191580,    0.283108
 135.537441,    0.178410
 136.883303,    0.073026
 138.229164,   -0.032741
 139.575026,   -0.138945
 140.920887,   -0.245837
 142.266749,   -0.353386
 143.612610,   -0.461207
 144.958472,   -0.569717
 146.304333,   -0.678915
 147.650195,   -0.788584
 148.996056,   -0.898790
 150.341918,   -1.015470
 151.687779,   -1.136181
 153.033641,   -1.257401
 154.379502,   -1.379396
 155.725364,   -1.502166
 157.071225,   -1.625572
 158.417086,   -1.749671
 159.762948,   -1.874549
 161.108809,   -2.000182
 162.454671,   -2.126467
 163.800532,   -2.253532
 165.146394,   -2.381378
 166.492255,   -2.509955
 167.838117,   -2.639289
 169.183978,   -2.769406
 170.529840,   -2.900307
 171.875701,   -3.031992
 173.221563,   -3.164463
 174.567424,   -3.301702
 175.913286,   -3.442502
 177.259147,   -3.584167
 178.605009,   -3.726677
 179.950870,   -3.870065
 181.296732,   -4.014414
 182.642593,   -4.159611
 183.988454,   -4.305658
 185.334316,   -4.452721
 186.680177,   -4.600693
 188.026039,   -4.749520
 189.371900,   -4.899280
 190.717762,   -5.050115
 192.063623,   -5.201810
 193.409485,   -5.354366
 194.755346,   -5.508073
 196.101208,   -5.662725
 197.447069,   -5.818245
 198.792931,   -5.974765
 200.138792,   -6.132467
 201.484654,   -6.291042
 202.830515,   -6.450491
 204.176377,   -6.611242
