Speed (CAS), Efficiency
  95.998512,   17.057108
  96.256728,   17.078081
  96.514945,   17.110484
  96.773161,   17.149552
  97.031377,   17.188904
  97.289594,   17.231815
  97.547810,   17.275631
  97.806026,   17.319788
  98.064243,   17.364288
  98.322459,   17.408724
  98.580675,   17.453154
  98.838892,   17.497930
  99.097108,   17.543053
  99.355324,   17.588529
  99.613541,   17.634361
  99.871757,   17.678486
 100.129973,   17.721279
 100.388190,   17.764391
 100.646406,   17.807824
 100.904622,   17.851583
 101.162839,   17.895671
 101.421055,   17.940090
 101.679271,   17.974405
 101.937488,   18.001432
 102.195704,   18.028610
 102.453920,   18.055938
 102.712137,   18.083420
 102.970353,   18.111054
 103.228569,   18.138842
 103.486786,   18.166786
 103.745002,   18.194887
 104.003218,   18.223144
 104.261435,   18.251561
 104.519651,   18.280136
 104.777867,   18.308873
 105.036084,   18.337771
 105.294300,   18.366832
 105.552516,   18.396057
 105.810733,   18.425447
 106.068949,   18.455003
 106.327165,   18.484726
 106.585381,   18.514619
 106.843598,   18.544680
 107.101814,   18.574913
 107.360030,   18.605318
 107.618247,   18.635896
 107.876463,   18.666648
 108.134679,   18.697576
 108.392896,   18.728682
 108.651112,   18.759965
 108.909328,   18.791428
 109.167545,   18.823072
 109.425761,   18.854897
 109.683977,   18.886906
 109.942194,   18.919100
 110.200410,   18.951480
 110.458626,   18.984047
 110.716843,   19.016803
 110.975059,   19.049749
 111.233275,   19.082887
 111.491492,   19.116218
 111.749708,   19.149742
 112.007924,   19.183463
 112.266141,   19.217381
 112.524357,   19.251497
 112.782573,   19.285814
 113.040790,   19.320332
 113.299006,   19.355053
 113.557222,   19.389979
 113.815439,   19.425112
 114.073655,   19.460452
 114.331871,   19.496001
 114.590088,   19.531761
 114.848304,   19.567734
 115.106520,   19.603921
 115.364737,   19.622070
 115.622953,   19.622649
 115.881169,   19.623229
 116.139386,   19.623811
 116.397602,   19.624394
 116.655818,   19.624979
 116.914035,   19.625564
 117.172251,   19.626151
 117.430467,   19.626740
 117.688684,   19.627330
 117.946900,   19.627921
 118.205116,   19.628513
 118.463333,   19.629107
 118.721549,   19.629702
 118.979765,   19.630299
 119.237982,   19.630896
 119.496198,   19.631496
 119.754414,   19.632096
 120.012631,   19.632698
 120.270847,   19.633301
 120.529063,   19.633905
 120.787280,   19.634511
 121.045496,   19.635118
 121.303712,   19.635727
 121.561929,   19.636336
