Time, Speed
   0.000100,    0.000782
   0.000563,    0.004403
   0.001899,    0.014854
   0.005051,    0.039498
   0.015187,    0.118763
   0.036117,    0.282383
   0.057871,    0.452392
   0.079599,    0.622142
   0.101364,    0.792119
   0.123110,    0.961889
   0.144954,    1.132359
   0.166937,    1.303863
   0.188812,    1.474463
   0.210810,    1.645955
   0.232860,    1.817803
   0.255079,    1.990893
   0.277349,    2.164326
   0.299679,    2.338170
   0.322253,    2.513841
   0.344756,    2.688899
   0.367298,    2.864197
   0.390087,    3.041357
   0.412888,    3.218539
   0.435866,    3.397027
   0.459001,    3.576677
   0.482190,    3.756670
   0.505665,    3.938819
   0.529212,    4.121458
   0.552778,    4.304175
   0.576770,    4.490128
   0.600640,    4.675054
   0.624662,    4.861093
   0.648675,    5.046987
   0.673156,    5.236435
   0.697691,    5.426214
   0.722470,    5.617814
   0.747411,    5.810589
   0.772399,    6.003642
   0.797600,    6.198266
   0.822801,    6.392808
   0.848341,    6.589890
   0.874231,    6.789581
   0.900107,    6.989084
   0.926320,    7.191099
   0.952917,    7.395992
   0.979815,    7.603109
   1.006421,    7.807886
   1.033249,    8.014280
   1.060590,    8.224528
   1.087778,    8.433509
   1.115473,    8.646293
   1.142874,    8.856714
   1.170821,    9.071238
   1.176417,    9.114183
   1.179486,    9.137729
   1.181249,    9.151256
   1.182578,    9.161456
   1.183687,    9.169968
   1.184462,    9.175912
   1.184701,    9.177744
   1.184866,    9.179010
   1.184954,    9.179690
   1.185460,    9.183567
   1.185919,    9.187091
   1.188059,    9.203508
   1.195672,    9.261910
   1.213322,    9.397290
   1.240278,    9.603967
   1.268811,    9.822633
   1.297461,   10.042096
   1.326516,   10.264556
   1.355940,   10.489733
   1.385189,   10.713458
   1.414914,   10.940721
   1.444734,   11.168591
   1.474930,   11.399220
   1.504729,   11.626709
   1.534838,   11.856444
   1.565296,   12.088729
   1.595684,   12.320366
   1.626513,   12.555239
   1.657559,   12.791645
   1.688660,   13.028350
   1.720049,   13.267123
   1.751729,   13.507976
   1.783676,   13.750733
   1.815764,   13.994435
   1.848159,   14.240339
   1.880486,   14.485583
   1.913261,   14.734097
   1.946247,   14.984075
   1.979077,   15.232730
   2.012118,   15.482849
   2.045620,   15.736310
   2.078968,   15.988468
   2.112931,   16.245125
   2.146947,   16.502040
   2.180791,   16.757513
   2.215374,   17.018411
   2.249954,   17.279134
   2.284439,   17.538986
   2.319156,   17.800436
   2.354152,   18.063834
   2.389464,   18.329444
   2.390881,   18.340097
   2.392140,   18.349567
   2.393170,   18.357316
   2.393418,   18.359178
   2.393467,   18.359549
   2.393513,   18.359891
   2.393968,   18.363310
   2.396623,   18.383273
   2.405150,   18.447383
   2.429130,   18.627623
   2.464748,   18.895195
   2.500435,   19.163126
   2.536459,   19.433424
   2.572403,   19.702956
   2.608588,   19.974122
   2.645052,   20.247219
   2.681314,   20.518629
   2.718398,   20.796018
   2.755302,   21.071881
   2.792605,   21.350552
   2.830317,   21.632102
   2.867677,   21.910839
   2.905194,   22.190574
   2.942830,   22.471008
   2.981223,   22.756897
   3.019281,   23.040112
   3.057940,   23.327601
   3.096489,   23.614080
   3.135192,   23.901514
   3.174047,   24.189882
   3.213474,   24.482302
   3.252489,   24.771467
   3.292321,   25.066484
   3.331891,   25.359360
   3.372109,   25.656829
   3.412148,   25.952756
   3.452478,   26.250632
   3.492441,   26.545595
   3.532943,   26.844322
   3.573847,   27.145802
   3.614522,   27.445381
   3.622784,   27.506206
   3.623781,   27.513540
   3.624626,   27.519761
   3.625346,   27.525064
   3.626097,   27.530591
   3.626866,   27.536251
   3.627048,   27.537592
   3.627190,   27.538635
   3.627252,   27.539095
   3.627738,   27.542666
   3.628179,   27.545915
   3.630412,   27.562349
   3.640771,   27.638593
   3.670698,   27.858774
   3.712493,   28.166072
   3.753568,   28.467855
   3.794872,   28.771109
   3.836674,   29.077785
   3.878587,   29.385057
   3.920450,   29.691735
   3.962831,   30.001976
   4.005217,   30.312020
   4.047648,   30.622153
   4.090210,   30.933020
   4.133128,   31.246246
   4.176110,   31.559702
   4.219109,   31.873044
   4.262576,   32.189547
   4.306055,   32.505897
   4.349818,   32.824060
   4.393340,   33.140234
   4.437379,   33.459906
   4.481687,   33.781282
   4.525775,   34.100802
   4.570164,   34.422258
   4.614701,   34.744521
   4.659252,   35.066634
   4.704059,   35.390333
   4.749183,   35.716064
   4.794134,   36.040278
   4.839414,   36.366600
   4.884736,   36.692960
   4.886559,   36.706081
   4.888206,   36.717938
   4.888308,   36.718670
   4.888357,   36.719022
   4.888404,   36.719365
   4.888881,   36.722793
   4.891728,   36.743284
   4.902175,   36.818467
   4.930138,   37.019630
   4.977546,   37.360442
   5.023332,   37.689316
   5.069473,   38.020466
   5.115703,   38.351979
   5.162107,   38.684458
   5.208425,   39.016038
   5.255036,   39.349431
   5.301717,   39.683041
   5.348703,   40.018553
   5.395789,   40.354484
   5.443202,   40.692453
   5.490776,   41.031278
   5.538261,   41.369171
   5.586241,   41.710291
   5.634198,   42.050944
   5.682149,   42.391260
   5.730113,   42.731364
   5.778297,   43.072725
   5.827000,   43.417452
   5.875353,   43.759393
   5.924207,   44.104572
   5.973143,   44.450016
   6.021986,   44.794491
   6.071181,   45.141139
   6.120299,   45.486920
   6.169646,   45.834000
   6.171631,   45.847951
   6.173154,   45.858657
   6.174443,   45.867721
   6.175558,   45.875558
   6.176596,   45.882854
   6.177469,   45.888990
   6.178292,   45.894775
   6.178542,   45.896532
   6.178721,   45.897791
   6.178820,   45.898487
   6.179046,   45.900074
   6.179249,   45.901502
   6.180554,   45.910673
   6.186427,   45.951953
   6.207116,   46.097323
   6.258533,   46.458370
   6.308515,   46.809006
   6.358318,   47.158062
   6.408428,   47.508939
   6.458640,   47.860207
   6.509096,   48.212841
   6.559759,   48.566583
   6.610446,   48.920160
   6.661315,   49.274668
   6.712074,   49.628068
   6.763134,   49.983230
   6.814448,   50.339805
   6.865755,   50.695986
   6.917273,   51.053287
   6.968870,   51.410789
   7.020480,   51.768028
   7.072332,   52.126588
   7.124380,   52.486146
   7.176519,   52.845978
   7.228720,   53.205883
   7.281433,   53.568954
   7.334097,   53.931319
   7.386617,   54.292333
   7.439542,   54.655762
   7.492389,   55.018290
   7.494508,   55.032816
   7.496315,   55.045208
   7.497855,   55.055767
   7.499687,   55.068327
   7.500186,   55.071742
   7.500746,   55.075586
   7.500952,   55.076994
   7.501092,   55.077955
   7.501145,   55.078316
   7.501195,   55.078663
   7.501661,   55.081855
   7.504534,   55.101552
   7.514555,   55.170240
   7.547493,   55.395910
   7.599678,   55.753154
   7.652896,   56.117099
   7.706396,   56.482604
   7.759899,   56.847741
   7.813511,   57.213255
   7.867420,   57.580405
   7.921120,   57.945748
   7.975112,   58.312696
   8.029190,   58.679846
   8.083428,   59.047697
   8.137657,   59.415096
   8.192442,   59.785866
   8.247163,   60.155813
   8.302055,   60.526512
   8.357028,   60.897364
   8.411948,   61.267461
   8.467172,   61.639209
   8.522634,   62.012150
   8.577916,   62.383478
   8.633414,   62.755846
   8.689057,   63.128782
   8.744657,   63.501024
   8.800551,   63.874822
   8.856586,   64.249152
   8.857196,   64.253221
   8.857514,   64.255347
   8.857723,   64.256745
   8.857866,   64.257694
   8.857912,   64.258001
   8.857959,   64.258321
   8.858438,   64.261516
   8.860951,   64.278291
   8.870848,   64.344358
   8.900410,   64.541616
   8.955093,   64.906196
   9.011540,   65.282125
   9.068098,   65.658367
   9.124779,   66.035002
   9.181601,   66.412151
   9.238435,   66.788945
   9.295345,   67.165823
   9.352469,   67.543685
   9.409764,   67.922245
   9.467140,   68.300909
   9.524778,   68.680859
   9.582510,   69.060992
   9.640267,   69.440845
   9.698019,   69.820231
   9.755922,   70.200158
   9.814107,   70.581494
   9.872252,   70.962124
   9.930583,   71.343521
   9.988936,   71.724610
  10.047458,   72.106352
  10.106142,   72.488695
  10.165104,   72.872392
  10.223856,   73.254266
  10.235629,   73.330735
  10.244800,   73.390288
  10.250788,   73.429167
  10.251680,   73.434957
  10.252040,   73.437295
  10.252176,   73.438179
  10.252319,   73.439107
  10.253537,   73.447013
  10.259945,   73.488610
  10.283197,   73.639508
  10.337542,   73.991904
  10.396457,   74.373496
  10.455735,   74.756975
  10.515164,   75.140968
  10.574437,   75.523487
  10.633884,   75.906662
  10.693430,   76.290005
  10.753059,   76.673417
  10.813014,   77.058444
  10.872864,   77.442333
  10.932908,   77.826987
  10.993242,   78.213019
  11.053549,   78.598400
  11.114079,   78.984721
  11.174680,   79.371012
  11.235188,   79.756226
  11.295871,   80.142072
  11.356904,   80.529654
  11.417933,   80.916717
  11.479000,   81.303529
  11.540134,   81.690275
  11.601611,   82.078696
  11.662934,   82.465646
  11.675242,   82.543245
  11.684882,   82.604013
  11.686576,   82.614693
  11.686926,   82.616898
  11.687167,   82.618417
  11.687385,   82.619790
  11.689155,   82.630947
  11.697787,   82.685346
  11.730355,   82.890502
  11.791537,   83.275523
  11.853167,   83.662869
  11.915152,   84.051941
  11.977101,   84.440280
  12.039236,   84.829279
  12.101398,   85.217941
  12.163787,   85.607508
  12.226314,   85.997423
  12.288726,   86.386114
  12.351603,   86.777180
  12.414164,   87.165763
  12.477083,   87.556052
  12.540034,   87.946020
  12.603007,   88.335609
  12.666254,   88.726365
  12.729529,   89.116765
  12.792786,   89.506531
  12.856291,   89.897299
  12.919759,   90.287313
  12.983395,   90.677825
  13.047162,   91.068612
  13.111071,   91.459734
  13.123875,   91.538033
  13.134845,   91.605097
  13.143777,   91.659689
  13.150185,   91.698846
  13.155870,   91.733584
  13.163942,   91.782901
  13.166062,   91.795852
  13.166223,   91.796832
  13.166316,   91.797400
  13.166401,   91.797920
  13.167252,   91.803119
  13.171693,   91.830248
  13.193310,   91.962252
  13.255791,   92.343444
  13.320169,   92.735680
  13.384662,   93.128072
  13.449253,   93.520512
  13.513855,   93.912480
  13.578747,   94.305651
  13.643652,   94.698358
  13.708526,   95.090326
  13.773698,   95.483548
  13.838936,   95.876607
  13.904250,   96.269571
  13.969674,   96.662635
  14.035140,   97.055399
  14.100749,   97.448463
  14.166291,   97.840563
  14.231984,   98.233004
  14.297955,   98.626542
  14.363949,   99.019656
  14.429972,   99.412369
  14.496172,   99.805575
  14.562550,  100.199258
  14.628914,  100.592293
  14.642210,  100.670969
  14.653875,  100.739975
  14.663108,  100.794581
  14.671205,  100.842458
  14.678010,  100.882695
  14.684570,  100.921470
  14.690553,  100.956831
  14.691769,  100.964018
  14.693119,  100.971997
  14.693710,  100.975493
  14.693958,  100.976955
  14.694192,  100.978338
  14.696334,  100.990997
  14.706194,  101.049255
  14.741635,  101.258566
  14.807370,  101.646347
  14.874014,  102.038926
  14.940819,  102.431870
  15.007893,  102.825816
  15.074798,  103.218195
  15.141817,  103.610654
  15.209056,  104.003826
  15.276200,  104.395854
  15.343441,  104.787863
  15.411153,  105.182032
  15.478889,  105.575746
  15.546486,  105.968064
  15.614181,  106.360364
  15.682061,  106.753138
  15.750049,  107.145940
  15.818200,  107.539093
  15.886449,  107.932206
  15.954842,  108.325555
  16.022975,  108.716802
  16.091521,  109.109828
  16.160140,  109.502661
  16.228854,  109.895436
  16.242589,  109.973870
  16.253373,  110.035443
  16.261696,  110.082950
  16.267768,  110.117603
  16.272977,  110.147324
  16.273795,  110.151994
  16.274077,  110.153602
  16.274566,  110.156394
  16.274649,  110.156868
  16.274725,  110.157302
  16.275427,  110.161305
  16.280236,  110.188743
  16.300745,  110.305720
  16.370293,  110.702001
  16.438967,  111.092684
  16.507874,  111.484085
  16.576807,  111.875023
  16.645641,  112.264790
  16.714666,  112.655019
  16.783755,  113.045002
  16.852836,  113.434326
  16.922269,  113.825014
  16.991815,  114.215715
  17.061354,  114.605755
  17.131064,  114.996137
  17.200725,  115.385615
  17.270459,  115.774884
  17.340349,  116.164400
  17.397265,  116.481141
  17.410402,  116.554193
  17.480479,  116.943508
  17.550630,  117.332684
  17.620864,  117.721762
  17.691048,  118.109993
  17.761736,  118.500444
  17.832345,  118.889868
  17.903043,  119.279193
  17.905882,  119.294812
  17.908264,  119.307922
  17.910536,  119.320421
  17.912952,  119.333714
  17.913195,  119.335053
  17.913295,  119.335603
  17.913369,  119.336012
  17.913400,  119.336179
  17.913429,  119.336337
  17.913717,  119.337924
  17.916031,  119.350653
  17.928244,  119.417834
  17.975153,  119.675682
  18.045814,  120.063573
  18.116295,  120.449866
  18.187064,  120.837108
  18.257802,  121.223549
  18.328536,  121.609335
  18.399417,  121.995267
  18.470439,  122.381314
  18.541596,  122.767437
  18.612894,  123.153646
  18.684172,  123.539065
  18.755645,  123.924857
  18.827147,  124.310105
  18.898599,  124.694385
  18.970144,  125.078454
  19.041666,  125.461683
  19.113174,  125.844114
  19.184880,  126.226881
  19.256645,  126.609216
  19.328539,  126.991492
  19.400349,  127.372573
  19.472214,  127.753181
  19.544251,  128.133925
  19.616276,  128.513841
  19.616431,  128.514655
  19.616544,  128.515252
  19.616627,  128.515691
  19.616659,  128.515859
  19.616691,  128.516030
  19.617017,  128.517743
  19.619726,  128.532015
  19.634159,  128.608036
  19.684898,  128.875039
  19.755316,  129.244956
  19.826741,  129.619377
  19.898272,  129.993548
  19.969543,  130.365553
  20.041054,  130.737996
  20.112723,  131.110441
  20.184041,  131.480229
  20.255653,  131.850703
  20.327296,  132.220499
  20.398900,  132.589244
  20.470571,  132.957472
  20.542266,  133.324956
  20.548056,  133.354158
  20.553819,  133.383204
  20.559606,  133.412352
  20.565401,  133.441524
  20.571191,  133.470654
  20.576997,  133.499851
  20.582786,  133.528938
  20.588597,  133.558119
  20.594412,  133.587306
  20.600236,  133.616519
  20.606046,  133.645643
  20.611875,  133.674839
  20.617709,  133.704049
  20.623550,  133.733267
  20.629387,  133.762455
  20.635238,  133.791688
  20.641095,  133.820935
  20.646937,  133.850083
  20.652764,  133.879143
  20.658629,  133.908368
  20.664489,  133.937550
  20.670346,  133.966699
  20.676224,  133.995931
  20.682098,  134.025126
  20.687962,  134.054248
  20.693856,  134.083500
  20.699760,  134.112778
  20.705665,  134.142043
  20.711563,  134.171253
  20.717481,  134.200538
  20.723404,  134.229831
  20.729326,  134.259095
  20.735252,  134.288357
  20.741194,  134.317673
  20.747141,  134.346996
  20.753088,  134.376297
  20.759043,  134.405617
  20.765006,  134.434949
  20.770951,  134.464176
  20.776922,  134.493501
  20.782902,  134.522855
  20.788889,  134.552215
  20.794885,  134.581598
  20.800885,  134.610978
  20.806892,  134.640369
  20.812892,  134.669701
  20.818900,  134.699047
  20.824926,  134.728459
  20.830964,  134.757905
  20.836991,  134.787275
  20.843037,  134.816712
  20.849081,  134.846109
  20.855133,  134.875529
  20.861205,  134.905012
  20.867284,  134.934509
  20.873369,  134.964008
  20.879452,  134.993474
  20.885538,  135.022927
  20.891638,  135.052417
  20.897757,  135.081977
  20.903877,  135.111518
  20.910011,  135.141096
  20.916134,  135.170598
  20.922286,  135.200210
  20.928427,  135.229737
  20.934585,  135.259325
  20.940728,  135.288810
  20.946905,  135.318432
  20.953026,  135.347762
  20.959223,  135.377422
  20.965413,  135.407022
  20.971607,  135.436614
  20.977794,  135.466140
  20.984028,  135.495867
  20.990276,  135.525626
  20.996521,  135.555343
  21.002769,  135.585047
  21.009026,  135.614761
  21.015298,  135.644516
  21.021595,  135.674360
  21.027900,  135.704212
  21.034154,  135.733790
  21.040469,  135.763629
  21.046787,  135.793450
  21.053116,  135.823290
  21.059438,  135.853067
  21.065784,  135.882922
  21.072138,  135.912785
  21.078518,  135.942738
  21.084905,  135.972689
  21.091288,  136.002591
  21.097707,  136.032629
  21.104132,  136.062660
  21.110553,  136.092637
  21.116992,  136.122663
  21.123454,  136.152764
  21.129906,  136.182786
  21.136371,  136.212831
  21.142841,  136.242867
  21.149365,  136.273111
  21.155878,  136.303276
  21.162406,  136.333471
  21.168957,  136.363736
  21.175533,  136.394078
  21.182103,  136.424358
  21.188671,  136.454592
  21.195242,  136.484802
  21.201841,  136.515099
  21.208470,  136.545501
  21.215102,  136.575875
  21.221746,  136.606269
  21.228410,  136.636712
  21.235100,  136.667236
  21.241782,  136.697684
  21.248458,  136.728063
  21.255198,  136.758691
  21.261921,  136.789205
  21.268677,  136.819830
  21.275465,  136.850555
  21.282217,  136.881073
  21.289039,  136.911870
  21.295886,  136.942735
  21.302716,  136.973482
  21.309534,  137.004130
  21.316383,  137.034874
  21.323224,  137.065540
  21.330127,  137.096438
  21.337040,  137.127338
  21.343925,  137.158069
  21.350882,  137.189073
  21.357857,  137.220115
  21.364871,  137.251282
  21.371805,  137.282048
  21.378818,  137.313118
  21.385823,  137.344104
  21.392845,  137.375119
  21.399900,  137.406230
  21.406965,  137.437338
  21.414102,  137.468709
  21.421277,  137.500201
  21.428397,  137.531401
  21.435541,  137.562658
  21.442717,  137.594002
  21.449931,  137.625461
  21.457173,  137.656989
  21.464426,  137.688512
  21.464781,  137.690051
  21.465836,  137.694633
  21.465863,  137.694748
  21.465887,  137.694854
  21.466013,  137.695400
  21.466564,  137.697793
  21.468511,  137.706239
  21.473431,  137.727573
  21.480653,  137.758843
  21.487948,  137.790376
  21.495259,  137.821920
  21.502631,  137.853676
  21.509959,  137.885187
  21.517405,  137.917149
  21.524813,  137.948887
  21.532222,  137.980576
  21.539679,  138.012412
  21.547173,  138.044349
  21.554676,  138.076266
  21.562159,  138.108034
  21.569695,  138.139971
  21.577316,  138.172206
  21.584890,  138.204183
  21.592537,  138.236405
  21.600138,  138.268371
  21.607802,  138.300539
  21.615492,  138.332752
  21.623264,  138.365246
  21.631003,  138.397537
  21.638809,  138.430039
  21.646611,  138.462459
  21.654406,  138.494785
  21.662214,  138.527097
  21.670116,  138.559728
  21.678061,  138.592469
  21.685918,  138.624779
  21.693882,  138.657456
  21.701816,  138.689938
  21.709758,  138.722385
  21.717733,  138.754896
  21.725822,  138.787797
  21.733949,  138.820774
  21.742085,  138.853717
  21.750143,  138.886268
  21.758265,  138.919003
  21.766517,  138.952182
  21.774700,  138.985007
  21.782975,  139.018123
  21.791169,  139.050839
  21.799405,  139.083639
  21.807725,  139.116695
  21.816093,  139.149860
  21.824461,  139.182944
  21.832713,  139.215486
  21.841010,  139.248126
  21.849462,  139.281289
  21.857898,  139.314305
  21.866467,  139.347757
  21.874961,  139.380826
  21.883515,  139.414043
  21.892065,  139.447155
  21.900701,  139.480513
  21.909409,  139.514055
  21.918101,  139.547445
  21.926782,  139.580699
  21.935452,  139.613818
  21.944156,  139.646978
  21.952877,  139.680103
  21.961680,  139.713448
  21.970475,  139.746667
  21.979304,  139.779914
  21.988122,  139.813026
  21.997028,  139.846368
  22.005851,  139.879301
  22.014706,  139.912254
  22.023633,  139.945372
  22.032533,  139.978291
  22.041561,  140.011580
  22.050479,  140.044361
  22.059519,  140.077486
  22.068594,  140.110633
  22.077628,  140.143525
  22.086704,  140.176463
  22.095831,  140.209482
  22.104966,  140.242417
  22.114238,  140.275732
  22.123306,  140.308208
  22.132598,  140.341377
  22.141853,  140.374295
  22.151000,  140.406721
  22.160261,  140.439436
  22.169506,  140.471985
  22.178893,  140.504913
  22.188258,  140.537647
  22.197453,  140.569673
  22.206758,  140.601966
  22.216052,  140.634103
  22.225392,  140.666285
  22.234692,  140.698209
  22.244191,  140.730693
  22.253696,  140.763076
  22.263105,  140.795010
  22.272445,  140.826589
  22.281970,  140.858671
  22.291521,  140.890712
  22.300997,  140.922383
  22.310586,  140.954298
  22.320067,  140.985728
  22.329569,  141.017105
  22.339141,  141.048582
  22.348727,  141.079975
  22.358171,  141.110781
  22.367951,  141.142544
  22.377626,  141.173836
  22.387100,  141.204347
  22.396739,  141.235256
  22.406251,  141.265632
  22.415981,  141.296582
  22.425638,  141.327183
  22.435249,  141.357518
  22.444896,  141.387852
  22.454525,  141.418010
  22.464177,  141.448122
  22.473803,  141.478033
  22.483426,  141.507818
  22.493157,  141.537815
  22.502955,  141.567898
  22.512739,  141.597817
  22.522551,  141.627697
  22.532316,  141.657313
  22.542062,  141.686748
  22.551913,  141.716380
