V/VsTO, Thrust - Yawing Moment
   0.331173, 147531.777907
   0.334382, 147428.900533
   0.337590, 147326.023159
   0.340798, 147223.145785
   0.344006, 147120.268412
   0.347214, 147017.391038
   0.350422, 146914.513664
   0.353630, 146811.636291
   0.356839, 146708.758917
   0.360047, 146605.881543
   0.363255, 146503.004170
   0.366463, 146400.126796
   0.369671, 146297.249422
   0.372879, 146194.372048
   0.376087, 146091.494675
   0.379296, 145988.617301
   0.382504, 145885.739927
   0.385712, 145782.862554
   0.388920, 145679.985180
   0.392128, 145577.107806
   0.395336, 145474.230433
   0.398544, 145371.353059
   0.401753, 145268.475685
   0.404961, 145165.598312
   0.408169, 145062.720938
   0.411377, 144959.843564
   0.414585, 144856.966190
   0.417793, 144754.088817
   0.421001, 144651.211443
   0.424209, 144548.334069
   0.427418, 144445.456696
   0.430626, 144342.579322
   0.433834, 144239.701948
   0.437042, 144136.824575
   0.440250, 144033.947201
   0.443458, 143931.069827
   0.446666, 143828.192454
   0.449875, 143725.315080
   0.453083, 143622.437706
   0.456291, 143519.560332
   0.459499, 143391.317821
   0.462707, 143258.390885
   0.465915, 143125.463949
   0.469123, 142992.537013
   0.472332, 142859.610077
   0.475540, 142726.683141
   0.478748, 142593.756204
   0.481956, 142460.829268
   0.485164, 142327.902332
   0.488372, 142194.975396
   0.491580, 142062.048460
   0.494789, 141929.121524
   0.497997, 141796.194588
   0.501205, 141663.267652
   0.504413, 141530.340715
   0.507621, 141397.413779
   0.510829, 141264.486843
   0.514037, 141131.559907
   0.517246, 140998.632971
   0.520454, 140865.706035
   0.523662, 140732.779099
   0.526870, 140599.852162
   0.530078, 140466.925226
   0.533286, 140333.998290
   0.536494, 140201.071354
   0.539702, 140068.144418
   0.542911, 139935.217482
   0.546119, 139802.290546
   0.549327, 139669.363610
   0.552535, 139536.436673
   0.555743, 139403.509737
   0.558951, 139270.582801
   0.562159, 139137.655865
   0.565368, 139004.728929
   0.568576, 138871.801993
   0.571784, 138738.875057
   0.574992, 138605.948120
   0.578200, 138473.021184
   0.581408, 138340.094248
   0.584616, 138207.167312
   0.587825, 138074.240376
   0.591033, 137941.313440
   0.594241, 137808.386504
   0.597449, 137675.459568
   0.600657, 137542.532631
   0.603865, 137409.605695
   0.607073, 137276.678759
   0.610282, 137143.751823
   0.613490, 137010.824887
   0.616698, 136877.897951
   0.619906, 136744.971015
   0.623114, 136612.044078
   0.626322, 136479.117142
   0.629530, 136346.190206
   0.632739, 136213.263270
   0.635947, 136080.336334
   0.639155, 135947.409398
   0.642363, 135814.482462
   0.645571, 135681.555526
   0.648779, 135548.628589
   0.651987, 135415.701653
   0.655195, 135282.774717
   0.658404, 135149.847781
   0.661612, 135016.920845
   0.664820, 134883.993909
   0.668028, 134751.066973
   0.671236, 134618.140036
   0.674444, 134485.213100
   0.677652, 134352.286164
   0.680861, 134219.359228
   0.684069, 134086.432292
   0.687277, 133925.854762
   0.690485, 133750.491243
   0.693693, 133575.127725
   0.696901, 133399.764206
