Mach, Climb Angle
   0.208455,    9.564314
   0.212410,    9.552167
   0.216365,    9.516479
   0.220320,    9.470040
   0.224275,    9.418120
   0.228230,    9.355345
   0.232185,    9.290530
   0.236140,    9.217137
   0.240095,    9.143126
   0.244050,    9.065054
   0.248005,    8.981882
   0.251960,    8.900864
   0.255915,    8.812720
   0.259870,    8.724002
   0.263825,    8.635787
   0.267780,    8.542338
   0.271735,    8.449140
   0.275690,    8.356193
   0.279645,    8.258149
   0.283600,    8.158599
   0.287555,    8.059136
   0.291510,    7.959874
   0.295465,    7.858273
   0.299420,    7.754622
   0.303375,    7.650930
   0.307330,    7.550077
   0.311285,    7.450287
   0.315240,    7.343373
   0.319195,    7.236323
   0.323150,    7.134220
   0.327105,    7.031963
   0.331060,    6.929552
   0.335015,    6.821889
   0.338970,    6.711604
   0.342925,    6.601025
   0.346880,    6.490152
   0.350835,    6.382904
   0.354790,    6.275419
   0.358745,    6.167638
   0.362700,    6.054346
   0.366655,    5.938808
   0.370610,    5.822861
   0.374565,    5.706505
   0.378520,    5.592497
   0.382475,    5.478170
   0.386430,    5.363433
   0.390385,    5.249332
   0.394340,    5.136057
   0.398295,    5.016251
   0.402250,    4.892328
   0.406205,    4.769613
   0.410160,    4.646482
   0.414115,    4.522843
   0.418070,    4.399368
   0.422025,    4.276236
   0.425980,    4.152594
   0.429935,    4.028444
   0.433890,    3.904966
   0.437845,    3.781065
   0.441800,    3.656652
   0.445755,    3.529814
   0.449710,    3.396467
   0.453665,    3.262531
   0.457620,    3.128005
   0.461575,    2.993589
   0.465530,    2.858647
   0.469485,    2.723115
   0.473440,    2.587199
   0.477395,    2.450994
   0.481350,    2.314197
   0.485305,    2.176806
   0.489260,    2.039054
   0.493215,    1.900735
   0.497170,    1.761820
   0.501125,    1.622312
   0.505080,    1.482212
   0.509035,    1.341514
   0.512990,    1.200219
   0.516945,    1.058110
   0.520900,    0.910164
   0.524855,    0.760279
   0.528810,    0.609561
   0.532765,    0.457878
   0.536720,    0.305544
   0.540675,    0.152555
   0.544630,   -0.001731
   0.548585,   -0.156777
   0.552540,   -0.312480
   0.556495,   -0.469192
   0.560450,   -0.627211
   0.564405,   -0.785891
   0.568360,   -0.945232
   0.572315,   -1.106293
   0.576270,   -1.268213
   0.580225,   -1.430800
   0.584180,   -1.594557
   0.588135,   -1.759983
   0.592090,   -1.926080
   0.596045,   -2.092849
   0.600000,   -2.261742
