"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.23.51"


14
X,Y
0.0,0.234336,
0.0288727,0.246350,
0.0546643,0.253726,
0.0842776,0.263880,
0.122486,0.272162,
0.158305,0.277664,
0.196033,0.278522,
0.230418,0.281242,
0.270057,0.284881,
0.304919,0.286672,
0.369391,0.290265,
0.412372,0.292969,
0.469202,0.293792,
0.5,0.294667,
