"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.20.47"


16
X,Y
0.0,-0.135963,
0.0224793,-0.130436,
0.0578247,-0.117509,
0.0869610,-0.106426,
0.114666,-0.0934844,
0.148578,-0.0805544,
0.185358,-0.0648454,
0.222137,-0.0491364,
0.256052,-0.0324940,
0.292832,-0.0158570,
0.326744,-0.00478307,
0.362567,0.00907153,
0.394569,0.0220052,
0.428003,0.0321519,
0.463825,0.0432223,
0.5,0.0552199,
