"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.21.59"


15
X,Y
0.0,0.00974431,
0.0316272,0.0208227,
0.0617213,0.0374721,
0.0989797,0.0559644,
0.135281,0.0707462,
0.167285,0.0864641,
0.206929,0.101240,
0.239886,0.111387,
0.282873,0.126157,
0.317739,0.136301,
0.358814,0.146433,
0.395111,0.152862,
0.442394,0.162983,
0.477258,0.168487,
0.5,0.173089,
