"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.21.23"


14
X,Y
0.0,-0.0617181,
0.0311149,-0.0497099,
0.0741049,-0.0293721,
0.107063,-0.0155122,
0.141455,0.000201215,
0.181100,0.0177610,
0.223612,0.0362436,
0.259436,0.0510262,
0.294781,0.0639537,
0.329170,0.0750267,
0.375978,0.0897890,
0.416576,0.101779,
0.471979,0.114669,
0.5,0.119258,
