"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.20.07"


18
X,Y
0.0,-0.218562,
0.0176618,-0.215810,
0.0453627,-0.210293,
0.0644671,-0.205688,
0.0878714,-0.197379,
0.113663,-0.189074,
0.145187,-0.178924,
0.171936,-0.165980,
0.211103,-0.151204,
0.248837,-0.136425,
0.280842,-0.119779,
0.327653,-0.0985201,
0.362044,-0.0837348,
0.394047,-0.0689450,
0.431781,-0.0550940,
0.463306,-0.0421595,
0.489099,-0.0319985,
0.5,-0.0292329,
