"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.17.56"


16
X,Y
0.0,0.251863,
0.0182342,0.278882,
0.0422265,0.301242,
0.0690979,0.320807,
0.100768,0.333851,
0.129079,0.343168,
0.169866,0.348758,
0.202015,0.350621,
0.233205,0.355280,
0.281190,0.359006,
0.313820,0.359938,
0.350288,0.362733,
0.392514,0.362733,
0.429463,0.365528,
0.457294,0.364596,
0.5,0.366460,
