"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.23.22"


14
X,Y
0.0,0.151739,
0.0278792,0.168393,
0.0565384,0.180405,
0.0851986,0.194273,
0.114334,0.203500,
0.147768,0.214574,
0.194097,0.226553,
0.231827,0.232980,
0.274333,0.240325,
0.327345,0.246724,
0.367937,0.247576,
0.427158,0.254891,
0.468228,0.255743,
0.5,0.259398,
