"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.13.05"


21
X,Y
0.0,-0.169255,
0.0148752,-0.159938,
0.0287908,-0.148758,
0.0489443,-0.127329,
0.0700576,-0.105901,
0.0911708,-0.0798137,
0.111804,-0.0555901,
0.132438,-0.0295031,
0.154990,-0.00714286,
0.179463,0.0142857,
0.199616,0.0338509,
0.231286,0.0571429,
0.258637,0.0757764,
0.291267,0.0925466,
0.324856,0.109317,
0.364683,0.127019,
0.396353,0.137267,
0.436660,0.151242,
0.474088,0.160559,
0.474088,0.160559,
0.5,0.168012,
