"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 29/09/16, 12.21.24"


18
X,Y
0.0,0.169026,
0.0132070,0.171677,
0.0480907,0.176256,
0.0842664,0.180594,
0.118002,0.184209,
0.155469,0.186859,
0.190927,0.189028,
0.219638,0.190956,
0.247918,0.192161,
0.282946,0.193366,
0.323859,0.195294,
0.355010,0.195776,
0.385587,0.196499,
0.410135,0.197222,
0.442578,0.197463,
0.466121,0.197945,
0.486937,0.198668,
0.5,0.198909,
