"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 29/09/16, 12.18.20"


15
X,Y
0.0,0.00611365,
0.0331611,0.0126205,
0.0709159,0.0210553,
0.109388,0.0294901,
0.152742,0.0386479,
0.191789,0.0461187,
0.232127,0.0540715,
0.266150,0.0605784,
0.300172,0.0661213,
0.325438,0.0702182,
0.351421,0.0745561,
0.382860,0.0793760,
0.425926,0.0849188,
0.457795,0.0892567,
0.5,0.0940766,
