"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.17.04"


19
X,Y
0.0,0.156832,
0.0167946,0.181988,
0.0364683,0.208075,
0.0614203,0.232298,
0.0935701,0.259317,
0.117562,0.272360,
0.148752,0.283540,
0.180422,0.294721,
0.208733,0.304037,
0.239923,0.311491,
0.268234,0.316149,
0.294146,0.319876,
0.322937,0.322671,
0.359405,0.327329,
0.392035,0.331988,
0.420825,0.331988,
0.450096,0.334783,
0.484645,0.337578,
0.5,0.337578,
