"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.16.19"


17
X,Y
0.0,0.0729814,
0.0211132,0.101863,
0.0427063,0.129814,
0.0671785,0.159627,
0.0964491,0.188509,
0.119002,0.205279,
0.146833,0.222981,
0.176104,0.236957,
0.207294,0.248137,
0.233685,0.258385,
0.274952,0.268634,
0.315259,0.278882,
0.355086,0.286335,
0.396353,0.290994,
0.441459,0.297516,
0.478407,0.300311,
0.5,0.301242,
