"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 29/09/16, 12.20.22"


14
X,Y
0.0,0.113597,
0.0423485,0.122514,
0.0996268,0.133359,
0.143985,0.140348,
0.199541,0.147818,
0.239162,0.151915,
0.278639,0.156253,
0.318117,0.159386,
0.349124,0.161796,
0.384439,0.164206,
0.420902,0.166134,
0.453345,0.168303,
0.478898,0.169508,
0.5,0.169990,
