"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 29/09/16, 12.16.53"


16
X,Y
0.0,-0.0481101,
0.0238300,-0.0437722,
0.0528280,-0.0382293,
0.0842664,-0.0317225,
0.111111,-0.0261796,
0.144272,-0.0196728,
0.183463,-0.0119609,
0.230548,-0.00159817,
0.266150,0.00514967,
0.300172,0.0114155,
0.344387,0.0196093,
0.378122,0.0263572,
0.417887,0.0328640,
0.456503,0.0396119,
0.488659,0.0444318,
0.5,0.0458777,
