"Y(X), created by Plot Digitizer, 2.6.4"
"Date: 29/09/16, 12.15.30"


21
X,Y
0.0,-0.00807453,
0.00911708,0.000310559,
0.0225528,0.0198758,
0.0388676,0.0413043,
0.0542226,0.0590062,
0.0700576,0.0795031,
0.0902111,0.104658,
0.110845,0.121429,
0.128599,0.136335,
0.146833,0.151242,
0.169386,0.167081,
0.197217,0.183851,
0.220250,0.195963,
0.245202,0.206211,
0.274472,0.216460,
0.303743,0.223913,
0.329655,0.232298,
0.365643,0.240683,
0.498560,0.263975,
0.440019,0.252795,
0.5,0.260248,
