Time, Forces
   0.163333, 2234.384332
   0.165000, 2275.316135
   0.166667, 2316.247937
   0.168333, 2357.179740
   0.170000, 2400.669228
   0.171667, 2444.478066
   0.173333, 2488.286905
   0.175000, 2532.095744
   0.176667, 2575.904583
   0.178333, 2619.713421
   0.180000, 2663.522260
   0.181667, 2707.331099
   0.183333, 2751.139937
   0.185000, 2794.948776
   0.186667, 2840.955942
   0.188333, 2887.237590
   0.190000, 2933.519238
   0.191667, 2979.800886
   0.193333, 3026.082533
   0.195000, 3072.364181
   0.196667, 3118.645829
   0.198333, 3164.927477
   0.200000, 3211.209125
   0.201667, 3257.490772
   0.203333, 3305.566113
   0.205000, 3353.865414
   0.206667, 3402.164714
   0.208333, 3450.464015
   0.210000, 3498.763315
   0.211667, 3547.062616
   0.213333, 3595.361916
   0.215000, 3643.661217
   0.216667, 3691.960517
   0.218333, 3740.259817
   0.220000, 3790.104418
   0.221667, 3840.141964
   0.223333, 3890.179510
   0.225000, 3940.217056
   0.226667, 3990.254602
   0.228333, 4040.292148
   0.230000, 4090.329694
   0.231667, 4140.367240
   0.233333, 4190.404786
   0.235000, 4240.442332
   0.236667, 4291.792504
   0.238333, 4343.306568
   0.240000, 4394.820633
   0.241667, 4446.334698
   0.243333, 4497.848762
   0.245000, 4549.362827
   0.246667, 4600.876892
   0.248333, 4652.390957
   0.250000, 4703.905021
   0.251667, 4755.419086
   0.253333, 4808.027609
   0.255000, 4860.772785
   0.256667, 4913.517962
   0.258333, 4966.263138
   0.260000, 5019.008314
   0.261667, 5071.753491
   0.263333, 5124.498667
   0.265000, 5177.243843
   0.266667, 5229.989019
   0.268333, 5282.734196
   0.270000, 5336.369852
   0.271667, 5390.116693
   0.273333, 5443.863534
   0.275000, 5497.610376
   0.276667, 5551.357217
   0.278333, 5605.104058
   0.280000, 5658.850899
   0.281667, 5712.597740
   0.283333, 5766.344581
   0.285000, 5820.091423
   0.286667, 5874.538711
   0.288333, 5929.073456
   0.290000, 5983.608202
   0.291667, 6038.142947
   0.293333, 6092.677693
   0.295000, 6147.212438
   0.296667, 6201.747184
   0.298333, 6256.281929
   0.300000, 6310.816675
   0.301667, 6365.351420
   0.303333, 6420.337760
   0.305000, 6475.380486
   0.306667, 6530.423212
   0.308333, 6585.465938
   0.310000, 6640.508664
   0.311667, 6695.551390
   0.312369, 6718.755950
   0.314036, 7003.525265
   0.315703, 7288.294580
   0.317369, 7573.063895
   0.319036, 7806.246444
   0.320703, 7924.914174
   0.322369, 8043.581903
   0.324036, 8162.249632
   0.325703, 8280.917361
   0.327369, 8399.585091
   0.329036, 8518.252820
   0.330703, 8636.920549
   0.332369, 8755.588279
   0.334036, 8874.256008
   0.335703, 9033.961878
   0.337369, 9284.766213
   0.339036, 9535.570549
   0.340703, 9786.374884
   0.342369, 10037.179220
   0.344036, 10287.983555
   0.345703, 10538.787891
   0.347369, 10789.592226
   0.349036, 11040.396562
   0.350703, 11291.200897
   0.352369, 11549.994298
   0.354036, 11826.522215
   0.355703, 12103.050133
   0.357369, 12379.578050
   0.359036, 12656.105968
   0.360703, 12932.633885
   0.362369, 13209.161803
   0.364036, 13485.689720
   0.365703, 13762.217638
   0.367369, 14038.745555
   0.368518, 14229.391203
   0.370185, 15200.344286
   0.371852, 16171.297368
   0.373518, 17142.250451
   0.375185, 18113.203533
   0.376852, 19084.156615
   0.378518, 20055.109698
   0.380185, 21026.062780
   0.381852, 21997.015862
   0.383518, 22967.968945
   0.385185, 23938.922027
   0.386852, 23983.972642
   0.388518, 24029.023256
   0.390185, 24074.073871
   0.391852, 24119.124486
   0.393518, 24164.175100
   0.395185, 24185.614968
   0.396852, 24207.054836
   0.398518, 24228.494704
   0.400185, 24249.934572
   0.401852, 24271.374440
   0.403518, 24267.964512
   0.405185, 24264.554583
   0.406852, 24261.144655
   0.408518, 24257.734727
   0.410185, 24254.324798
   0.410185, 13400.449802
   1.604481, 13400.420230
   2.823272, 13400.424757
   4.081386, 13400.401339
   5.429985, 13400.414558
   6.915721, 13400.375702
   8.560390, 13400.386411
  10.397371, 13400.385622
  12.485334, 13400.395408
  14.968358, 13400.379768
  14.968358, 14640.345285
  15.830802, 14636.786870
  16.693245, 14633.229107
  17.555688, 14629.671998
  18.418132, 14626.115542
  19.280575, 14622.559740
  20.143018, 14619.004591
  21.005461, 14615.450095
  21.867905, 14611.896253
  22.730348, 14608.343063
  23.592791, 14604.790528
  24.455235, 14601.238645
  25.317678, 14597.687416
  26.180121, 14594.136839
  27.042565, 14590.586916
  27.905008, 14587.037646
  28.767451, 14583.489030
  29.629895, 14579.941066
  30.492338, 14576.393756
  31.354781, 14572.847099
  32.217225, 14569.301094
  33.079668, 14565.755743
  33.942111, 14562.211045
  34.804555, 14558.667000
  35.666998, 14555.123608
  36.529441, 14551.580869
  37.391885, 14548.038783
  38.254328, 14544.497350
  39.116771, 14540.956570
  39.979215, 14537.416442
  39.979215, 17282.055962
  41.139143, 17279.258122
  42.301874, 17276.644777
  43.463193, 17273.979128
  44.619342, 17271.284029
  45.768081, 17268.569631
  46.905098, 17265.790504
  48.026307, 17262.962107
  49.143709, 17260.357045
  50.253604, 17257.671077
  50.253604, 13139.854103
  50.833005, 13139.843311
  51.418049, 13139.866596
  52.008556, 13139.875762
  52.607292, 13139.845314
  53.225054, 13139.834443
  53.871173, 13139.848082
  54.548638, 13139.817276
  55.259779, 13139.807435
  56.006440, 13139.814671
  56.006440, 12337.415987
  57.858634, 12326.646788
  59.711637, 12315.881737
  61.565449, 12305.120842
  63.420072, 12294.364109
  65.275506, 12283.611545
  67.131752, 12272.863157
  68.988810, 12262.118953
  70.846682, 12251.378939
  72.705368, 12240.643122
  72.705368, 17197.422930
  73.351774, 17196.228662
  73.988012, 17194.367066
  74.626788, 17192.981121
  75.268241, 17191.593872
  75.912514, 17190.209081
  76.559398, 17188.815110
  77.208755, 17187.409434
  77.860123, 17185.982756
  78.512585, 17184.522671
  78.512585, 12213.909661
  83.512585, 12185.509627
  88.512585, 12157.165069
  93.512585, 12129.145191
  98.512585, 12101.893445
 103.512585, 12074.693216
 108.512585, 12047.544448
 113.512585, 12020.447089
 118.512585, 11993.401083
 123.512585, 11966.406378
 123.512585, 20721.992853
 123.514252, 20587.622228
 123.515918, 20588.438744
 123.517585, 20589.255259
 123.519252, 20589.011474
 123.520918, 20588.563090
 123.522585, 20588.114707
 123.524252, 20587.666324
 123.525918, 20587.217940
 123.527585, 20586.769557
 123.529252, 20586.321174
 123.530918, 20585.872790
 123.532585, 20585.424407
 123.534252, 20584.976024
 123.535918, 20584.515020
 123.537585, 20584.051581
 123.539252, 20583.588142
 123.540918, 20583.124703
 123.542585, 20582.661263
 123.544252, 20582.197824
 123.545918, 20581.734385
 123.547585, 20581.270946
 123.549252, 20580.807507
 123.550918, 20580.344068
 123.552585, 20580.910192
 123.554252, 20581.674983
 123.555918, 20582.439774
 123.557585, 20583.204565
 123.559252, 20583.969356
 123.560918, 20584.734146
 123.562585, 20585.498937
 123.564252, 20586.263728
 123.565918, 20587.028519
 123.567585, 20587.793310
 123.569252, 20586.436239
 123.570918, 20584.669729
 123.572585, 20582.903219
 123.574252, 20581.136709
 123.575918, 20579.370200
 123.577585, 20577.603690
 123.579252, 20575.837180
 123.580918, 20574.070670
 123.582585, 20572.304161
 123.584252, 20570.537651
 123.585918, 20570.884486
 123.587585, 20571.639117
 123.589252, 20572.393747
 123.590918, 20573.148377
 123.592585, 20573.903008
 123.594252, 20574.657638
 123.595918, 20575.412268
 123.597585, 20576.166899
 123.599252, 20576.921529
 123.600918, 20577.676159
 123.602585, 20578.410893
 123.604252, 20579.141787
 123.605918, 20579.872682
 123.607585, 20580.603576
 123.609252, 20581.334471
 123.610918, 20582.065365
 123.612585, 20582.796259
 123.614252, 20583.527154
 123.615918, 20584.258048
 123.617585, 20584.988943
 123.619252, 20583.656863
 123.620918, 20581.926708
 123.622585, 20580.196553
 123.624252, 20578.466398
 123.625918, 20576.736243
 123.627585, 20575.006088
 123.629252, 20573.275933
 123.630918, 20571.545778
 123.632585, 20569.815623
 123.634252, 20568.085468
 123.635918, 20568.447429
 123.637585, 20569.213087
 123.639252, 20569.978746
 123.640918, 20570.744405
 123.642585, 20571.510063
 123.644252, 20572.275722
 123.645918, 20573.041380
 123.647585, 20573.807039
 123.649252, 20574.572698
 123.650918, 20575.338356
 123.652585, 20575.045279
 123.654252, 20574.547906
 123.655918, 20574.050533
 123.657585, 20573.553160
 123.659252, 20573.055787
 123.660918, 20572.558414
 123.662585, 20572.061040
 123.664252, 20571.563667
 123.665918, 20571.066294
 123.667585, 20570.568921
 123.669252, 20571.104060
 123.670918, 20571.838434
 123.672585, 20572.572809
 123.674252, 20573.307183
 123.675918, 20574.041557
 123.677585, 20574.775931
 123.679252, 20575.510306
 123.680918, 20576.244680
 123.682585, 20576.979054
 123.684252, 20577.713428
 123.685918, 20577.357096
 123.687585, 20576.790298
 123.689252, 20576.223501
 123.690918, 20575.656704
 123.692585, 20575.089906
 123.694252, 20574.523109
 123.695918, 20573.956312
 123.697585, 20573.389514
 123.699252, 20572.822717
 123.700918, 20572.255920
 123.702585, 20572.712920
 123.704252, 20573.367474
 123.705918, 20574.022027
 123.707585, 20574.676581
 123.709252, 20575.331135
 123.710918, 20575.985689
 123.712585, 20576.640243
 123.714252, 20577.294797
 123.715918, 20577.949351
 123.717585, 20578.603905
 123.719252, 20577.185716
 123.720918, 20575.367567
 123.722585, 20573.549419
 123.724252, 20571.731270
 123.725918, 20569.913121
 123.727585, 20568.094973
 123.729252, 20566.276824
 123.730918, 20564.458675
 123.732585, 20562.640527
 123.734252, 20560.822378
 123.735918, 20561.099761
 123.737585, 20561.781502
 123.739252, 20562.463242
 123.740918, 20563.144983
 123.742585, 20563.826724
 123.744252, 20564.508465
 123.745918, 20565.190205
 123.747585, 20565.871946
 123.749252, 20566.553687
 123.750918, 20567.235427
 123.752585, 20567.891690
 123.754252, 20568.543037
 123.755918, 20569.194383
 123.757585, 20569.845730
 123.759252, 20570.497076
 123.760918, 20571.148423
 123.762585, 20571.799770
 123.764252, 20572.451116
 123.765918, 20573.102463
 123.767585, 20573.753809
 123.769252, 20572.334884
 123.770918, 20570.516476
 123.772585, 20568.698068
 123.774252, 20566.879660
 123.775918, 20565.061252
 123.777585, 20563.242843
 123.779252, 20561.424435
 123.780918, 20559.606027
 123.782585, 20557.787619
 123.784252, 20555.969210
 123.785918, 20556.252537
 123.787585, 20556.941419
 123.789252, 20557.630301
 123.790918, 20558.319182
 123.792585, 20559.008064
 123.794252, 20559.696945
 123.795918, 20560.385827
 123.797585, 20561.074708
 123.799252, 20561.763590
 123.800918, 20562.452471
 123.802585, 20563.119525
 123.804252, 20563.782366
 123.805918, 20564.445207
 123.807585, 20565.108048
 123.809252, 20565.770890
 123.810918, 20566.433731
 123.812585, 20567.096572
 123.814252, 20567.759413
 123.815918, 20568.422254
 123.817585, 20569.085096
 123.819252, 20567.678626
 123.820918, 20565.872859
 123.822585, 20564.067092
 123.824252, 20562.261324
 123.825918, 20560.455557
 123.827585, 20558.649790
 123.829252, 20556.844023
 123.830918, 20555.038255
 123.832585, 20553.232488
 123.834252, 20551.426721
 123.835918, 20551.726713
 123.837585, 20552.433037
 123.839252, 20553.139361
 123.840918, 20553.845685
 123.842585, 20554.552008
 123.844252, 20555.258332
 123.845918, 20555.964656
 123.847585, 20556.670980
 123.849252, 20557.377303
 123.850918, 20558.083627
 123.852585, 20558.769194
 123.854252, 20559.450756
 123.855918, 20560.132318
 123.857585, 20560.813880
 123.859252, 20561.495442
 123.860918, 20562.177004
 123.862585, 20562.858565
 123.864252, 20563.540127
 123.865918, 20564.221689
 123.867585, 20564.903251
 123.869252, 20563.513506
 123.870918, 20561.724078
 123.872585, 20559.934650
 123.874252, 20558.145221
 123.875918, 20556.355793
 123.877585, 20554.566365
 123.879252, 20552.776937
 123.880918, 20550.987509
 123.882585, 20549.198081
 123.884252, 20547.408652
 123.885918, 20547.726222
 123.887585, 20548.450363
 123.889252, 20549.174503
 123.890918, 20549.898643
 123.892585, 20550.622783
 123.894252, 20551.346924
 123.895918, 20552.071064
 123.897585, 20552.795204
 123.899252, 20553.519344
 123.900918, 20554.243484
 123.902585, 20554.945138
 123.904252, 20555.642452
 123.905918, 20556.339766
 123.907585, 20557.037081
 123.909252, 20557.734395
 123.910918, 20558.431709
 123.912585, 20559.129024
 123.914252, 20559.826338
 123.915918, 20560.523652
 123.917585, 20561.220966
 123.919252, 20559.842344
 123.920918, 20558.063145
 123.922585, 20556.283946
 123.924252, 20554.504747
 123.925918, 20552.725548
 123.927585, 20550.946349
 123.929252, 20549.167150
 123.930918, 20547.387951
 123.932585, 20545.608752
 123.934252, 20543.829553
 123.935918, 20544.156615
 123.937585, 20544.890106
 123.939252, 20545.623596
 123.940918, 20546.357087
 123.942585, 20547.090577
 123.944252, 20547.824068
 123.945918, 20548.557558
 123.947585, 20549.291048
 123.949252, 20550.024539
 123.950918, 20550.758029
 123.952585, 20551.465735
 123.954252, 20552.168465
 123.955918, 20552.871194
 123.957585, 20553.573924
 123.959252, 20554.276654
 123.960918, 20554.979384
 123.962585, 20555.682114
 123.964252, 20556.384844
 123.965918, 20557.087574
 123.967585, 20557.790303
 123.969252, 20556.411545
 123.970918, 20554.631138
 123.972585, 20552.850732
 123.974252, 20551.070326
 123.975918, 20549.289919
 123.977585, 20547.509513
 123.979252, 20545.729107
 123.980918, 20543.948700
 123.982585, 20542.168294
 123.984252, 20540.387888
 123.985918, 20540.712642
 123.987585, 20541.443612
 123.989252, 20542.174582
 123.990918, 20542.905551
 123.992585, 20543.636521
 123.994252, 20544.367491
 123.995918, 20545.098461
 123.997585, 20545.829431
 123.999252, 20546.560401
 124.000918, 20547.291371
 124.002585, 20547.993560
 124.004252, 20548.690195
 124.005918, 20549.386831
 124.007585, 20550.083466
 124.009252, 20550.780102
 124.010918, 20551.476737
 124.012585, 20552.173373
 124.014252, 20552.870008
 124.015918, 20553.566644
 124.017585, 20554.263279
 124.019252, 20552.951734
 124.020918, 20551.252685
 124.022585, 20549.553637
 124.024252, 20547.854589
 124.025918, 20546.155541
 124.027585, 20544.456493
 124.029252, 20542.757445
 124.030918, 20541.058397
 124.032585, 20539.359349
 124.034252, 20537.660301
 124.035918, 20538.052924
 124.037585, 20538.849159
 124.039252, 20539.645394
 124.040918, 20540.441630
 124.042585, 20541.237865
 124.044252, 20542.034100
 124.045918, 20542.830336
 124.047585, 20543.626571
 124.049252, 20544.422806
 124.050918, 20545.219042
 124.052585, 20544.935469
 124.054252, 20544.443534
 124.055918, 20543.951599
 124.057585, 20543.459664
 124.059252, 20542.967729
 124.060918, 20542.475795
 124.062585, 20541.983860
 124.064252, 20541.491925
 124.065918, 20540.999990
 124.067585, 20540.508056
 124.069252, 20541.044647
 124.070918, 20541.779704
 124.072585, 20542.514761
 124.074252, 20543.249818
 124.075918, 20543.984875
 124.077585, 20544.719932
 124.079252, 20545.454989
 124.080918, 20546.190046
 124.082585, 20546.925104
 124.084252, 20547.660161
 124.085918, 20546.307500
 124.087585, 20544.551990
 124.089252, 20542.796480
 124.090918, 20541.040970
 124.092585, 20539.285460
 124.094252, 20537.529950
 124.095918, 20535.774440
 124.097585, 20534.018930
 124.099252, 20532.263420
 124.100918, 20530.507910
 124.102585, 20530.860438
 124.104252, 20531.619735
 124.105918, 20532.379033
 124.107585, 20533.138331
 124.109252, 20533.897629
 124.110918, 20534.656927
 124.112585, 20535.416225
 124.114252, 20536.175523
 124.115918, 20536.934821
 124.117585, 20537.694119
 124.119252, 20537.381145
 124.120918, 20536.861264
 124.122585, 20536.341383
 124.124252, 20535.821502
 124.125918, 20535.301622
 124.127585, 20534.781741
 124.129252, 20534.261860
 124.130918, 20533.741979
 124.132585, 20533.222098
 124.134252, 20532.702217
 124.135918, 20533.222434
 124.137585, 20533.943350
 124.139252, 20534.664267
 124.140918, 20535.385183
 124.142585, 20536.106099
 124.144252, 20536.827015
 124.145918, 20537.547932
 124.147585, 20538.268848
 124.149252, 20538.989764
 124.150918, 20539.710680
 124.152585, 20539.329257
 124.154252, 20538.735124
 124.155918, 20538.140992
 124.157585, 20537.546859
 124.159252, 20536.952726
 124.160918, 20536.358593
 124.162585, 20535.764460
 124.164252, 20535.170328
 124.165918, 20534.576195
 124.167585, 20533.982062
 124.169252, 20534.421465
 124.170918, 20535.060302
 124.172585, 20535.699138
 124.174252, 20536.337974
 124.175918, 20536.976810
 124.177585, 20537.615646
 124.179252, 20538.254483
 124.180918, 20538.893319
 124.182585, 20539.532155
 124.184252, 20540.170991
 124.185918, 20538.718032
 124.187585, 20536.861436
 124.189252, 20535.004839
 124.190918, 20533.148243
 124.192585, 20531.291647
 124.194252, 20529.435050
 124.195918, 20527.578454
 124.197585, 20525.721858
 124.199252, 20523.865261
 124.200918, 20522.008665
 124.202585, 20522.269588
 124.204252, 20522.939112
 124.205918, 20523.608635
 124.207585, 20524.278158
 124.209252, 20524.947682
 124.210918, 20525.617205
 124.212585, 20526.286729
 124.214252, 20526.956252
 124.215918, 20527.625776
 124.217585, 20528.295299
 124.219252, 20528.941885
 124.220918, 20529.584046
 124.222585, 20530.226206
 124.224252, 20530.868367
 124.225918, 20531.510528
 124.227585, 20532.152688
 124.229252, 20532.794849
 124.230918, 20533.437009
 124.232585, 20534.079170
 124.234252, 20534.721330
 124.235918, 20533.276681
 124.237585, 20531.429357
 124.239252, 20529.582034
 124.240918, 20527.734710
 124.242585, 20525.887387
 124.244252, 20524.040063
 124.245918, 20522.192739
 124.247585, 20520.345416
 124.249252, 20518.498092
 124.250918, 20516.650769
 124.252585, 20516.928936
 124.254252, 20517.617243
 124.255918, 20518.305549
 124.257585, 20518.993856
 124.259252, 20519.682162
 124.260918, 20520.370468
 124.262585, 20521.058775
 124.264252, 20521.747081
 124.265918, 20522.435387
 124.267585, 20523.123694
 124.269252, 20523.793881
 124.270918, 20524.460572
 124.272585, 20525.127263
 124.274252, 20525.793954
 124.275918, 20526.460645
 124.277585, 20527.127336
 124.279252, 20527.794027
 124.280918, 20528.460718
 124.282585, 20529.127409
 124.284252, 20529.794100
 124.285918, 20529.355706
 124.287585, 20528.704073
 124.289252, 20528.052440
 124.290918, 20527.400808
 124.292585, 20526.749175
 124.294252, 20526.097542
 124.295918, 20525.445909
 124.297585, 20524.794276
 124.299252, 20524.142644
 124.300918, 20523.491011
 124.302585, 20523.878449
 124.304252, 20524.466388
 124.305918, 20525.054327
 124.307585, 20525.642267
 124.309252, 20526.230206
 124.310918, 20526.818145
 124.312585, 20527.406084
 124.314252, 20527.994023
 124.315918, 20528.581962
 124.317585, 20529.169902
 124.319252, 20527.666314
 124.320918, 20525.759141
 124.322585, 20523.851968
 124.324252, 20521.944796
 124.325918, 20520.037623
 124.327585, 20518.130450
 124.329252, 20516.223278
 124.330918, 20514.316105
 124.332585, 20512.408932
 124.334252, 20510.501760
 124.335918, 20510.724973
 124.337585, 20511.359269
 124.339252, 20511.993566
 124.340918, 20512.627862
 124.342585, 20513.262158
 124.344252, 20513.896455
 124.345918, 20514.530751
 124.347585, 20515.165047
 124.349252, 20515.799344
 124.350918, 20516.433640
 124.352585, 20517.054113
 124.354252, 20517.671919
 124.355918, 20518.289725
 124.357585, 20518.907531
 124.359252, 20519.525337
 124.360918, 20520.143143
 124.362585, 20520.760949
 124.364252, 20521.378755
 124.365918, 20521.996561
 124.367585, 20522.614367
 124.369252, 20522.223915
 124.370918, 20521.638907
 124.372585, 20521.053900
 124.374252, 20520.468892
 124.375918, 20519.883884
 124.377585, 20519.298877
 124.379252, 20518.713869
 124.380918, 20518.128862
 124.382585, 20517.543854
 124.384252, 20516.958847
 124.385918, 20517.402031
 124.387585, 20518.043617
 124.389252, 20518.685204
 124.390918, 20519.326790
 124.392585, 20519.968376
 124.394252, 20520.609963
 124.395918, 20521.251549
 124.397585, 20521.893135
 124.399252, 20522.534721
 124.400918, 20523.176308
 124.402585, 20521.719817
 124.404252, 20519.858477
 124.405918, 20517.997137
 124.407585, 20516.135798
 124.409252, 20514.274458
 124.410918, 20512.413119
 124.412585, 20510.551779
 124.414252, 20508.690439
 124.415918, 20506.829100
 124.417585, 20504.967760
 124.419252, 20505.234393
 124.420918, 20505.911644
 124.422585, 20506.588895
 124.424252, 20507.266146
 124.425918, 20507.943397
 124.427585, 20508.620647
 124.429252, 20509.297898
 124.430918, 20509.975149
 124.432585, 20510.652400
 124.434252, 20511.329651
 124.435918, 20511.985449
 124.437585, 20512.637107
 124.439252, 20513.288765
 124.440918, 20513.940424
 124.442585, 20514.592082
 124.444252, 20515.243741
 124.445918, 20515.895399
 124.447585, 20516.547057
 124.449252, 20517.198716
 124.450918, 20517.850374
 124.452585, 20516.407834
 124.454252, 20514.561194
 124.455918, 20512.714554
 124.457585, 20510.867913
 124.459252, 20509.021273
 124.460918, 20507.174633
 124.462585, 20505.327992
 124.464252, 20503.481352
 124.465918, 20501.634712
 124.467585, 20499.788071
 124.469252, 20500.076105
 124.470918, 20500.776049
 124.472585, 20501.475993
 124.474252, 20502.175936
 124.475918, 20502.875880
 124.477585, 20503.575824
 124.479252, 20504.275768
 124.480918, 20504.975712
 124.482585, 20505.675656
 124.484252, 20506.375600
 124.485918, 20507.057459
 124.487585, 20507.735828
 124.489252, 20508.414198
 124.490918, 20509.092567
 124.492585, 20509.770936
 124.494252, 20510.449306
 124.495918, 20511.127675
 124.497585, 20511.806044
 124.499252, 20512.484414
 124.500918, 20513.162783
 124.502585, 20512.731218
 124.504252, 20512.085479
 124.505918, 20511.439739
 124.507585, 20510.794000
 124.509252, 20510.148260
 124.510918, 20509.502520
 124.512585, 20508.856781
 124.514252, 20508.211041
 124.515918, 20507.565301
 124.517585, 20506.919562
 124.519252, 20507.316274
 124.520918, 20507.914140
 124.522585, 20508.512007
 124.524252, 20509.109873
 124.525918, 20509.707739
 124.527585, 20510.305605
 124.529252, 20510.903471
 124.530918, 20511.501337
 124.532585, 20512.099203
 124.534252, 20512.697069
 124.535918, 20511.193606
 124.537585, 20509.284668
 124.539252, 20507.375729
 124.540918, 20505.466790
 124.542585, 20503.557851
 124.544252, 20501.648912
 124.545918, 20499.739974
 124.547585, 20497.831035
 124.549252, 20495.922096
 124.550918, 20494.013157
 124.552585, 20494.241743
 124.554252, 20494.882788
 124.555918, 20495.523834
 124.557585, 20496.164880
 124.559252, 20496.805926
 124.560918, 20497.446971
 124.562585, 20498.088017
 124.564252, 20498.729063
 124.565918, 20499.370109
 124.567585, 20500.011154
 124.569252, 20500.636638
 124.570918, 20501.259118
 124.572585, 20501.881598
 124.574252, 20502.504078
 124.575918, 20503.126558
 124.577585, 20503.749039
 124.579252, 20504.371519
 124.580918, 20504.993999
 124.582585, 20505.616479
 124.584252, 20506.238959
 124.585918, 20505.847169
 124.587585, 20505.259664
 124.589252, 20504.672159
 124.590918, 20504.084654
 124.592585, 20503.497149
 124.594252, 20502.909643
 124.595918, 20502.322138
 124.597585, 20501.734633
 124.599252, 20501.147128
 124.600918, 20500.559622
 124.602585, 20501.002904
 124.604252, 20501.645087
 124.605918, 20502.287271
 124.607585, 20502.929454
 124.609252, 20503.571638
 124.610918, 20504.213822
 124.612585, 20504.856005
 124.614252, 20505.498189
 124.615918, 20506.140372
 124.617585, 20506.782556
 124.619252, 20505.367514
 124.620918, 20503.555507
 124.622585, 20501.743500
 124.624252, 20499.931493
 124.625918, 20498.119486
 124.627585, 20496.307478
 124.629252, 20494.495471
 124.630918, 20492.683464
 124.632585, 20490.871457
 124.634252, 20489.059449
 124.635918, 20489.330056
 124.637585, 20490.002528
 124.639252, 20490.675000
 124.640918, 20491.347472
 124.642585, 20492.019943
 124.644252, 20492.692415
 124.645918, 20493.364887
 124.647585, 20494.037359
 124.649252, 20494.709831
 124.650918, 20495.382303
 124.652585, 20496.032467
 124.654252, 20496.678327
 124.655918, 20497.324187
 124.657585, 20497.970047
 124.659252, 20498.615907
 124.660918, 20499.261766
 124.662585, 20499.907626
 124.664252, 20500.553486
 124.665918, 20501.199346
 124.667585, 20501.845206
 124.669252, 20500.454534
 124.670918, 20498.670888
 124.672585, 20496.887243
 124.674252, 20495.103597
 124.675918, 20493.319952
 124.677585, 20491.536307
 124.679252, 20489.752661
 124.680918, 20487.969016
 124.682585, 20486.185371
 124.684252, 20484.401725
 124.685918, 20484.692737
 124.687585, 20485.384079
 124.689252, 20486.075420
 124.690918, 20486.766762
 124.692585, 20487.458103
 124.694252, 20488.149445
 124.695918, 20488.840786
 124.697585, 20489.532128
 124.699252, 20490.223469
 124.700918, 20490.914811
 124.702585, 20491.588829
 124.704252, 20492.259504
 124.705918, 20492.930179
 124.707585, 20493.600855
 124.709252, 20494.271530
 124.710918, 20494.942205
 124.712585, 20495.612880
 124.714252, 20496.283556
 124.715918, 20496.954231
 124.717585, 20497.624906
 124.719252, 20497.216323
 124.720918, 20496.599484
 124.722585, 20495.982645
 124.724252, 20495.365806
 124.725918, 20494.748967
 124.727585, 20494.132128
 124.729252, 20493.515289
 124.730918, 20492.898450
 124.732585, 20492.281612
 124.734252, 20491.664773
 124.735918, 20492.061306
 124.737585, 20492.653382
 124.739252, 20493.245458
 124.740918, 20493.837534
 124.742585, 20494.429610
 124.744252, 20495.021686
 124.745918, 20495.613762
 124.747585, 20496.205837
