Ground distance, Vertical Forces
   0.000000, 116387.650777
 221.831072, 116387.864167
 443.654442, 116388.184574
 665.468519, 116388.244049
 887.272979, 116388.008422
1109.068929, 116388.012562
1330.856344, 116388.254493
1552.633958, 116388.519227
1774.400798, 116388.189575
1996.158123, 116388.091912
2217.906444, 116388.228861
2439.645040, 116388.592559
2661.372256, 116388.486598
2883.088376, 116388.263775
3104.794536, 116388.268474
3326.490711, 116388.498783
3548.175686, 116388.942754
3769.847739, 116388.678953
3991.507598, 116388.514474
4213.156124, 116388.565699
4434.793046, 116388.828729
4656.416977, 116389.214802
4878.026567, 116388.846840
5099.623023, 116388.680951
5321.207216, 116388.722984
5542.778924, 116388.969506
5764.336845, 116389.408034
5985.879520, 116389.016008
6207.408117, 116388.810404
6428.923714, 116388.806788
6650.426331, 116389.003800
6871.914927, 116389.391182
7093.387698, 116389.287704
7314.844942, 116389.011160
7536.288077, 116388.927769
7757.717540, 116389.039774
7979.132738, 116389.340727
8200.532083, 116389.756631
8421.914106, 116389.374309
8643.280050, 116389.169441
8864.630995, 116389.149752
9085.967042, 116389.314712
9307.287319, 116389.655610
9528.590031, 116389.960038
9749.874008, 116389.591389
9971.140706, 116389.390045
10192.391185, 116389.363634
10413.625584, 116389.511995
10634.843117, 116389.827229
10856.042117, 116390.253771
11077.221106, 116389.839026
11298.381452, 116389.580421
11519.524520, 116389.488183
11740.650795, 116389.565122
11961.759870, 116389.806541
12182.850468, 116390.200510
12403.920553, 116390.331795
12624.969551, 116389.970731
12845.999154, 116389.759040
13067.010480, 116389.704920
13288.003812, 116389.809552
13508.978598, 116390.067090
13729.933473, 116390.464990
13950.866339, 116390.762614
14171.776013, 116390.373427
14392.664108, 116390.115547
14613.531985, 116389.999310
14834.380258, 116390.028747
15055.208771, 116390.201429
15276.016607, 116390.508628
15496.802140, 116390.935770
15717.563202, 116390.970342
15938.299598, 116390.578310
16159.013272, 116390.307831
16379.705657, 116390.169860
16600.377480, 116390.169448
16821.028742, 116390.305540
17041.658721, 116390.571067
17262.266012, 116390.953318
17482.848585, 116391.434576
17703.404274, 116391.217530
17923.933810, 116390.847300
18144.439144, 116390.585860
18364.921658, 116390.443841
18585.382106, 116390.426560
18805.820575, 116390.533796
19026.236498, 116390.759838
19246.628676, 116391.093790
19466.995336, 116391.520118
19687.334213, 116392.019399
19907.643507, 116391.565680
20127.924730, 116391.175123
20348.179954, 116390.878129
20568.410754, 116390.686987
20788.618142, 116390.609269
21008.802529, 116390.647499
21228.963711, 116390.799069
21449.100884, 116391.056390
21669.212682, 116391.407285
21889.297241, 116391.835584
22109.352284, 116392.321897
22329.375237, 116392.576998
22549.365062, 116392.103945
22769.323894, 116391.683280
22989.253971, 116391.332913
23209.157154, 116391.067614
23429.034850, 116390.898351
23648.887956, 116390.831804
23868.716824, 116390.870083
24088.521249, 116391.010650
24308.300485, 116391.246474
24528.053280, 116391.566388
24747.777933, 116391.955629
24967.472374, 116392.396545
25187.134256, 116392.869413
25406.761056, 116393.353334
25626.350189, 116393.827163
25845.899122, 116394.270420
26065.405481, 116394.664161
26284.867153, 116394.991759
26504.282380, 116395.239569
26723.649832, 116395.397464
26942.968659, 116395.459222
27162.238531, 116395.422747
27381.459645, 116395.290127
27600.632715, 116395.067529
27819.758940, 116394.764925
28038.839946, 116394.395672
28257.877715, 116393.975948
28476.874498, 116393.524062
28695.832712, 116393.059677
28914.754841, 116392.602958
29133.643319, 116392.173693
29352.500435, 116391.790415
29571.328228, 116391.469579
29790.128401, 116391.224820
30008.902254, 116391.066347
30227.650626, 116391.000481
30446.373868, 116391.029390
30665.071823, 116391.151009
30883.743846, 116391.359166
31102.388831, 116391.643897
31321.005264, 116391.991934
31539.591294, 116392.387341
31758.144815, 116392.812253
31976.663562, 116393.247701
32195.145209, 116393.674455
32413.587476, 116394.073867
32631.988223, 116394.428672
32850.345550, 116394.723708
33068.657874, 116394.946533
33286.924000, 116395.087929
33505.143168, 116395.142248
33723.315088, 116395.107627
33941.439947, 116394.986038
34159.518399, 116394.783184
34377.551535, 116394.508246
34595.540831, 116394.173486
34813.488083, 116393.793719
35031.395325, 116393.385677
35249.264740, 116392.967286
35467.098564, 116392.556876
35684.898984, 116392.172382
35902.668049, 116391.830535
36120.407579, 116391.546117
36338.119084, 116391.331292
36555.803704, 116391.195060
36773.462162, 116391.142854
36991.094734, 116391.176309
37208.701242, 116391.293208
37426.281064, 116391.487611
37643.833167, 116391.750160
37861.356156, 116392.068535
38078.848335, 116392.428045
38296.307791, 116392.812317
38513.732474, 116393.204048
38731.120292, 116393.585782
38948.469207, 116393.940685
39165.777318, 116394.253263
39383.042951, 116394.510027
39600.264731, 116394.700044
39817.441639, 116394.815380
40034.573055, 116394.851411
40251.658789, 116394.806995
40468.699078, 116394.684495
40685.694582, 116394.489661
40902.646347, 116394.231372
41119.555758, 116393.921246
41336.424478, 116393.573132
41553.254370, 116393.202509
41770.047414, 116392.825800
41986.805623, 116392.459652
42203.530948, 116392.120187
42420.225198, 116391.822280
42636.889956, 116391.578888
42853.526515, 116391.400459
43070.135824, 116391.294462
43286.718445, 116391.265057
43503.274531, 116391.312916
43719.803830, 116391.435218
43936.305690, 116391.625800
44152.779098, 116391.875472
44369.222727, 116392.172467
44585.634995, 116392.503000
44802.014142, 116392.851920
45018.358307, 116393.203401
45234.665613, 116393.541665
45450.934253, 116393.851673
45667.162568, 116394.119784
45883.349124, 116394.334332
46099.492771, 116394.486116
46315.592695, 116394.568773
46531.648455, 116394.579025
46747.659996, 116394.516803
46963.627652, 116394.385227
47179.552131, 116394.190455
47395.434476, 116393.941405
47611.276023, 116393.649361
47827.078336, 116393.327468
48042.843134, 116392.990157
48258.572221, 116392.652496
48474.267398, 116392.329518
48689.930385, 116392.035541
48905.562748, 116391.783518
49121.165826, 116391.584448
49336.740678, 116391.446876
49552.288033, 116391.376506
49767.808265, 116391.375949
49983.301376, 116391.444622
50198.767000, 116391.578793
50414.204424, 116391.771780
50629.612622, 116392.014285
50844.990303, 116392.294846
51060.335974, 116392.600386
51275.648006, 116392.916824
51490.924712, 116393.229724
51706.164420, 116393.524949
51921.365555, 116393.789288
52136.526700, 116394.011032
52351.646671, 116394.180475
52566.724560, 116394.290322
52781.759780, 116394.335984
52996.752085, 116394.315761
53211.701585, 116394.230893
53426.608736, 116394.085489
53641.474318, 116393.886336
53856.299398, 116393.642589
54071.085280, 116393.365357
54285.833447, 116393.067212
54500.545492, 116392.761614
54715.223046, 116392.462314
54929.867705, 116392.182720
55144.480957, 116391.935294
55359.064119, 116391.730973
55573.618277, 116391.578677
55788.144239, 116391.484894
56002.642504, 116391.453393
56217.113239, 116391.485062
56431.556273, 116391.577885
56645.971115, 116391.727053
56860.356970, 116391.925217
57074.712784, 116392.162844
57289.037292, 116392.428685
57503.329079, 116392.710308
57717.586642, 116392.994679
57931.808466, 116393.268762
58145.993087, 116393.520108
58360.139161, 116393.737411
58574.245527, 116393.910998
58788.311256, 116394.033246
59002.335694, 116394.098904
59216.318490, 116394.105300
59430.259611, 116394.052446
59644.159340, 116393.943017
59858.018265, 116393.782221
60071.837246, 116393.577555
