Speed (CAS), Climb Angle
  69.804638,   -0.440992
  70.440524,   -0.458196
  71.076409,   -0.439107
  71.712295,   -0.416323
  72.348181,   -0.393170
  72.984067,   -0.369636
  73.619953,   -0.349750
  74.255839,   -0.334211
  74.891725,   -0.318385
  75.527610,   -0.303225
  76.163496,   -0.292784
  76.799382,   -0.281976
  77.435268,   -0.270934
  78.071154,   -0.262600
  78.707040,   -0.257029
  79.342926,   -0.251177
  79.978812,   -0.245140
  80.614697,   -0.241545
  81.250583,   -0.240882
  81.886469,   -0.240141
  82.522355,   -0.239291
  83.158241,   -0.238304
  83.794127,   -0.242545
  84.430013,   -0.246881
  85.065898,   -0.251299
  85.701784,   -0.255622
  86.337670,   -0.259850
  86.973556,   -0.269002
  87.609442,   -0.278517
  88.245328,   -0.288028
  88.881214,   -0.297483
  89.517100,   -0.306883
  90.152985,   -0.317671
  90.788871,   -0.332220
  91.424757,   -0.346751
  92.060643,   -0.361263
  92.696529,   -0.375756
  93.332415,   -0.390352
  93.968301,   -0.404950
  94.604187,   -0.423334
  95.240072,   -0.442755
  95.875958,   -0.462233
  96.511844,   -0.481790
  97.147730,   -0.501362
  97.783616,   -0.520948
  98.419502,   -0.540548
  99.055388,   -0.561499
  99.691273,   -0.585777
 100.327159,   -0.610100
 100.963045,   -0.634467
 101.598931,   -0.658897
 102.234817,   -0.683390
 102.870703,   -0.707927
 103.506589,   -0.732510
 104.142475,   -0.757136
 104.778360,   -0.783740
 105.414246,   -0.812786
 106.050132,   -0.841904
 106.686018,   -0.871094
 107.321904,   -0.900334
 107.957790,   -0.929632
 108.593676,   -0.959002
 109.229562,   -0.988443
 109.865447,   -1.017945
 110.501333,   -1.047460
 111.137219,   -1.077045
 111.773105,   -1.110174
 112.408991,   -1.143966
 113.044877,   -1.177781
 113.680763,   -1.211659
 114.316648,   -1.245632
 114.952534,   -1.279700
 115.588420,   -1.313830
 116.224306,   -1.347948
 116.860192,   -1.382161
 117.496078,   -1.416469
 118.131964,   -1.450873
 118.767850,   -1.485234
 119.403735,   -1.519652
 120.039621,   -1.557305
 120.675507,   -1.595683
 121.311393,   -1.634106
 121.947279,   -1.672504
 122.583165,   -1.711018
 123.219051,   -1.749647
 123.854936,   -1.788393
 124.490822,   -1.827037
 125.126708,   -1.865767
 125.762594,   -1.904613
 126.398480,   -1.943576
 127.034366,   -1.982533
 127.670252,   -2.021445
 128.306138,   -2.060474
 128.942023,   -2.099618
 129.577909,   -2.138878
 130.213795,   -2.178918
 130.849681,   -2.221535
 131.485567,   -2.264286
 132.121453,   -2.307170
 132.757339,   -2.350007
