Mach, Efficiency
   0.196312,   13.955080
   0.198571,   14.059937
   0.200831,   14.157665
   0.203090,   14.248316
   0.205350,   14.331992
   0.207609,   14.408853
   0.209869,   14.479107
   0.212128,   14.543016
   0.214388,   14.600672
   0.216647,   14.649541
   0.218907,   14.692636
   0.221166,   14.730392
   0.223426,   14.761215
   0.225685,   14.784748
   0.227945,   14.803954
   0.230204,   14.816216
   0.232464,   14.822269
   0.234723,   14.825155
   0.236983,   14.818768
   0.239242,   14.810129
   0.241501,   14.794259
   0.243761,   14.774931
   0.246020,   14.749789
   0.248280,   14.720855
   0.250539,   14.686621
   0.252799,   14.649267
   0.255058,   14.606202
   0.257318,   14.561692
   0.259577,   14.510124
   0.261837,   14.458474
   0.264096,   14.400091
   0.266356,   14.340389
   0.268615,   14.277882
   0.270875,   14.210577
   0.273134,   14.143348
   0.275394,   14.070893
   0.277653,   13.996640
   0.279913,   13.922570
   0.282172,   13.842424
   0.284431,   13.761950
   0.286691,   13.681776
   0.288950,   13.596180
   0.291210,   13.510244
   0.293469,   13.424731
   0.295729,   13.335854
   0.297988,   13.245221
   0.300248,   13.155136
   0.302507,   13.065032
   0.304767,   12.970455
   0.307026,   12.876549
   0.309286,   12.783314
   0.311545,   12.689327
   0.313805,   12.592315
   0.316064,   12.496091
   0.318324,   12.400651
   0.320583,   12.305523
   0.322843,   12.206971
   0.325102,   12.109310
   0.327362,   12.012534
   0.329621,   11.916638
   0.331880,   11.819411
   0.334140,   11.721102
   0.336399,   11.623765
   0.338659,   11.527391
   0.340918,   11.431973
   0.343178,   11.335744
   0.345437,   11.238519
   0.347697,   11.142326
   0.349956,   11.047154
   0.352216,   10.952993
   0.354475,   10.859834
   0.356735,   10.764873
   0.358994,   10.670488
   0.361254,   10.577163
   0.363513,   10.484887
   0.365773,   10.393646
   0.368032,   10.303428
   0.370292,   10.212635
   0.372551,   10.121655
   0.374810,   10.031744
   0.377070,    9.942886
   0.379329,    9.855069
   0.381589,    9.768278
   0.383848,    9.682501
   0.386108,    9.596653
   0.388367,    9.510515
   0.390627,    9.425420
   0.392886,    9.341354
   0.395146,    9.258302
   0.397405,    9.176250
   0.399665,    9.095184
   0.401924,    9.015090
   0.404184,    8.935332
   0.406443,    8.855197
   0.408703,    8.776051
   0.410962,    8.697881
   0.413222,    8.620671
   0.415481,    8.544407
   0.417741,    8.469076
   0.420000,    8.394664
