Speed (TAS), Rate of Climb
  77.883676,   10.761437
  78.509294,   10.842013
  79.134911,   10.924076
  79.760529,   11.006600
  80.386146,   11.089541
  81.011763,   11.172911
  81.637381,   11.256722
  82.262998,   11.315078
  82.888616,   11.362377
  83.514233,   11.410273
  84.139851,   11.458555
  84.765468,   11.506499
  85.391085,   11.554110
  86.016703,   11.601394
  86.642320,   11.648355
  87.267938,   11.694997
  87.893555,   11.741749
  88.519173,   11.790081
  89.144790,   11.838141
  89.770407,   11.885934
  90.396025,   11.933466
  91.021642,   11.980741
  91.647260,   12.027764
  92.272877,   12.074539
  92.898495,   12.123431
  93.524112,   12.172712
  94.149729,   12.221799
  94.775347,   12.270697
  95.400964,   12.319411
  96.026582,   12.367947
  96.652199,   12.384833
  97.277817,   12.397310
  97.903434,   12.411063
  98.529052,   12.423981
  99.154669,   12.436065
  99.780286,   12.447314
 100.405904,   12.457730
 101.031521,   12.467312
 101.657139,   12.476183
 102.282756,   12.488069
 102.908374,   12.499169
 103.533991,   12.509485
 104.159608,   12.519017
 104.785226,   12.527764
 105.410843,   12.535728
 106.036461,   12.542907
 106.662078,   12.551693
 107.287696,   12.561037
 107.913313,   12.569642
 108.538930,   12.577506
 109.164548,   12.584631
 109.790165,   12.591017
 110.415783,   12.596663
 111.041400,   12.602446
 111.667018,   12.609981
 112.292635,   12.616814
 112.918252,   12.622947
 113.543870,   12.628379
 114.169487,   12.633110
 114.795105,   12.637141
 115.420722,   12.640471
 116.046340,   12.645703
 116.671957,   12.650628
 117.297574,   12.654885
 117.923192,   12.658475
 118.548809,   12.661397
 119.174427,   12.663652
 119.800044,   12.665239
 120.425662,   12.667406
 121.051279,   12.670208
 121.676896,   12.672369
 122.302514,   12.654889
 122.928131,   12.619226
 123.553749,   12.582365
 124.179366,   12.544304
 124.804984,   12.505262
 125.430601,   12.466855
 126.056218,   12.427261
 126.681836,   12.386475
 127.307453,   12.344497
 127.933071,   12.301323
 128.558688,   12.256950
 129.184306,   12.211376
 129.809923,   12.165715
 130.435540,   12.119286
 131.061158,   12.071663
 131.686775,   12.022842
 132.312393,   11.972823
 132.938010,   11.921600
 133.563628,   11.869173
 134.189245,   11.815914
 134.814862,   11.762183
 135.440480,   11.707250
 136.066097,   11.651111
 136.691715,   11.593764
 137.317332,   11.535207
 137.942950,   11.475436
 138.568567,   11.414449
 139.194184,   11.353147
 139.819802,   11.290676
