Ground Roll Distance, Horizontal Forces
 330.047205, -2826.211423
 337.352724, -2818.285258
 387.129661, -2764.283653
 397.005125, -2753.570536
 406.854116, -2742.886176
 416.676703, -2732.230441
 426.472959, -2721.603199
 426.864262, -2721.178700
 427.646743, -2720.329838
 427.959689, -2719.990344
 428.092573, -2719.846186
 428.358328, -2719.557886
 428.380346, -2719.534001
 428.399174, -2719.513575
 428.409508, -2719.502364
 428.414733, -2719.496697
 428.416760, -2719.494498
 428.418008, -2719.493144
 428.418823, -2719.492259
 428.419065, -2719.491913
 428.419313, -2719.490822
 428.421787, -2719.479915
 428.446533, -2719.370840
 428.693955, -2718.279524
 431.164404, -2707.309600
 455.478274, -2591.735234
 485.458161, -2427.175098
 513.162983, -2247.874856
 538.280181, -2056.023368
 560.860411, -1852.349521
 580.998908, -1637.570884
 598.812915, -1412.412388
 605.269934, -1320.285607
 609.333094, -1258.864569
 613.459780, -1193.446271
 617.260020, -1130.257204
 620.651133, -1071.280322
 626.867668, -956.015385
 630.753782, -878.610553
 632.485452, -844.752898
 634.146792, -826.545782
 645.024361, -693.259525
 647.456194, -659.341362
 650.485936, -614.367662
 651.325346, -601.310074
 652.182453, -587.688328
 659.951078, -447.612724
 666.835844, -283.405435
 668.049399, -247.459958
 669.337669, -205.569310
 669.563680, -197.739425
 669.666005, -194.140944
 669.781818, -190.026048
 670.876142, -148.637359
 674.298620,   39.228840
 674.851960,   95.258611
 675.062905,  125.183113
 675.202268,  151.929879
 675.291016,  176.962496
 675.343351,  205.427691
 675.347263,  210.473139
 675.349509,  215.336355
 675.350077,  217.799315
 675.350241,  219.406666
 675.350262,  220.220000
