Ground Distance, 
   0.000000,   50.000000
 827.285393,    6.643810
 855.476155,    5.248674
 883.666917,    4.018006
 911.857679,    2.951680
 940.048441,    2.049587
 968.239202,    1.311636
 996.429964,    0.737751
1024.620726,    0.327876
1052.811488,    0.081967
1081.002250,    0.000000
1083.406240,    0.000000
1107.420384,    0.000000
1271.101815,    0.000000
1303.575928,    0.000000
1335.963196,    0.000000
1368.263852,    0.000000
1400.478128,    0.000000
1401.764905,    0.000000
1404.338047,    0.000000
1405.367149,    0.000000
1405.804446,    0.000000
1406.678993,    0.000000
1406.751491,    0.000000
1406.813538,    0.000000
1406.847612,    0.000000
1406.870830,    0.000000
1406.878621,    0.000000
1406.883076,    0.000000
1406.885252,    0.000000
1406.886598,    0.000000
1406.887837,    0.000000
1406.900230,    0.000000
1407.024161,    0.000000
1408.263179,    0.000000
1420.624632,    0.000000
1522.609738,    0.000000
1620.215114,    0.000000
1709.340831,    0.000000
1789.930728,    0.000000
1862.221035,    0.000000
1926.550529,    0.000000
1983.320891,    0.000000
1998.345541,    0.000000
2010.764819,    0.000000
2016.189351,    0.000000
2018.901147,    0.000000
2021.901266,    0.000000
2050.861652,    0.000000
2066.849106,    0.000000
2077.914021,    0.000000
2081.388148,    0.000000
2084.641752,    0.000000
2115.304913,    0.000000
2124.755743,    0.000000
2131.099024,    0.000000
2138.580026,    0.000000
2140.715707,    0.000000
2144.543661,    0.000000
2147.967470,    0.000000
2175.272674,    0.000000
2196.866030,    0.000000
2200.683815,    0.000000
2202.615222,    0.000000
2203.663374,    0.000000
2204.596358,    0.000000
2212.563547,    0.000000
2219.973511,    0.000000
2220.710729,    0.000000
2221.067024,    0.000000
2221.268089,    0.000000
2221.346334,    0.000000
2221.349411,    0.000000
2221.349447,    0.000000
