Ground distance, Load Factor
   0.000000,    0.000000
   0.000001,    0.000000
   0.000042,    0.000000
   0.000607,    0.000000
   0.003148,    0.000002
   0.011394,    0.000005
   0.025878,    0.000012
   0.046215,    0.000022
   0.072473,    0.000035
   0.104599,    0.000050
   0.142590,    0.000068
   0.186808,    0.000089
   0.236775,    0.000113
   0.293214,    0.000140
   0.355586,    0.000170
   0.424251,    0.000203
   0.499093,    0.000238
   0.580719,    0.000277
   0.668481,    0.000319
   0.763638,    0.000365
   0.864227,    0.000412
   0.972978,    0.000464
   1.088755,    0.000519
   1.210358,    0.000577
   1.339995,    0.000639
   1.476836,    0.000704
   1.620337,    0.000772
   1.772966,    0.000845
   1.932147,    0.000920
   2.099349,    0.001000
   2.271588,    0.001082
   2.455944,    0.001169
   2.647239,    0.001260
   2.847176,    0.001355
   3.055715,    0.001453
   3.274045,    0.001557
   3.502109,    0.001665
   3.738880,    0.001777
   3.983222,    0.001893
   4.237852,    0.002013
   4.501189,    0.002138
   4.775382,    0.002267
   5.059198,    0.002401
   5.354463,    0.002541
   5.659114,    0.002685
   5.973312,    0.002833
   6.298896,    0.002987
   6.635827,    0.003145
   6.984922,    0.003310
   7.343676,    0.003479
   7.713809,    0.003653
   8.095411,    0.003833
   8.488577,    0.004018
   8.891845,    0.004208
   9.307247,    0.004403
   9.730576,    0.004602
  10.173880,    0.004810
  10.625450,    0.005022
  11.090865,    0.005240
  11.186424,    0.005285
  11.199973,    0.005292
  11.209568,    0.005296
  11.218708,    0.005300
  11.226186,    0.005304
  11.229139,    0.005305
  11.230871,    0.005306
  11.231661,    0.005306
  11.232385,    0.005307
  11.237080,    0.005309
  11.259478,    0.005319
  11.337464,    0.005356
  11.598620,    0.005479
  12.066087,    0.005698
  12.571115,    0.005934
  13.088371,    0.006177
  13.623715,    0.006427
  14.171533,    0.006684
  14.731889,    0.006946
  15.312934,    0.007217
  15.904927,    0.007494
  16.508412,    0.007776
  17.134704,    0.008068
  17.763928,    0.008362
  18.408834,    0.008662
  19.071481,    0.008971
  19.749143,    0.009287
  20.451589,    0.009614
  21.163350,    0.009945
  21.891728,    0.010284
  22.632711,    0.010628
  23.392594,    0.010981
  24.171586,    0.011343
  24.969403,    0.011713
  25.789152,    0.012094
  26.618137,    0.012478
  27.476143,    0.012876
  28.336775,    0.013274
  29.214639,    0.013681
  30.119816,    0.014099
  31.042293,    0.014526
  31.982848,    0.014960
  32.944687,    0.015405
  33.921840,    0.015856
  34.916211,    0.016314
  35.939897,    0.016786
  36.972061,    0.017262
  38.036233,    0.017752
  39.098998,    0.018241
  40.192749,    0.018744
  41.309086,    0.019257
  42.455904,    0.019784
  43.612931,    0.020315
  44.791787,    0.020856
  45.030542,    0.020966
  45.219182,    0.021052
  45.388616,    0.021130
  45.491661,    0.021177
  45.581197,    0.021218
  45.595334,    0.021225
  45.596928,    0.021225
  45.598381,    0.021226
  45.610453,    0.021232
  45.680124,    0.021263
  45.940217,    0.021383
  46.630176,    0.021699
  47.771595,    0.022222
  49.032880,    0.022799
  50.302563,    0.023380
  51.593526,    0.023971
  52.905537,    0.024570
  54.242043,    0.025181
  55.592407,    0.025797
  56.979216,    0.026430
  58.377110,    0.027067
  59.812845,    0.027721
  61.277193,    0.028387
  62.750252,    0.029058
  64.258014,    0.029743
  65.772780,    0.030431
  67.330550,    0.031138
  68.915842,    0.031858
  70.517698,    0.032584
  72.144655,    0.033321
  73.786577,    0.034065
  75.451181,    0.034818
  77.134605,    0.035579
  78.849755,    0.036354
  80.587923,    0.037139
  82.351665,    0.037935
  84.144522,    0.038743
  85.969981,    0.039566
  87.819665,    0.040399
  89.694790,    0.041242
  91.597096,    0.042098
  93.522988,    0.042963
  95.467706,    0.043836
  97.445580,    0.044724
  99.442537,    0.045619
 101.480035,    0.046532
 103.528519,    0.047449
 103.943100,    0.047634
 104.187221,    0.047744
 104.199139,    0.047749
 104.208487,    0.047753
 104.213318,    0.047755
 104.216255,    0.047757
 104.219579,    0.047758
 104.247834,    0.047771
 104.428354,    0.047851
 105.110651,    0.048157
 107.163057,    0.049074
 109.290913,    0.050025
 111.460568,    0.050993
 113.645332,    0.051968
 115.868686,    0.052959
 118.121709,    0.053963
 120.390847,    0.054973
 122.702911,    0.056001
 125.041076,    0.057040
 127.410966,    0.058092
 129.801708,    0.059153
 132.221308,    0.060226
 134.676397,    0.061313
 137.155975,    0.062411
 139.669285,    0.063522
 142.215628,    0.064647
 144.770544,    0.065776
 147.385758,    0.066930
 150.025919,    0.068093
 152.685709,    0.069265
 155.389561,    0.070455
 158.122872,    0.071657
 160.872540,    0.072865
 163.666049,    0.074092
 166.480754,    0.075327
 169.354055,    0.076586
 172.235491,    0.077848
 175.143579,    0.079120
 178.082520,    0.080405
 181.069980,    0.081710
 184.087203,    0.083027
 187.137495,    0.084357
 187.750168,    0.084625
 188.187625,    0.084815
 188.244526,    0.084840
 188.296399,    0.084863
 188.346262,    0.084884
 188.361846,    0.084891
 188.372200,    0.084896
 188.378462,    0.084898
 188.380873,    0.084899
 188.383313,    0.084900
 188.403139,    0.084909
 188.517561,    0.084959
 189.017099,    0.085177
 190.709138,    0.085914
 194.062739,    0.087373
 197.220681,    0.088747
 200.420893,    0.090137
 203.648974,    0.091538
 206.920207,    0.092957
 210.200720,    0.094379
 213.526518,    0.095818
 216.879527,    0.097269
 220.261437,    0.098730
 223.674310,    0.100204
 227.136130,    0.101697
 230.647298,    0.103211
 234.189984,    0.104736
 237.756329,    0.106270
 241.342739,    0.107812
 244.985650,    0.109376
 248.653672,    0.110950
 252.376423,    0.112546
 256.117603,    0.114148
 259.886562,    0.115760
 263.706293,    0.117393
 267.544675,    0.119032
 271.434926,    0.120691
 275.376138,    0.122371
 279.346394,    0.124062
 283.353215,    0.125766
 287.402363,    0.127487
 291.457641,    0.129208
 295.578208,    0.130956
 296.403597,    0.131306
 299.195749,    0.132489
 299.362590,    0.132560
 299.522962,    0.132628
 299.551329,    0.132640
 299.568276,    0.132647
 299.579215,    0.132652
 299.585945,    0.132654
 299.590677,    0.132656
 299.594949,    0.132658
 299.628591,    0.132672
 299.859060,    0.132770
 300.963694,    0.133238
 304.812660,    0.134867
 309.029945,    0.136650
 313.303083,    0.138455
 317.618990,    0.140276
 321.965754,    0.142108
 326.353370,    0.143956
 330.784841,    0.145821
 335.231126,    0.147689
 339.726611,    0.149577
 344.268775,    0.151482
 348.844657,    0.153399
 353.451390,    0.155327
 358.112438,    0.157277
 362.799376,    0.159234
 367.535786,    0.161211
 372.307740,    0.163200
 377.100714,    0.165196
 381.945596,    0.167211
 386.845728,    0.169248
 391.765970,    0.171290
 396.773895,    0.173367
 401.799509,    0.175449
 406.841698,    0.177535
 411.956624,    0.179649
 417.092568,    0.181770
 422.255611,    0.183899
 427.478749,    0.186052
 432.738081,    0.188216
 438.037931,    0.190395
 439.103859,    0.190833
 439.238536,    0.190888
 439.369776,    0.190942
 439.508757,    0.190999
 439.547904,    0.191015
 439.566294,    0.191023
 439.582986,    0.191030
 439.702850,    0.191079
 440.338498,    0.191340
 443.416568,    0.192604
 448.661508,    0.194756
 454.072811,    0.196973
 459.536340,    0.199210
 465.038194,    0.201459
 470.566634,    0.203717
 476.152199,    0.205996
 481.788303,    0.208293
 487.455761,    0.210600
 493.175478,    0.212925
 498.918502,    0.215258
 504.725567,    0.217614
 510.542674,    0.219971
 516.415127,    0.222348
 522.322855,    0.224737
 528.292232,    0.227147
 534.314530,    0.229576
 540.360471,    0.232012
 546.450156,    0.234463
 552.595035,    0.236933
 558.769250,    0.239412
 565.003165,    0.241912
 571.269651,    0.244422
 577.593763,    0.246953
 583.985994,    0.249507
 590.395969,    0.252066
 596.846426,    0.254637
 603.333819,    0.257221
 609.869267,    0.259820
 610.131013,    0.259924
 610.188056,    0.259947
 610.250660,    0.259972
 610.324055,    0.260001
 610.331462,    0.260004
 610.339001,    0.260007
 610.414401,    0.260037
 610.824413,    0.260200
 612.726574,    0.260955
 619.333839,    0.263579
 625.975096,    0.266212
 632.643943,    0.268854
 639.393580,    0.271524
