Speed, Power
  77.975486, 3746582.822293
  79.331255, 3779791.695700
  80.687023, 3812437.282752
  82.042792, 3843957.398547
  83.398560, 3874326.563414
  84.754329, 3904095.978162
  86.110097, 3933113.874018
  87.465866, 3961011.119694
  88.821634, 3988074.428458
  90.177403, 4014997.039731
  91.533171, 4040837.747309
  92.888940, 4065596.551190
  94.244708, 4090666.604110
  95.600477, 4114913.549695
  96.956245, 4138125.778009
  98.312014, 4161294.610068
  99.667782, 4184453.107945
 101.023551, 4206632.376527
 102.379319, 4228125.331489
 103.735088, 4250502.514284
 105.090856, 4271957.749974
 106.446625, 4292491.038561
 107.802393, 4313621.646937
 109.158162, 4334319.325797
 110.513930, 4354145.311645
 111.869699, 4373807.106373
 113.225467, 4393647.795453
 114.581236, 4412659.380397
 115.937004, 4430908.211267
 117.292773, 4449749.201040
 118.648541, 4467796.008524
 120.004309, 4485048.633719
 121.360078, 4502325.151154
 122.715846, 4519213.777410
 124.071615, 4535335.480250
 125.427383, 4550973.041073
 126.783152, 4566466.838425
 128.138920, 4581213.307021
 129.494689, 4595212.446859
 130.850457, 4609004.872465
 132.206226, 4622088.642187
 133.561994, 4634437.014437
 134.917763, 4646226.610951
 136.273531, 4657409.354721
 137.629300, 4667862.820279
 138.985068, 4677640.241853
 140.340837, 4686875.804330
 141.696605, 4695386.789983
 143.052374, 4703173.198812
 144.408142, 4710412.030120
 145.763911, 4716958.830043
 147.119679, 4722784.969458
 148.475448, 4727974.534196
 149.831216, 4732531.442906
 151.186985, 4736370.830097
 152.542753, 4739509.930686
 153.898522, 4742047.058843
 155.254290, 4743869.030656
 156.610059, 4744975.846125
 157.965827, 4745437.215386
 159.321596, 4745206.016632
 160.677364, 4744261.240386
 162.033133, 4742621.952497
 163.388901, 4740297.939740
 164.744670, 4737261.151110
 166.100438, 4733511.640777
 167.456207, 4729050.724963
 168.811975, 4723877.056593
 170.167744, 4717990.635669
 171.523512, 4711359.541510
 172.879281, 4703999.628397
 174.235049, 4695926.205987
 175.590818, 4687108.800540
 176.946586, 4677509.002855
 178.302355, 4667194.160950
 179.658123, 4656164.274825
 181.013892, 4644274.799409
 182.369660, 4631659.711260
 183.725429, 4618327.265439
 185.081197, 4604155.905208
 186.436966, 4589177.194591
 187.792734, 4573478.031956
 189.148503, 4557000.288663
 190.504271, 4539590.068968
 191.860040, 4521455.520443
 193.215808, 4502596.643086
 194.571577, 4482731.581428
 195.927345, 4462089.240125
 197.283114, 4440717.920045
 198.638882, 4418425.024016
 199.994651, 4395197.488823
 201.350419, 4371235.543083
 202.706188, 4346481.968418
 204.061956, 4320587.378778
 205.417725, 4293952.164286
 206.773493, 4266576.324944
 208.129262, 4238055.813073
 209.485030, 4208660.969961
 210.840799, 4178518.514168
 212.196567, 4147389.902692
