Ground distance, Vertical Forces
   0.000000, 540356.220751
   1.548757, 540356.220751
   6.169300, 540356.220751
  13.822748, 540356.220751
  24.469864, 540356.220751
  38.071078, 540356.220751
  54.586525, 540356.220751
  73.976065, 540356.220751
  96.199315, 540356.220751
 121.215689, 540356.220751
 148.984405, 540356.220751
 179.464540, 540356.220751
 212.615040, 540356.220751
 248.394761, 540356.220751
 286.762509, 540356.220751
 327.677085, 540356.220751
 371.097342, 540356.220751
 416.982240, 540356.220751
 465.290878, 540356.220751
 515.982564, 540356.220751
 569.016800, 540356.220751
 624.353311, 540356.220751
 681.952009, 540356.220751
 688.328143, 540356.220751
 748.394714, 540356.220751
 810.683161, 540356.220751
 844.610418, 540356.220751
 900.042340, 540096.314161
 933.481435, 539979.008138
1001.645514, 539330.794653
1071.033011, 537902.378510
1095.271281, 537187.564074
1165.560093, 534428.204271
1196.255076, 532896.873092
1266.738685, 531083.101671
1337.221332, 530844.114989
1407.703322, 530778.278194
1478.185440, 530725.447830
1548.668153, 530664.035844
1619.151394, 530603.311856
1689.635174, 530543.309354
1760.119517, 530483.094123
1830.604403, 530423.797658
1901.089858, 530364.020055
1940.874550, 530327.252443
1995.290304, 530302.142560
2065.775737, 530317.568483
2136.261577, 530333.377985
2206.748012, 530344.304242
2277.235008, 530355.729000
2347.722588, 530367.193788
2418.210775, 530378.150086
2488.699551, 530388.747965
2559.188880, 530400.183901
2629.678788, 530410.892879
2677.437898, 530418.376371
2747.928059, 530832.301588
2818.417576, 531449.594869
2888.907450, 532053.262707
2959.398009, 532627.788792
3029.889357, 532823.325963
3100.381451, 532842.402785
3170.874158, 532848.032277
3241.367387, 532854.566478
3311.861174, 532859.706165
3382.355518, 532864.104391
3452.850414, 532868.917994
3523.345862, 532874.069361
3593.841855, 532879.256261
3664.338377, 532885.033969
3734.835438, 532890.893244
3805.333033, 532896.976683
3875.831158, 532901.274039
3946.329806, 532905.681765
4016.828988, 532910.791818
4087.328709, 532915.560924
4157.828953, 532921.302190
4228.329760, 532926.822686
4298.831122, 532932.754635
4369.333051, 532938.362067
4439.835521, 532942.241374
4510.338527, 532946.648021
4580.842073, 532951.590719
4651.346164, 532956.345306
4721.850777, 532962.312556
4792.355960, 532967.719304
4862.861679, 532973.744429
4933.367947, 532979.033589
5003.874774, 532983.423437
5074.382147, 532987.859812
5144.890074, 532993.090187
5215.398567, 532997.807811
5285.907596, 533003.308748
5356.417184, 533008.955189
5426.927337, 533014.168852
5497.438000, 533019.386692
5567.949218, 533024.040068
5638.460992, 533028.369742
5708.973305, 533032.947512
5779.486148, 533037.836860
5849.999525, 533043.063443
5920.513447, 533048.598607
5991.027933, 533053.936038
6061.542962, 533059.330031
6132.058535, 533063.336801
6202.574652, 533067.716516
6273.091304, 533072.518623
6343.608477, 533077.815802
6414.126180, 533083.488030
6484.644431, 533089.047558
6555.163212, 533094.502432
6625.682126, 533104.111385
6696.200888, 533134.921730
6766.720198, 533160.770031
6837.240043, 533185.759046
6907.760385, 533211.227138
6978.281251, 533236.320423
7048.802629, 533261.631025
7119.324543, 533286.626691
7189.846990, 533310.952437
7260.369946, 533334.523276
7330.893422, 533358.412928
7401.417411, 533381.915420
7471.941906, 533405.589523
7542.466928, 533429.412981
7612.992493, 533452.835768
7683.518596, 533476.397340
7754.045240, 533499.569901
7824.572400, 533522.945543
7895.100080, 533546.522788
7965.628310, 533569.678133
8000.000000, 533579.197334
