Speed (CAS), Climb Angle
  70.936097,    1.720709
  71.848388,    1.755536
  72.760679,    1.775933
  73.672971,    1.792851
  74.585262,    1.802508
  75.497553,    1.807078
  76.409845,    1.813468
  77.322136,    1.810032
  78.234427,    1.806770
  79.146718,    1.803771
  80.059010,    1.793806
  80.971301,    1.784399
  81.883592,    1.775261
  82.795883,    1.761127
  83.708175,    1.746701
  84.620466,    1.732831
  85.532757,    1.718704
  86.445049,    1.698353
  87.357340,    1.679294
  88.269631,    1.660728
  89.181922,    1.642276
  90.094214,    1.618195
  91.006505,    1.594458
  91.918796,    1.571134
  92.831087,    1.547858
  93.743379,    1.523679
  94.655670,    1.493207
  95.567961,    1.463033
  96.480253,    1.432828
  97.392544,    1.402591
  98.304835,    1.372794
  99.217126,    1.339574
 100.129418,    1.303247
 101.041709,    1.266826
 101.954000,    1.230589
 102.866291,    1.194448
 103.778583,    1.158213
 104.690874,    1.121885
 105.603165,    1.079943
 106.515457,    1.037575
 107.427748,    0.995060
 108.340039,    0.952398
 109.252330,    0.909589
 110.164622,    0.866631
 111.076913,    0.823527
 111.989204,    0.780276
 112.901495,    0.729152
 113.813787,    0.677218
 114.726078,    0.625068
 115.638369,    0.572704
 116.550661,    0.520115
 117.462952,    0.467300
 118.375243,    0.414269
 119.287534,    0.361024
 120.199826,    0.307556
 121.112117,    0.253863
 122.024408,    0.193156
 122.936699,    0.131717
 123.848991,    0.070003
 124.761282,    0.008011
 125.673573,   -0.054253
 126.585865,   -0.116787
 127.498156,   -0.179596
 128.410447,   -0.242681
 129.322738,   -0.306037
 130.235030,   -0.369665
 131.147321,   -0.433565
 132.059612,   -0.497740
 132.971903,   -0.562186
 133.884195,   -0.633518
 134.796486,   -0.705318
 135.708777,   -0.777438
 136.621069,   -0.849876
 137.533360,   -0.922634
 138.445651,   -0.995711
 139.357942,   -1.069104
 140.270234,   -1.142817
 141.182525,   -1.216850
 142.094816,   -1.291201
 143.007107,   -1.365866
 143.919399,   -1.440851
 144.831690,   -1.516157
 145.743981,   -1.591782
 146.656273,   -1.667717
 147.568564,   -1.743973
 148.480855,   -1.820551
 149.393146,   -1.898833
 150.305438,   -1.982234
 151.217729,   -2.065996
 152.130020,   -2.150118
 153.042311,   -2.234601
 153.954603,   -2.319426
 154.866894,   -2.404612
 155.779185,   -2.490160
 156.691477,   -2.576070
 157.603768,   -2.662318
 158.516059,   -2.748929
 159.428350,   -2.835902
 160.340642,   -2.923239
 161.252933,   -3.010912
