Speed, Power
 156.892076, 11777.993954
 160.350582, 11952.733594
 163.809088, 12127.392823
 167.267594, 12306.707460
 170.726100, 12482.849028
 174.184606, 12656.921048
 177.643112, 12833.268905
 181.101618, 13006.697975
 184.560124, 13177.200785
 188.018630, 13344.576770
 191.477136, 13509.026045
 194.935642, 13670.548611
 198.394148, 13827.555863
 201.852654, 13981.398159
 205.311160, 14132.252093
 208.769666, 14280.073622
 212.228172, 14424.891297
 215.686678, 14566.718693
 219.145184, 14706.121452
 222.603690, 14842.897429
 226.062196, 14976.711720
 229.520702, 15108.072131
 232.979208, 15237.028263
 236.437714, 15363.054109
 239.896220, 15486.297536
 243.354726, 15606.893002
 246.813232, 15724.570349
 250.271738, 15839.423692
 253.730244, 15951.713160
 257.188750, 16061.096696
 260.647256, 16167.832219
 264.105762, 16274.825989
 267.564268, 16379.003362
 271.022774, 16480.364340
 274.481280, 16588.166425
 277.939786, 16693.989550
 281.398292, 16797.244605
 284.856798, 16909.639098
 288.315304, 17022.666653
 291.773810, 17133.480403
 295.232316, 17250.077249
 298.690822, 17368.714519
 302.149328, 17485.419525
 305.607834, 17602.586522
 309.066340, 17720.035668
 312.524846, 17835.655085
 315.983352, 17949.289479
 319.441858, 18060.846742
 322.900364, 18170.565595
 326.358870, 18278.118492
 329.817376, 18382.856507
 333.275882, 18485.728837
 336.734388, 18586.579577
 340.192894, 18684.378932
 343.651400, 18780.285355
 347.109906, 18874.298847
 350.568412, 18967.107408
 354.026918, 19058.050393
 357.485424, 19147.114291
 360.943930, 19236.811173
 364.402436, 19325.147442
 367.860942, 19411.661693
 371.319448, 19497.681061
 374.777954, 19582.459384
 378.236460, 19665.450676
 381.694966, 19746.804059
 385.153472, 19826.486819
 388.611978, 19904.387292
 392.070484, 19980.829637
 395.528990, 20055.924317
 398.987496, 20129.249931
 402.446002, 20201.202233
 405.904508, 20272.343357
 409.363014, 20341.738424
 412.821520, 20409.544936
 416.280026, 20476.450436
 419.738532, 20541.626515
 423.197038, 20605.107320
 426.655544, 20668.415126
 430.114050, 20730.019294
 433.572556, 20789.919823
 437.031062, 20850.744496
 440.489568, 20910.252451
 443.948074, 20968.103782
 447.406580, 21026.658892
 450.865086, 21084.396613
 454.323592, 21140.526516
 457.782098, 21196.003012
 461.240604, 21250.499149
 464.699110, 21303.411084
 468.157616, 21354.717566
 471.616122, 21404.415747
 475.074628, 21452.529062
 478.533134, 21499.225415
 481.991640, 21544.672469
 485.450146, 21588.541865
 488.908652, 21631.474713
 492.367158, 21675.426037
 495.825664, 21717.845116
 499.284170, 21759.161855
