alpha body, Efficiency
  -4.000000,   18.738493
  -3.172414,   20.613243
  -2.344828,   22.437998
  -1.517241,   24.175770
  -0.689655,   25.770058
   0.137931,   27.090000
   0.965517,   27.858306
   1.793103,   28.620970
   2.620690,   29.341818
