Time, Load Factor
   0.000000,    1.000000
   0.500000,    0.999630
   1.000000,    0.999638
   1.500000,    0.999755
   2.000000,    0.999902
   2.500000,    1.000051
   3.000000,    1.000200
   3.500000,    1.000135
   4.000000,    1.000010
   4.500000,    1.000101
   5.000000,    1.000251
   5.500000,    1.000186
   6.000000,    1.000060
   6.500000,    1.000150
   7.000000,    1.000300
   7.500000,    1.000232
   8.000000,    1.000104
   8.500000,    1.000190
   9.000000,    1.000336
   9.500000,    1.000264
  10.000000,    1.000131
  10.500000,    1.000213
  11.000000,    1.000355
  11.500000,    1.000056
  12.000000,    0.999634
  12.500000,    0.999655
  13.000000,    0.999799
  13.500000,    0.999950
  14.000000,    1.000104
  14.500000,    1.000250
  15.000000,    1.000394
  15.500000,    1.000093
  16.000000,    0.999669
  16.500000,    0.999689
  17.000000,    0.999833
  17.500000,    0.999984
  18.000000,    1.000136
  18.500000,    1.000280
  19.000000,    1.000422
  19.500000,    1.000115
  20.000000,    0.999684
  20.500000,    0.999699
  21.000000,    0.999839
  21.500000,    0.999984
  22.000000,    1.000131
  22.500000,    1.000270
  23.000000,    1.000406
  23.500000,    1.000093
  24.000000,    0.999653
  24.500000,    0.999664
  25.000000,    0.999800
  25.500000,    0.999925
  26.000000,    1.000046
  26.500000,    1.000165
  27.000000,    1.000284
  27.500000,    1.000179
  28.000000,    1.000013
  28.500000,    1.000076
  29.000000,    1.000204
  29.500000,    1.000109
  30.000000,    0.999952
  30.500000,    1.000026
  31.000000,    1.000164
  31.500000,    1.000295
  32.000000,    1.000422
  32.500000,    1.000094
  33.000000,    0.999639
  33.500000,    0.999640
  34.000000,    0.999769
  34.500000,    0.999886
  35.000000,    1.000000
  35.500000,    1.000114
  36.000000,    1.000227
  36.500000,    1.000116
  37.000000,    0.999943
  37.500000,    1.000003
  38.000000,    1.000129
  38.500000,    1.000248
  39.000000,    1.000364
  39.500000,    1.000253
  40.000000,    1.000078
  40.500000,    1.000130
  41.000000,    1.000245
  41.500000,    1.000133
  42.000000,    0.999959
  42.500000,    1.000020
  43.000000,    1.000146
  43.500000,    1.000266
  44.000000,    1.000382
  44.500000,    1.000269
  45.000000,    1.000092
  45.500000,    1.000141
  46.000000,    1.000254
  46.500000,    1.000139
  47.000000,    0.999959
  47.500000,    1.000016
  48.000000,    1.000139
  48.500000,    1.000254
  49.000000,    1.000368
  49.500000,    1.000249
  50.000000,    1.000066
  50.500000,    1.000112
  51.000000,    1.000223
  51.500000,    1.000339
  52.000000,    1.000456
  52.500000,    1.000335
  53.000000,    1.000146
  53.500000,    1.000187
  54.000000,    1.000292
  54.500000,    1.000166
  55.000000,    0.999974
  55.500000,    1.000022
  56.000000,    1.000136
  56.500000,    1.000243
  57.000000,    1.000349
  57.500000,    1.000220
  58.000000,    1.000026
  58.500000,    1.000072
  59.000000,    1.000184
  59.500000,    1.000288
  60.000000,    1.000390
  60.500000,    1.000256
  61.000000,    1.000057
  61.500000,    1.000098
  62.000000,    1.000206
  62.500000,    1.000305
  63.000000,    1.000402
  63.500000,    1.000262
  64.000000,    1.000057
  64.500000,    1.000092
  65.000000,    1.000195
  65.500000,    1.000290
  66.000000,    1.000383
  66.500000,    1.000239
  67.000000,    1.000029
  67.500000,    1.000061
  68.000000,    1.000161
  68.500000,    1.000254
  69.000000,    1.000345
  69.500000,    1.000199
  70.000000,    0.999987
  70.500000,    1.000019
  71.000000,    1.000119
  71.500000,    1.000213
  72.000000,    1.000304
  72.500000,    1.000158
  73.000000,    0.999946
  73.500000,    0.999978
  74.000000,    1.000080
  74.500000,    1.000175
  75.000000,    1.000268
  75.500000,    1.000366
  76.000000,    1.000466
  76.500000,    1.000318
  77.000000,    1.000102
  77.500000,    1.000124
  78.000000,    1.000212
  78.500000,    1.000292
  79.000000,    1.000370
  79.500000,    1.000207
  80.000000,    0.999976
  80.500000,    0.999994
  81.000000,    1.000080
  81.500000,    1.000161
  82.000000,    1.000240
  82.500000,    1.000311
  83.000000,    1.000380
  83.500000,    1.000206
  84.000000,    0.999965
  84.500000,    0.999973
  85.000000,    1.000051
  85.500000,    1.000125
  86.000000,    1.000196
  86.500000,    1.000261
  87.000000,    1.000324
  87.500000,    1.000391
  88.000000,    1.000460
  88.500000,    1.000279
  89.000000,    1.000029
  89.500000,    1.000029
  90.000000,    1.000098
  90.500000,    1.000163
  91.000000,    1.000226
  91.500000,    1.000281
  92.000000,    1.000334
  92.500000,    1.000393
  93.000000,    1.000453
  93.500000,    1.000261
  94.000000,    1.000000
  94.500000,    0.999992
  95.000000,    1.000054
  95.500000,    1.000112
  96.000000,    1.000169
  96.500000,    1.000220
  97.000000,    1.000268
  97.500000,    1.000309
  98.000000,    1.000348
  98.500000,    1.000392
  99.000000,    1.000438
  99.500000,    1.000231
 100.000000,    0.999954
 100.500000,    0.999915
 101.000000,    0.999942
 101.500000,    0.999957
 102.000000,    0.999970
 102.500000,    0.999971
 103.000000,    0.999969
 103.500000,    0.999957
 104.000000,    0.999941
 104.500000,    0.999915
 105.000000,    0.999887
 105.500000,    0.999871
 106.000000,    0.999857
 106.500000,    0.999851
 107.000000,    0.999847
 107.500000,    0.999851
 108.000000,    0.999856
 108.500000,    0.999868
 109.000000,    0.999882
 109.500000,    0.999882
 110.000000,    0.999877
 110.500000,    0.999884
 111.000000,    0.999894
 111.500000,    0.999890
 112.000000,    0.999882
 112.500000,    0.999884
 113.000000,    0.999890
 113.500000,    0.999882
 114.000000,    0.999870
 114.500000,    0.999869
 115.000000,    0.999872
 115.500000,    0.999881
 116.000000,    0.999892
 116.500000,    0.999888
 117.000000,    0.999881
 117.500000,    0.999884
 118.000000,    0.999891
 118.500000,    0.999884
 119.000000,    0.999872
 119.500000,    0.999872
 120.000000,    0.999875
 120.500000,    0.999885
 121.000000,    0.999896
 121.500000,    0.999893
 122.000000,    0.999885
 122.500000,    0.999889
 123.000000,    0.999896
 123.500000,    0.999888
 124.000000,    0.999877
 124.500000,    0.999877
 125.000000,    0.999879
 125.500000,    0.999889
 126.000000,    0.999900
 126.500000,    0.999896
 127.000000,    0.999888
 127.500000,    0.999892
 128.000000,    0.999898
 128.500000,    0.999890
 129.000000,    0.999878
 129.500000,    0.999877
 130.000000,    0.999879
 130.500000,    0.999887
 131.000000,    0.999898
 131.500000,    0.999893
 132.000000,    0.999885
 132.500000,    0.999887
 133.000000,    0.999891
 133.500000,    0.999881
 134.000000,    0.999867
 134.500000,    0.999863
 135.000000,    0.999863
 135.500000,    0.999868
 136.000000,    0.999875
 136.500000,    0.999888
 137.000000,    0.999902
 137.500000,    0.999901
 138.000000,    0.999896
 138.500000,    0.999881
 139.000000,    0.999863
 139.500000,    0.999855
 140.000000,    0.999851
 140.500000,    0.999853
 141.000000,    0.999856
 141.500000,    0.999866
 142.000000,    0.999877
 142.500000,    0.999894
 143.000000,    0.999912
 143.500000,    0.999915
 144.000000,    0.999914
 144.500000,    0.999901
 145.000000,    0.999886
 145.500000,    0.999880
 146.000000,    0.999878
 146.500000,    0.999882
 147.000000,    0.999887
 147.500000,    0.999877
 148.000000,    0.999863
 148.500000,    0.999860
 149.000000,    0.999860
 149.500000,    0.999866
 150.000000,    0.999874
 150.500000,    0.999887
 151.000000,    0.999901
 151.500000,    0.999900
 152.000000,    0.999895
 152.500000,    0.999880
 153.000000,    0.999861
 153.500000,    0.999853
 154.000000,    0.999849
 154.500000,    0.999851
 155.000000,    0.999854
 155.500000,    0.999863
 156.000000,    0.999875
 156.500000,    0.999891
 157.000000,    0.999909
 157.500000,    0.999911
 158.000000,    0.999909
 158.500000,    0.999896
 159.000000,    0.999880
 159.500000,    0.999874
 160.000000,    0.999871
 160.500000,    0.999874
 161.000000,    0.999879
 161.500000,    0.999889
 162.000000,    0.999901
 162.500000,    0.999897
 163.000000,    0.999889
 163.500000,    0.999890
 164.000000,    0.999894
 164.500000,    0.999882
 165.000000,    0.999867
 165.500000,    0.999861
 166.000000,    0.999857
 166.500000,    0.999859
 167.000000,    0.999863
 167.500000,    0.999871
 168.000000,    0.999882
 168.500000,    0.999876
 169.000000,    0.999866
 169.500000,    0.999866
 170.000000,    0.999868
 170.500000,    0.999876
 171.000000,    0.999885
 171.500000,    0.999878
 172.000000,    0.999867
 172.500000,    0.999865
 173.000000,    0.999866
 173.500000,    0.999872
 174.000000,    0.999880
 174.500000,    0.999892
 175.000000,    0.999905
 175.500000,    0.999902
 176.000000,    0.999895
 176.500000,    0.999877
 177.000000,    0.999855
 177.500000,    0.999843
 178.000000,    0.999834
 178.500000,    0.999831
 179.000000,    0.999830
 179.500000,    0.999834
 180.000000,    0.999840
 180.500000,    0.999852
 181.000000,    0.999864
 181.500000,    0.999882
 182.000000,    0.999901
 182.500000,    0.999903
 183.000000,    0.999901
 183.500000,    0.999887
 184.000000,    0.999869
 184.500000,    0.999862
 185.000000,    0.999857
 185.500000,    0.999857
 186.000000,    0.999859
 186.500000,    0.999866
 187.000000,    0.999875
 187.500000,    0.999888
 188.000000,    0.999902
 188.500000,    0.999900
 189.000000,    0.999893
 189.500000,    0.999875
 190.000000,    0.999853
 190.500000,    0.999842
 191.000000,    0.999833
 191.500000,    0.999830
 192.000000,    0.999829
 192.500000,    0.999834
 193.000000,    0.999840
 193.500000,    0.999851
 194.000000,    0.999863
 194.500000,    0.999880
 195.000000,    0.999899
 195.500000,    0.999900
 196.000000,    0.999897
 196.500000,    0.999882
 197.000000,    0.999863
 197.500000,    0.999852
 198.000000,    0.999845
 198.500000,    0.999842
 199.000000,    0.999840
 199.500000,    0.999843
 200.000000,    0.999848
 200.500000,    0.999856
 201.000000,    0.999867
 201.500000,    0.999881
 202.000000,    0.999896
 202.500000,    0.999894
 203.000000,    0.999887
 203.500000,    0.999889
 204.000000,    0.999892
 204.500000,    0.999879
 205.000000,    0.999862
 205.500000,    0.999853
 206.000000,    0.999846
 206.500000,    0.999844
 207.000000,    0.999844
 207.500000,    0.999848
 208.000000,    0.999854
 208.500000,    0.999863
 209.000000,    0.999874
 209.500000,    0.999888
 210.000000,    0.999904
 210.500000,    0.999902
 211.000000,    0.999895
 211.500000,    0.999876
 212.000000,    0.999853
 212.500000,    0.999840
 213.000000,    0.999828
 213.500000,    0.999822
 214.000000,    0.999818
 214.500000,    0.999818
 215.000000,    0.999820
 215.500000,    0.999826
 216.000000,    0.999834
 216.500000,    0.999846
 217.000000,    0.999859
 217.500000,    0.999877
 218.000000,    0.999895
 218.500000,    0.999895
 219.000000,    0.999891
 219.500000,    0.999874
 220.000000,    0.999854
 220.500000,    0.999842
 221.000000,    0.999833
 221.500000,    0.999829
 222.000000,    0.999826
 222.500000,    0.999828
 223.000000,    0.999831
 223.500000,    0.999839
 224.000000,    0.999848
 224.500000,    0.999861
 225.000000,    0.999875
 225.500000,    0.999871
 226.000000,    0.999863
 226.500000,    0.999864
 227.000000,    0.999866
 227.500000,    0.999872
 228.000000,    0.999879
 228.500000,    0.999888
 229.000000,    0.999898
 229.500000,    0.999891
 230.000000,    0.999878
 230.500000,    0.999873
 231.000000,    0.999870
 231.500000,    0.999870
 232.000000,    0.999871
 232.500000,    0.999875
 233.000000,    0.999880
 233.500000,    0.999887
 234.000000,    0.999896
 234.500000,    0.999886
 235.000000,    0.999872
 235.500000,    0.999865
 236.000000,    0.999860
 236.500000,    0.999858
 237.000000,    0.999858
 237.500000,    0.999860
 238.000000,    0.999864
 238.500000,    0.999871
 239.000000,    0.999878
 239.500000,    0.999888
 240.000000,    0.999899
 240.500000,    0.999892
 241.000000,    0.999880
 241.500000,    0.999875
 242.000000,    0.999871
 242.500000,    0.999871
 243.000000,    0.999872
 243.500000,    0.999876
 244.000000,    0.999880
 244.500000,    0.999887
 245.000000,    0.999895
 245.500000,    0.999885
 246.000000,    0.999870
 246.500000,    0.999862
 247.000000,    0.999856
 247.500000,    0.999853
 248.000000,    0.999851
 248.500000,    0.999853
 249.000000,    0.999856
 249.500000,    0.999861
 250.000000,    0.999868
 250.500000,    0.999877
 251.000000,    0.999887
 251.500000,    0.999878
 252.000000,    0.999865
 252.500000,    0.999859
 253.000000,    0.999855
 253.500000,    0.999854
 254.000000,    0.999854
 254.500000,    0.999857
 255.000000,    0.999861
 255.500000,    0.999868
 256.000000,    0.999875
 256.500000,    0.999885
 257.000000,    0.999896
 257.500000,    0.999888
 258.000000,    0.999875
 258.500000,    0.999869
 259.000000,    0.999865
 259.500000,    0.999863
 260.000000,    0.999862
 260.500000,    0.999863
 261.000000,    0.999865
 261.500000,    0.999868
 262.000000,    0.999873
 262.500000,    0.999879
 263.000000,    0.999885
 263.500000,    0.999873
 264.000000,    0.999856
 264.500000,    0.999845
 265.000000,    0.999836
 265.500000,    0.999829
 266.000000,    0.999824
 266.500000,    0.999821
 267.000000,    0.999819
 267.500000,    0.999820
 268.000000,    0.999822
 268.500000,    0.999826
 269.000000,    0.999831
 269.500000,    0.999838
 270.000000,    0.999846
 270.500000,    0.999856
 271.000000,    0.999867
 271.500000,    0.999879
 272.000000,    0.999891
 272.500000,    0.999884
 273.000000,    0.999872
 273.500000,    0.999866
 274.000000,    0.999861
 274.500000,    0.999859
 275.000000,    0.999857
 275.500000,    0.999857
 276.000000,    0.999857
