Ground Distance, Acceleration
   0.000000,    3.303254
   0.000000,    3.303234
   0.000013,    3.303127
   0.000185,    3.302759
   0.000960,    3.302122
   0.003473,    3.301095
   0.007888,    3.299998
   0.014086,    3.298899
   0.022090,    3.297798
   0.031882,    3.296696
   0.043462,    3.295594
   0.056939,    3.294483
   0.072169,    3.293376
   0.089372,    3.292257
   0.108383,    3.291140
   0.129312,    3.290017
   0.152123,    3.288892
   0.177003,    3.287756
   0.203753,    3.286621
   0.232757,    3.285470
   0.263416,    3.284328
   0.296564,    3.283166
   0.331852,    3.281997
   0.368917,    3.280833
   0.408431,    3.279655
   0.450140,    3.278471
   0.493879,    3.277286
   0.540400,    3.276081
   0.588918,    3.274877
   0.639882,    3.273664
   0.692380,    3.272464
   0.748572,    3.271227
   0.806879,    3.269992
   0.867819,    3.268746
   0.931382,    3.267492
   0.997929,    3.266223
   1.067443,    3.264941
   1.139611,    3.263653
   1.214086,    3.262364
   1.291697,    3.261062
   1.371962,    3.259755
   1.455536,    3.258433
   1.542044,    3.257103
   1.632040,    3.255758
   1.724898,    3.254407
   1.820666,    3.253050
   1.919903,    3.251681
   2.022600,    3.250299
   2.129004,    3.248903
   2.238352,    3.247504
   2.351169,    3.246094
   2.467481,    3.244674
   2.587318,    3.243246
   2.710234,    3.241813
   2.836849,    3.240369
   2.965880,    3.238930
   3.100999,    3.237455
   3.238637,    3.235984
   3.380496,    3.234499
   3.409622,    3.234198
   3.413752,    3.234155
   3.416676,    3.234125
   3.419462,    3.234096
   3.421742,    3.234073
   3.422642,    3.234064
   3.423170,    3.234058
   3.423410,    3.234056
   3.423631,    3.234054
   3.425062,    3.234039
   3.431889,    3.233968
   3.455659,    3.233724
   3.535259,    3.232912
   3.677743,    3.231480
   3.831676,    3.229963
   3.989336,    3.228439
   4.152508,    3.226892
   4.319483,    3.225339
   4.490280,    3.223780
   4.667382,    3.222193
   4.847822,    3.220606
   5.031764,    3.219017
   5.222658,    3.217397
   5.414445,    3.215797
   5.611013,    3.214186
   5.812987,    3.212558
   6.019539,    3.210921
   6.233644,    3.209252
   6.450589,    3.207588
   6.672599,    3.205913
   6.898450,    3.204237
   7.130063,    3.202544
   7.367499,    3.200835
   7.610674,    3.199113
   7.860534,    3.197370
   8.113208,    3.195633
   8.374728,    3.193863
   8.637049,    3.192114
   8.904622,    3.190355
   9.180520,    3.188567
   9.461691,    3.186771
   9.748372,    3.184966
  10.041541,    3.183146
  10.339377,    3.181322
  10.642461,    3.179491
  10.954481,    3.177632
  11.269084,    3.175783
  11.593444,    3.173901
  11.917375,    3.172047
  12.250750,    3.170162
  12.591009,    3.168264
  12.940559,    3.166339
  13.293221,    3.164421
  13.652537,    3.162491
  13.725309,    3.162103
  13.782807,    3.161798
  13.834450,    3.161524
  13.865858,    3.161357
  13.893149,    3.161212
  13.897458,    3.161190
  13.897944,    3.161187
  13.898387,    3.161185
  13.902066,    3.161165
  13.923302,    3.161053
  14.002578,    3.160634
  14.212878,    3.159527
  14.560782,    3.157713
  14.945222,    3.155732
  15.332221,    3.153761
  15.725707,    3.151781
  16.125608,    3.149793
  16.532975,    3.147791
  16.944566,    3.145791
  17.367265,    3.143761
  17.793343,    3.141737
  18.230955,    3.139683
  18.677288,    3.137610
  19.126277,    3.135549
  19.585843,    3.133462
  20.047543,    3.131388
  20.522352,    3.129278
  21.005549,    3.127154
  21.493794,    3.125031
  21.989691,    3.122897
  22.490149,    3.120766
  22.997520,    3.118628
  23.510628,    3.116487
  24.033405,    3.114329
  24.563199,    3.112163
  25.100787,    3.109987
  25.647250,    3.107798
  26.203650,    3.105590
  26.767434,    3.103375
  27.338972,    3.101152
  27.918795,    3.098918
  28.505807,    3.096677
  29.098557,    3.094437
  29.701413,    3.092179
  30.310085,    3.089921
  30.931115,    3.087639
  31.555492,    3.085365
  31.681857,    3.084907
  31.756265,    3.084638
  31.759898,    3.084625
  31.762747,    3.084615
  31.764219,    3.084609
  31.765114,    3.084606
  31.766128,    3.084602
  31.774740,    3.084571
  31.829762,    3.084372
  32.037726,    3.083621
  32.663300,    3.081375
  33.311870,    3.079067
  33.973181,    3.076735
  34.639097,    3.074407
  35.316776,    3.072059
  36.003497,    3.069701
  36.695130,    3.067347
  37.399847,    3.064968
  38.112520,    3.062584
  38.834862,    3.060188
  39.563561,    3.057791
  40.301055,    3.055386
  41.049366,    3.052966
  41.805141,    3.050542
  42.571198,    3.048105
  43.347323,    3.045656
  44.126062,    3.043219
  44.923179,    3.040745
  45.727900,    3.038267
  46.538604,    3.035791
  47.362738,    3.033294
  48.195851,    3.030789
  49.033950,    3.028289
  49.885412,    3.025769
  50.743334,    3.023250
  51.619116,    3.020698
  52.497378,    3.018158
  53.383763,    3.015614
  54.279552,    3.013062
  55.190130,    3.010488
  56.109780,    3.007908
  57.039509,    3.005318
  57.226251,    3.004800
  57.359588,    3.004431
  57.376932,    3.004383
  57.392742,    3.004339
  57.407941,    3.004297
  57.412691,    3.004284
  57.415846,    3.004275
  57.417755,    3.004270
  57.418490,    3.004268
  57.419234,    3.004266
  57.425277,    3.004249
  57.460153,    3.004152
  57.612412,    3.003731
  58.128145,    3.002306
  59.150323,    2.999498
  60.112864,    2.996874
  61.088288,    2.994235
  62.072207,    2.991591
  63.069279,    2.988932
  64.069179,    2.986284
  65.082883,    2.983618
  66.104880,    2.980949
