Speed, Power
 138.510944, 3547.040386
 141.120804, 3482.246332
 143.730664, 3461.539815
 146.340525, 3455.851864
 148.950385, 3454.595707
 151.560246, 3462.775055
 154.170106, 3472.451365
 156.779967, 3488.490486
 159.389827, 3504.399360
 161.999687, 3527.399936
 164.609548, 3548.725370
 167.219408, 3575.824469
 169.829269, 3603.213053
 172.439129, 3630.928030
 175.048989, 3664.899280
 177.658850, 3697.924966
 180.268710, 3731.607048
 182.878571, 3771.555143
 185.488431, 3810.896243
 188.098292, 3849.621686
 190.708152, 3896.811143
 193.318012, 3946.885582
 195.927873, 3996.827343
 198.537733, 4046.634634
 201.147594, 4107.350800
 203.757454, 4172.355658
 206.367315, 4237.813485
 208.977175, 4303.730082
 211.587035, 4370.111252
 214.196896, 4449.900634
 216.806756, 4530.853577
 219.416617, 4612.777802
 222.026477, 4695.684999
 224.636337, 4779.586860
 227.246198, 4868.003118
 229.856058, 4969.979840
 232.465919, 5073.534771
 235.075779, 5178.685829
 237.685640, 5285.450934
 240.295500, 5393.848006
 242.905360, 5503.894964
 245.515221, 5616.128190
 248.125081, 5744.518574
 250.734942, 5875.087935
 253.344802, 6007.859192
 255.954662, 6142.855263
 258.564523, 6280.099069
 261.174383, 6419.613527
 263.784244, 6561.421558
 266.394104, 6705.546080
 269.003965, 6852.010013
 271.613825, 7011.759737
 274.223685, 7178.646354
 276.833546, 7348.387821
 279.443406, 7521.011308
 282.053267, 7696.543986
 284.663127, 7875.013024
 287.272987, 8056.445593
 289.882848, 8240.868864
 292.492708, 8428.310006
 295.102569, 8618.796191
 297.712429, 8812.354588
 300.322290, 9009.012368
 302.932150, 9208.796702
 305.542010, 9426.655420
 308.151871, 9648.970866
 310.761731, 9874.904398
 313.371592, 10104.486659
 315.981452, 10337.748292
 318.591313, 10574.719940
 321.201173, 10815.432247
 323.811033, 11059.915854
 326.420894, 11308.201406
 329.030754, 11560.319545
 331.640615, 11816.300914
 334.250475, 12076.176156
 336.860335, 12339.975914
 339.470196, 12607.730831
 342.080056, 12879.471551
 344.689917, 13155.228716
 347.299777, 13435.032969
 349.909638, 13718.914953
 352.519498, 14006.905312
 355.129358, 14310.527100
 357.739219, 14620.247283
 360.349079, 14934.460728
 362.958940, 15253.200216
 365.568800, 15576.498527
 368.178660, 15904.388441
 370.788521, 16236.902739
 373.398381, 16574.074200
 376.008242, 16915.935606
 378.618102, 17262.519735
 381.227963, 17613.859369
 383.837823, 17969.987288
 386.447683, 18330.936272
 389.057544, 18696.739101
 391.667404, 19067.428556
 394.277265, 19443.037417
 396.887125, 19823.598464
