Time, CL
   0.000000,    1.240700
   0.500000,    1.240700
   1.000000,    1.240700
   1.500000,    1.240700
   2.000000,    1.240700
   2.500000,    1.240700
   3.000000,    1.240700
   3.500000,    1.240700
   4.000000,    1.240700
   4.500000,    1.240700
   5.000000,    1.240700
   5.500000,    1.240700
   6.000000,    1.240700
   6.500000,    1.240700
   7.000000,    1.240700
   7.500000,    1.240700
   8.000000,    1.240700
   8.500000,    1.240700
   9.000000,    1.240700
   9.500000,    1.240700
  10.000000,    1.240700
  10.500000,    1.240700
  11.000000,    1.240700
  11.500000,    1.240700
  12.000000,    1.240700
  12.500000,    1.240700
  13.000000,    1.240700
  13.500000,    1.240700
  14.000000,    1.240700
  14.500000,    1.240700
  15.000000,    1.240700
  15.500000,    1.240700
  16.000000,    1.240700
  16.500000,    1.240700
  17.000000,    1.240700
  17.500000,    1.240700
  18.000000,    1.240700
  18.500000,    1.240700
  19.000000,    1.240700
  19.500000,    1.240700
  20.000000,    1.240700
  20.500000,    1.240700
  21.000000,    1.240700
  21.500000,    1.240700
  22.000000,    1.240700
  22.500000,    1.240700
  23.000000,    1.240700
  23.500000,    1.240700
  24.000000,    1.240700
  24.500000,    1.240700
  25.000000,    1.240700
  25.500000,    1.240700
  26.000000,    1.240700
  26.500000,    1.240700
  27.000000,    1.240700
  27.500000,    1.240700
  28.000000,    1.240700
  28.388923,    1.240700
  28.888923,    1.290788
  29.388923,    1.363549
  29.888923,    1.454442
  30.388923,    1.558703
  30.888923,    1.673655
  31.388923,    1.780943
  31.888923,    1.882101
  32.111100,    1.927051
  32.611100,    2.032141
  32.958167,    2.105089
  33.458167,    2.105089
  33.958167,    2.105089
  34.458167,    2.105089
  34.674151,    2.105089
  35.174151,    2.105089
  35.674151,    2.105089
  35.740661,    2.105089
  36.240661,    1.677863
  36.740661,    1.582982
  37.240661,    1.545107
  37.740661,    1.534196
  38.240661,    1.531902
  38.363141,    1.531341
  38.863141,    1.530750
  39.363141,    1.530932
  39.863141,    1.531800
  40.363141,    1.532898
  40.863141,    1.534200
  41.363141,    1.535272
  41.863141,    1.536140
  42.363141,    1.537008
  42.863141,    1.537876
  43.363141,    1.538974
  43.863141,    1.540276
  44.363141,    1.541119
  44.863141,    1.541553
  45.363141,    1.542216
  45.863141,    1.543084
  46.363141,    1.545090
  46.674151,    1.546965
  47.174151,    1.547898
  47.674151,    1.548332
  48.174151,    1.548778
  48.674151,    1.549285
  49.174151,    1.550052
  49.674151,    1.551147
  50.174151,    1.552420
  50.674151,    1.553722
  51.174151,    1.554280
  51.674151,    1.554714
  52.174151,    1.555520
  52.674151,    1.556388
  53.174151,    1.557641
  53.674151,    1.558958
  54.174151,    1.559880
  54.674151,    1.560748
  55.174151,    1.561616
  55.674151,    1.562484
  56.174151,    1.563361
  56.674151,    1.564239
  57.174151,    1.565524
  57.674151,    1.566853
  58.174151,    1.567747
  58.674151,    1.568615
  59.174151,    1.569893
  59.674151,    1.571195
  60.174151,    1.571678
  60.674151,    1.572112
  61.174151,    1.573365
  61.674151,    1.574667
  62.174151,    1.575559
  62.674151,    1.576427
  63.174151,    1.577295
  63.674151,    1.578163
  64.174151,    1.579455
  64.674151,    1.580771
  65.174151,    1.581655
  65.674151,    1.582523
  66.174151,    1.583391
  66.674151,    1.584259
  67.174151,    1.585546
  67.674151,    1.586848
  68.174151,    1.587312
  68.674151,    1.587746
  69.174151,    1.589018
  69.674151,    1.590320
  70.174151,    1.591203
  70.674151,    1.592071
  71.174151,    1.592939
  71.674151,    1.593807
  72.174151,    1.594684
  72.674151,    1.595561
  73.174151,    1.596883
  73.674151,    1.598199
  74.174151,    1.599067
  74.674151,    1.599935
  75.174151,    1.600803
  75.674151,    1.601671
  76.174151,    1.602548
  76.674151,    1.603446
  77.174151,    1.604774
  77.674151,    1.606099
  78.174151,    1.607401
  78.674151,    1.608629
  79.174151,    1.609063
  79.674151,    1.609571
  80.174151,    1.610873
  80.674151,    1.612138
  81.174151,    1.613006
  81.674151,    1.613988
  82.174151,    1.615043
  82.674151,    1.615610
  83.174151,    1.616478
  83.674151,    1.617383
  84.174151,    1.618685
  84.674151,    1.619950
  85.174151,    1.620818
  85.674151,    1.621723
  86.174151,    1.623025
  86.674151,    1.624253
  87.174151,    1.624687
  87.674151,    1.625195
  88.174151,    1.626497
  88.674151,    1.627762
  89.174151,    1.628630
  89.674151,    1.629498
  90.174151,    1.630366
  90.674151,    1.631235
  91.174151,    1.632111
  91.674151,    1.633039
  92.174151,    1.634407
  92.674151,    1.635674
  93.174151,    1.636542
  93.674151,    1.637410
  94.174151,    1.638278
  94.674151,    1.639153
  95.174151,    1.640058
  95.674151,    1.640970
  96.174151,    1.641904
  96.674151,    1.643051
  97.174151,    1.644490
  97.674151,    1.645579
  98.174151,    1.646447
  98.674151,    1.647315
  99.174151,    1.648183
  99.674151,    1.649073
 100.174151,    1.649977
 100.674151,    1.650902
 101.174151,    1.651836
 101.674151,    1.653222
 102.174151,    1.654657
 102.674151,    1.655525
 103.174151,    1.656393
 103.674151,    1.657261
 104.174151,    1.658163
 104.674151,    1.659519
 105.174151,    1.660802
 105.674151,    1.661670
 106.174151,    1.662603
 106.674151,    1.663905
 107.174151,    1.665077
 107.674151,    1.665511
 108.174151,    1.666075
 108.674151,    1.667377
 109.174151,    1.668614
 109.674151,    1.669482
 110.174151,    1.670415
 110.674151,    1.671717
 111.174151,    1.672889
 111.674151,    1.673323
 112.174151,    1.673887
 112.674151,    1.675189
 113.174151,    1.676426
 113.674151,    1.677294
 114.174151,    1.678229
 114.674151,    1.679544
 115.174151,    1.680783
 115.674151,    1.681651
 116.174151,    1.682519
 116.674151,    1.683387
 117.174151,    1.684255
 117.674151,    1.685123
 118.174151,    1.685997
 118.674151,    1.686901
 119.174151,    1.687866
 119.674151,    1.689018
 119.803819,    1.689317
