Ground Distance, Horizontal Forces
   0.000000, 48694.709509
   1.855531, 48032.339762
   7.385609, 47379.507606
  16.535086, 46736.156867
  29.248359, 46102.258347
  45.469417, 45477.403093
  65.141892, 44861.621803
  88.209100, 44255.050780
 114.614104, 43657.573984
 144.299754, 43068.502291
 177.208735, 42488.621072
 213.283630, 41917.952890
 252.466987, 41356.576093
 294.701407, 40805.709207
 339.929664, 40265.412785
 388.094774, 39736.838771
 439.140110, 39218.975903
 493.009403, 38712.005569
 549.646767, 38212.933258
 576.706917, 37984.939139
 637.296842, 37421.229154
 676.680347, 37002.800282
 715.305342, 36571.293498
 748.193701, 36346.629690
 815.500997, 36014.390727
 884.055824, 35835.975830
 900.128167, 35808.804312
 968.279523, 35745.005225
1037.564603, 35923.837414
1106.849082, 35942.202733
1176.133051, 35923.140819
1245.416646, 35894.401965
1314.700084, 35863.071293
1383.983792, 35830.424427
1453.267559, 35798.407975
1522.551392, 35765.686225
1591.835313, 35732.889144
1661.119341, 35700.019547
1730.403491, 35667.080966
1731.464140, 35666.586579
1773.107388, 35648.355443
1842.391432, 35615.995284
1911.675527, 35583.031383
1980.959732, 35550.727635
2050.244049, 35517.889376
2119.528504, 35484.846144
2188.813103, 35451.740487
2258.097857, 35419.038682
2327.382760, 35386.388697
2355.171330, 35373.572907
2424.455959, 33606.923333
2493.740055, 31821.533401
2563.023845, 30036.668264
2632.307691, 28255.522398
2701.592072, 28214.941142
2770.877035, 28188.720885
2840.162383, 28168.186913
2909.447998, 28149.246620
2978.733807, 28131.197998
3048.019762, 28113.170497
3117.305797, 28095.151248
3186.591880, 28077.737813
3255.878128, 28059.790802
3325.164487, 28041.846533
3394.450886, 28023.902645
3463.737385, 28006.591719
3533.024028, 27988.726535
3602.310751, 27970.856277
3671.597523, 27953.571973
3740.884421, 27935.786553
3810.171465, 27917.989483
3879.458605, 27900.195450
3948.745802, 27883.018707
4018.033132, 27865.310022
4087.320568, 27847.590616
4156.608072, 27829.872068
4225.895675, 27812.800149
4295.183432, 27795.162244
4364.471283, 27777.516808
4433.759200, 27759.879665
4503.047206, 27742.806199
4572.335373, 27724.910802
4641.623646, 27707.019272
4710.911977, 27689.763517
4780.200460, 27671.953824
4849.489067, 27654.138998
4918.777741, 27636.325291
4988.066502, 27619.177380
5057.355418, 27601.443150
5126.644431, 27583.705363
5195.933493, 27565.971480
5265.222666, 27548.929970
5334.511986, 27531.269252
5403.801389, 27513.606463
5473.090847, 27496.594910
5542.380471, 27479.008931
5611.670236, 27461.421400
5680.960073, 27443.835974
5750.249972, 27426.932559
5819.540049, 27409.419166
5888.830237, 27391.911813
5958.120408, 27375.045873
6027.410685, 27357.616642
6096.701076, 27340.186091
6165.991505, 27322.752210
6235.281956, 27305.998794
6304.572509, 27288.651097
6373.863146, 27271.294450
6443.153819, 27253.938905
6512.444539, 27237.294513
6581.735382, 27220.020311
6651.026299, 27202.737380
6720.317261, 27185.462158
6789.608189, 27149.410567
6858.899100, 27106.474673
6928.189857, 27063.594715
6997.480679, 27021.550316
7066.771621, 26978.947589
7136.062643, 26936.450971
7205.353718, 26894.064112
7274.644866, 26852.506603
7343.936146, 26810.397791
7413.227516, 26768.392636
7482.518940, 26726.493331
7551.810435, 26685.421401
7621.102079, 26643.796614
7690.393832, 26602.274251
7759.685647, 26560.856335
7828.977530, 26520.269047
7898.269554, 26479.125517
7967.561684, 26438.076718
8000.050994, 26419.197905
