V (EAS), 
   0.000000,    1.000000
 112.159808,    1.819612
 181.938075,    2.329519
   0.000000,    1.000000
 181.938075,    2.329519
 227.422594,    1.763071
   0.000000,    1.000000
 227.422594,    1.763071
 227.422594,    0.236929
   0.000000,    1.000000
 227.422594,    0.236929
 181.938075,   -0.329519
   0.000000,    1.000000
 181.938075,   -0.329519
 181.938075,   -0.329519
  90.007809,    0.180388
   0.000000,    1.000000
