Time, CL
   0.000100,    0.982000
   0.000632,    0.982000
   0.002218,    0.982000
   0.007077,    0.982000
   0.016932,    0.982000
   0.033662,    0.982000
   0.058512,    0.982000
   0.087458,    0.982000
   0.116303,    0.982000
   0.145366,    0.982000
   0.174441,    0.982000
   0.203588,    0.982000
   0.232909,    0.982000
   0.262299,    0.982000
   0.291871,    0.982000
   0.321316,    0.982000
   0.351004,    0.982000
   0.380597,    0.982000
   0.410762,    0.982000
   0.440644,    0.982000
   0.471076,    0.982000
   0.501615,    0.982000
   0.532006,    0.982000
   0.562763,    0.982000
   0.593681,    0.982000
   0.624600,    0.982000
   0.656013,    0.982000
   0.687658,    0.982000
   0.719786,    0.982000
   0.751814,    0.982000
   0.784227,    0.982000
   0.816741,    0.982000
   0.849643,    0.982000
   0.882412,    0.982000
   0.915618,    0.982000
   0.949000,    0.982000
   0.982734,    0.982000
   1.016581,    0.982000
   1.050738,    0.982000
   1.085043,    0.982000
   1.119784,    0.982000
   1.154759,    0.982000
   1.190225,    0.982000
   1.226161,    0.982000
   1.262379,    0.982000
   1.298572,    0.982000
   1.334699,    0.982000
   1.371762,    0.982000
   1.408680,    0.982000
   1.445733,    0.982000
   1.482969,    0.982000
   1.520248,    0.982000
   1.557873,    0.982000
   1.596460,    0.982000
   1.635326,    0.982000
   1.673656,    0.982000
   1.712445,    0.982000
   1.751185,    0.982000
   1.790480,    0.982000
   1.830122,    0.982000
   1.870346,    0.982000
   1.910553,    0.982000
   1.951079,    0.982000
   1.992188,    0.982000
   2.033930,    0.982000
   2.075686,    0.982000
   2.117167,    0.982000
   2.159066,    0.982000
   2.201369,    0.982000
   2.243683,    0.982000
   2.286842,    0.982000
   2.329881,    0.982000
   2.373328,    0.982000
   2.417343,    0.982000
   2.461260,    0.982000
   2.505257,    0.982000
   2.549760,    0.982000
   2.594599,    0.982000
   2.639517,    0.982000
   2.684373,    0.982000
   2.730016,    0.982000
   2.775929,    0.982000
   2.821576,    0.982000
   2.867938,    0.982000
   2.914524,    0.982000
   2.961161,    0.982000
   3.007760,    0.982000
   3.054346,    0.982000
   3.101862,    0.982000
   3.149295,    0.982000
   3.196986,    0.982000
   3.245242,    0.982000
   3.293617,    0.982000
   3.342336,    0.982000
   3.391454,    0.982000
   3.440379,    0.982000
   3.489363,    0.982000
   3.538787,    0.982000
   3.588350,    0.982000
   3.638050,    0.982000
   3.688589,    0.982000
   3.739293,    0.982000
   3.789874,    0.982000
   3.841149,    0.982000
   3.892142,    0.982000
   3.943302,    0.982000
   3.994663,    0.982000
   4.046067,    0.982000
   4.098274,    0.982000
   4.150657,    0.982000
   4.202913,    0.982000
   4.255790,    0.982000
   4.308740,    0.982000
   4.362333,    0.982000
   4.364484,    0.982000
   4.364869,    0.982000
   4.365322,    0.982000
   4.365847,    0.982000
   4.365953,    0.982000
   4.366125,    0.982000
   4.366145,    0.982000
   4.366166,    0.982000
   4.366185,    0.982000
   4.366376,    0.982000
   4.367803,    0.982000
   4.374519,    0.982000
   4.396405,    0.982000
   4.441382,    0.982000
   4.490729,    0.982000
   4.540319,    0.982000
   4.590063,    0.982000
   4.639970,    0.982000
   4.689936,    0.982000
   4.740244,    0.982000
   4.790663,    0.982000
   4.841315,    0.982000
   4.892000,    0.982000
   4.943181,    0.982000
   4.994401,    0.982000
   5.045824,    0.982000
   5.097109,    0.982000
   5.148344,    0.982000
   5.200012,    0.982000
   5.251978,    0.982000
   5.304411,    0.982000
   5.356924,    0.982000
   5.409358,    0.982000
   5.461929,    0.982000
   5.514730,    0.982000
   5.568069,    0.982000
   5.621442,    0.982000
   5.674481,    0.982000
   5.727951,    0.982000
   5.782095,    0.982000
   5.836095,    0.982000
   5.890245,    0.982000
   5.944498,    0.982000
   5.999100,    0.982000
   6.053986,    0.982000
   6.108635,    0.982000
   6.163799,    0.982000
   6.218899,    0.982000
   6.274055,    0.982000
   6.329569,    0.982000
   6.385452,    0.982000
   6.441373,    0.982000
   6.497327,    0.982000
   6.553451,    0.982000
   6.609855,    0.982000
   6.666761,    0.982000
   6.723169,    0.982000
   6.780033,    0.982000
   6.837017,    0.982000
   6.893892,    0.982000
   6.951029,    0.982000
   7.008534,    0.982000
   7.066398,    0.982000
   7.124275,    0.982000
   7.182399,    0.982000
   7.240490,    0.982000
   7.298703,    0.982000
   7.357130,    0.982000
   7.415748,    0.982000
   7.474744,    0.982000
   7.533600,    0.982000
   7.592540,    0.982000
   7.652043,    0.982000
   7.711576,    0.982000
   7.771108,    0.982000
   7.831182,    0.982000
   7.890883,    0.982000
   7.950833,    0.982000
   8.011051,    0.982000
   8.071419,    0.982000
   8.132021,    0.982000
   8.192433,    0.982000
   8.253376,    0.982000
   8.314123,    0.982000
   8.375301,    0.982000
   8.436530,    0.982000
   8.497769,    0.982000
   8.558925,    0.982000
   8.620532,    0.982000
   8.682220,    0.982000
   8.744135,    0.982000
   8.806265,    0.982000
   8.868658,    0.982000
   8.931284,    0.982000
   8.943810,    0.982000
   8.952451,    0.982000
   8.959285,    0.982000
   8.983431,    0.982000
   8.983938,    0.982000
   8.984508,    0.982000
   8.984628,    0.982000
   8.984837,    0.982000
   8.984898,    0.982000
   8.985010,    0.982000
   8.985036,    0.982000
   8.985050,    0.982000
   8.985056,    0.982000
   8.985062,    0.982000
   8.985120,    0.982000
   8.985587,    0.982000
   8.988133,    0.982000
   8.997849,    0.982000
   9.030135,    0.982000
   9.085668,    0.982000
   9.143015,    0.982000
   9.200356,    0.982000
   9.257994,    0.982000
   9.315591,    0.982000
