Speed (TAS), Efficiency
 137.888729,   15.314965
 140.504875,   15.759895
 143.121020,   16.125398
 145.737166,   16.457957
 148.353311,   16.774315
 150.969456,   17.045686
 153.585602,   17.315383
 156.201747,   17.547433
 158.817893,   17.771406
 161.434038,   17.978431
 164.050183,   18.161196
 166.666329,   18.350745
 169.282474,   18.494154
 171.898620,   18.636255
 174.514765,   18.782615
 177.130910,   18.876548
 179.747056,   18.972845
 182.363201,   19.071562
 184.979347,   19.123542
 187.595492,   19.152414
 190.211638,   19.181780
 192.827783,   19.211646
 195.443928,   19.192853
 198.060074,   19.160922
 200.676219,   19.128675
 203.292365,   19.096115
 205.908510,   19.052930
 208.524655,   18.965349
 211.140801,   18.877478
 213.756946,   18.789337
 216.373092,   18.700945
 218.989237,   18.612321
 221.605382,   18.479927
 224.221528,   18.320580
 226.837673,   18.162135
 229.453819,   18.004616
 232.069964,   17.848046
 234.686110,   17.692447
 237.302255,   17.537838
 239.918400,   17.348431
 242.534546,   17.142356
 245.150691,   16.938962
 247.766837,   16.738233
 250.382982,   16.540150
 252.999127,   16.344692
 255.615273,   16.151838
 258.231418,   15.961568
 260.847564,   15.773858
 263.463709,   15.562878
 266.079854,   15.340515
 268.696000,   15.122312
 271.312145,   14.908183
 273.928291,   14.698046
 276.544436,   14.491817
 279.160582,   14.289416
 281.776727,   14.090763
 284.392872,   13.895780
 287.009018,   13.704392
 289.625163,   13.516522
 292.241309,   13.332098
 294.857454,   13.143988
 297.473599,   12.940328
 300.089745,   12.741165
 302.705890,   12.546375
 305.322036,   12.355837
 307.938181,   12.169433
 310.554326,   11.987049
 313.170472,   11.808576
 315.786617,   11.633908
 318.402763,   11.462943
 321.018908,   11.295579
 323.635054,   11.131722
 326.251199,   10.971277
 328.867344,   10.814154
 331.483490,   10.660266
 334.099635,   10.509529
 336.715781,   10.361858
 339.331926,   10.217176
 341.948071,   10.075405
 344.564217,    9.927506
 347.180362,    9.780640
 349.796508,    9.636992
 352.412653,    9.496472
 355.028798,    9.358988
 357.644944,    9.224454
 360.261089,    9.092787
 362.877235,    8.963907
 365.493380,    8.837736
 368.109526,    8.714198
 370.725671,    8.593221
 373.341816,    8.474736
 375.957962,    8.358674
 378.574107,    8.244970
 381.190253,    8.133562
 383.806398,    8.024387
 386.422543,    7.917387
 389.038689,    7.812505
 391.654834,    7.709684
 394.270980,    7.608873
 396.887125,    7.510019
