Vfailure/VsTO, Distance
   0.500000, 5228.139604
   0.500551, 5226.961930
   0.501101, 5225.784256
   0.501652, 5224.606582
   0.502202, 5223.428908
   0.502753, 5222.251234
   0.503303, 5221.073560
   0.503854, 5219.895886
   0.504404, 5218.718213
   0.504955, 5217.540539
   0.505506, 5216.362865
   0.506056, 5215.185191
   0.506607, 5214.007517
   0.507157, 5212.829843
   0.507708, 5211.652169
   0.508258, 5210.474495
   0.508809, 5209.296822
   0.509359, 5208.119148
   0.509910, 5206.941474
   0.510460, 5205.763800
   0.511011, 5204.586126
   0.511562, 5203.408452
   0.512112, 5202.230778
   0.512663, 5201.053104
   0.513213, 5199.875431
   0.513764, 5198.697757
   0.514314, 5197.520083
   0.514865, 5196.342409
   0.515415, 5195.164735
   0.515966, 5193.987061
   0.516517, 5192.809387
   0.517067, 5191.631713
   0.517618, 5190.454039
   0.518168, 5189.276366
   0.518719, 5188.098692
   0.519269, 5186.921018
   0.519820, 5185.743344
   0.520370, 5184.565670
   0.520921, 5183.387996
   0.521471, 5182.210322
   0.522022, 5181.032648
   0.522573, 5179.854975
   0.523123, 5178.677301
   0.523674, 5177.499627
   0.524224, 5176.321953
   0.524775, 5175.144279
   0.525325, 5173.966605
   0.525876, 5172.788931
   0.526426, 5171.611257
   0.526977, 5170.433584
   0.527528, 5169.255910
   0.528078, 5168.078236
   0.528629, 5166.900562
   0.529179, 5165.722888
   0.529730, 5164.545214
   0.530280, 5163.367540
   0.530831, 5162.189866
   0.531381, 5161.012192
   0.531932, 5159.834519
   0.532482, 5158.656845
   0.533033, 5157.479171
   0.533584, 5156.301497
   0.534134, 5155.123823
   0.534685, 5153.946149
   0.535235, 5152.768475
   0.535786, 5151.590801
   0.536336, 5150.413128
   0.536887, 5149.235454
   0.537437, 5148.057780
   0.537988, 5146.880106
   0.538539, 5145.702432
   0.539089, 5144.524758
   0.539640, 5143.347084
   0.540190, 5142.169410
   0.540741, 5140.991737
   0.541291, 5139.814063
   0.541842, 5138.636389
   0.542392, 5137.458715
   0.542943, 5136.281041
   0.543493, 5135.103367
   0.544044, 5133.925693
   0.544595, 5132.748019
   0.545145, 5131.570346
   0.545696, 5130.392672
   0.546246, 5129.214998
   0.546797, 5128.037324
   0.547347, 5126.859650
   0.547898, 5125.681976
   0.548448, 5124.504302
   0.548999, 5123.326628
   0.549550, 5122.148954
   0.550100, 5120.971281
   0.550651, 5119.793607
   0.551201, 5118.615933
   0.551752, 5117.438259
   0.552302, 5116.260585
   0.552853, 5115.082911
   0.553403, 5113.905237
   0.553954, 5112.727563
   0.554505, 5111.549890
   0.555055, 5110.372216
   0.555606, 5109.194542
   0.556156, 5108.016868
   0.556707, 5106.839194
   0.557257, 5105.661520
   0.557808, 5104.483846
   0.558358, 5103.306172
   0.558909, 5102.128499
   0.559459, 5100.950825
   0.560010, 5099.773151
   0.560561, 5098.595477
   0.561111, 5097.417803
   0.561662, 5096.240129
   0.562212, 5095.062455
   0.562763, 5093.884781
   0.563313, 5092.707107
   0.563864, 5091.529434
   0.564414, 5090.351760
   0.564965, 5089.174086
   0.565516, 5087.996412
   0.566066, 5086.818738
   0.566617, 5085.641064
   0.567167, 5084.463390
   0.567718, 5083.285716
