Ground distance, Rate of Climb
   0.000000,    0.000000
   1.888207,    0.000000
   7.515043,    0.000000
  16.823440,    0.000000
  29.755848,    0.000000
  46.254292,    0.000000
  66.260421,    0.000000
  89.715560,    0.000000
 116.560764,    0.000000
 146.736874,    0.000000
 180.184565,    0.000000
 216.844408,    0.000000
 256.656958,    0.000000
 299.562843,    0.000000
 345.502892,    0.000000
 394.418214,    0.000000
 446.250302,    0.000000
 500.941031,    0.000000
 556.079956,    0.000000
 616.213220,    0.000000
 655.025820,    0.000000
 693.878315,    0.613646
 726.593608,    1.631982
 793.579443,    3.992789
 861.925148,    6.324704
 882.696589,    6.989221
 952.123568,    9.004865
1022.084086,   10.654358
1092.405670,   11.870274
1162.982808,   12.613378
1230.337953,   12.866427
1301.348304,   12.927076
1372.585930,   13.035821
1444.038270,   13.189507
1515.687039,   13.383383
1587.508987,   13.611296
1659.476815,   13.865940
1731.560201,   14.139152
1735.058764,   14.152725
1807.227413,   14.434962
1879.437336,   14.714246
1882.668506,   14.726502
1954.885567,   14.875150
2027.102302,   14.901458
2099.318880,   14.894117
2171.535327,   14.873624
2243.751918,   14.852836
2315.968655,   14.831723
2388.185521,   14.810568
2426.689780,   14.800639
2498.906311,   13.870713
2571.122151,   12.097652
2643.337522,   10.143449
2715.552921,    8.156464
2787.768897,    7.113117
2859.985473,    6.839346
2932.202426,    6.757538
3004.419675,    6.729917
3076.637098,    6.717754
3148.854629,    6.712386
3221.072135,    6.703003
3293.289657,    6.700439
3365.506977,    6.691634
3437.724447,    6.687856
3509.941657,    6.680132
3582.159066,    6.675130
3654.376212,    6.668500
3726.593545,    6.662329
3798.810647,    6.656801
3871.027877,    6.649345
3943.244954,    6.644924
4015.462059,    6.636296
4087.679106,    6.632983
4159.896045,    6.623506
4232.113072,    6.620715
4304.329888,    6.612332
4376.546899,    6.608163
4448.763669,    6.600895
4520.980640,    6.595808
4593.197336,    6.589650
4665.414204,    6.582873
4737.630894,    6.577843
4809.847686,    6.570169
4882.064349,    6.566265
4954.280982,    6.556965
5026.497640,    6.554192
5098.714154,    6.545309
5170.930802,    6.542122
5243.147204,    6.534353
5315.363815,    6.529639
5387.580180,    6.523005
5459.796750,    6.517153
5532.013096,    6.511661
5604.229583,    6.504556
5676.445898,    6.500202
5748.662228,    6.491326
5820.878540,    6.488118
5893.094751,    6.478861
5965.311075,    6.475961
6037.527190,    6.467836
6109.743502,    6.463594
6181.959560,    6.456613
6254.175826,    6.451075
6326.391852,    6.445248
6398.608038,    6.438336
6470.824055,    6.433671
6543.040144,    6.425284
6615.256195,    6.421794
6687.472202,    6.412337
6759.688273,    6.410021
6831.904153,    6.401691
6904.120218,    6.397772
6976.336039,    6.390606
7048.552077,    6.385382
7120.767876,    6.379392
7192.983863,    6.372689
7265.199694,    6.367891
7337.415631,    6.360052
7409.631488,    6.356446
7481.847308,    6.346911
7554.063222,    6.344503
7626.278988,    6.336150
7698.494938,    6.332625
7770.710646,    6.325455
7842.926578,    6.320326
7915.142280,    6.314355
7987.358173,    6.307909
8000.000000,    6.307505
