Mach, Efficiency
   0.336516,   14.034629
   0.339581,   14.043551
   0.342647,   14.176028
   0.345712,   14.324965
   0.348778,   14.478433
   0.351843,   14.636624
   0.354909,   14.789092
   0.357974,   14.922344
   0.361040,   15.059196
   0.364105,   15.199781
   0.367171,   15.323059
   0.370236,   15.446188
   0.373302,   15.572361
   0.376367,   15.699397
   0.379433,   15.806832
   0.382498,   15.916637
   0.385564,   16.028881
   0.388629,   16.143634
   0.391695,   16.237365
   0.394760,   16.330992
   0.397826,   16.426447
   0.400891,   16.523775
   0.403957,   16.615484
   0.407022,   16.690573
   0.410088,   16.766920
   0.413153,   16.844549
   0.416219,   16.923486
   0.419284,   17.000977
   0.422350,   17.056574
   0.425415,   17.112945
   0.428481,   17.170101
   0.431546,   17.228054
   0.434612,   17.286818
   0.437677,   17.340029
   0.440743,   17.374440
   0.443808,   17.409230
   0.446874,   17.444402
   0.449939,   17.479959
   0.453005,   17.515907
   0.456070,   17.552248
   0.459136,   17.575091
   0.462201,   17.586770
   0.465267,   17.598543
   0.468332,   17.610410
   0.471398,   17.622371
   0.474463,   17.634427
   0.477529,   17.646577
   0.480594,   17.658823
   0.483660,   17.651950
   0.486725,   17.640178
   0.489791,   17.628347
   0.492856,   17.616457
   0.495922,   17.604510
   0.498987,   17.592505
   0.502053,   17.580442
   0.505118,   17.568322
   0.508184,   17.556146
   0.511249,   17.528608
   0.514315,   17.493885
   0.517380,   17.459094
   0.520446,   17.424236
   0.523511,   17.389311
   0.526577,   17.354323
   0.529642,   17.319272
   0.532708,   17.284160
   0.535773,   17.248989
   0.538839,   17.213760
   0.541904,   17.178475
   0.544970,   17.128081
   0.548035,   17.072724
   0.551101,   17.017416
   0.554166,   16.962160
   0.557232,   16.906958
   0.560297,   16.851813
   0.563363,   16.796726
   0.566428,   16.741701
   0.569494,   16.686740
   0.572559,   16.631844
   0.575625,   16.577017
   0.578690,   16.522260
   0.581756,   16.467576
   0.584821,   16.407724
   0.587887,   16.336264
   0.590952,   16.265055
   0.594018,   16.194099
   0.597083,   16.123396
   0.600149,   16.052950
   0.603214,   15.982759
   0.606280,   15.912828
   0.609345,   15.843155
   0.612411,   15.773743
   0.615476,   15.704593
   0.618542,   15.635706
   0.621607,   15.567083
   0.624673,   15.498725
   0.627738,   15.430632
   0.630804,   15.362807
   0.633869,   15.295248
   0.636935,   15.225017
   0.640000,   15.144649
