Mach, Efficiency
   0.201024,    8.774490
   0.205825,    9.441717
   0.210626,   10.102078
   0.215427,   10.751711
   0.220228,   11.390312
   0.225030,   12.011061
   0.229831,   12.609779
   0.234632,   13.183236
   0.239433,   13.735002
   0.244234,   14.257784
   0.249035,   14.745618
   0.253837,   15.203975
   0.258638,   15.631471
   0.263439,   16.027620
   0.268240,   16.392785
   0.273041,   16.724248
   0.277842,   17.017450
   0.282644,   17.281469
   0.287445,   17.519303
   0.292246,   17.730111
   0.297047,   17.898847
   0.301848,   18.049446
   0.306649,   18.172478
   0.311451,   18.263652
   0.316252,   18.343258
   0.321053,   18.382192
   0.325854,   18.418129
   0.330655,   18.413516
   0.335456,   18.406985
   0.340258,   18.368324
   0.345059,   18.321673
   0.349860,   18.258642
   0.354661,   18.175031
   0.359462,   18.091058
   0.364263,   17.980103
   0.369065,   17.863156
   0.373866,   17.746219
   0.378667,   17.603677
   0.383468,   17.458368
   0.388269,   17.313653
   0.393070,   17.154788
   0.397872,   16.986436
   0.402673,   16.819371
   0.407474,   16.653616
   0.412275,   16.471416
   0.417076,   16.287219
   0.421877,   16.105033
   0.426679,   15.924862
   0.431480,   15.737945
   0.436281,   15.543986
   0.441082,   15.352681
   0.445883,   15.164010
   0.450684,   14.977952
   0.455486,   14.788528
   0.460287,   14.593117
   0.465088,   14.400833
   0.469889,   14.211633
   0.474690,   14.025472
   0.479491,   13.842305
   0.484293,   13.658082
   0.489094,   13.469375
   0.493895,   13.284025
   0.498696,   13.101970
   0.503497,   12.923148
   0.508298,   12.747496
   0.513100,   12.574955
   0.517901,   12.405465
   0.522702,   12.230762
   0.527503,   12.058908
   0.532304,   11.890311
   0.537105,   11.724897
   0.541907,   11.562599
   0.546708,   11.403346
   0.551509,   11.247073
   0.556310,   11.093714
   0.561111,   10.943205
   0.565912,   10.791582
   0.570714,   10.640669
   0.575515,   10.492696
   0.580316,   10.347593
   0.585117,   10.205293
   0.589918,   10.065728
   0.594719,    9.928834
   0.599521,    9.794549
   0.604322,    9.662810
   0.609123,    9.533559
   0.613924,    9.406738
   0.618725,    9.282290
   0.623526,    9.158543
   0.628328,    9.034814
   0.633129,    8.913472
   0.637930,    8.794459
   0.642731,    8.677719
   0.647532,    8.563195
   0.652333,    8.450837
   0.657135,    8.340590
   0.661936,    8.232406
   0.666737,    8.126235
   0.671538,    8.022029
   0.676339,    7.919742
