Ground distance, CL
   0.000000,    0.801000
   0.738987,    0.801000
   1.664951,    0.801000
   3.759739,    0.801000
   6.188434,    0.801000
   9.772443,    0.801000
  13.686500,    0.801000
  18.741992,    0.801000
  24.123566,    0.801000
  30.632350,    0.801000
  37.463153,    0.801000
  45.406533,    0.801000
  53.667751,    0.801000
  63.024321,    0.801000
  72.693808,    0.801000
  83.438238,    0.801000
  94.489756,    0.801000
 106.595634,    0.801000
 119.002719,    0.801000
 132.443541,    0.801000
 146.179677,    0.801000
 160.928911,    0.801000
 175.967564,    0.801000
 191.998685,    0.801000
 208.313333,    0.801000
 225.598109,    0.801000
 243.160028,    0.801000
 261.665867,    0.801000
 280.441363,    0.801000
 300.134324,    0.801000
 320.089383,    0.801000
 340.935864,    0.801000
 362.037006,    0.801000
 384.003959,    0.801000
 406.218255,    0.801000
 429.273198,    0.801000
 452.568295,    0.801000
 476.679331,    0.801000
 501.023463,    0.801000
 526.159315,    0.801000
 551.521345,    0.801000
 577.651547,    0.801000
 604.001199,    0.801000
 631.096038,    0.801000
 658.403760,    0.801000
 670.799418,    0.801000
 699.088476,    0.824217
 727.568757,    0.877968
 756.698806,    1.035473
 786.020541,    1.191840
 815.993617,    1.344347
 846.144547,    1.491306
 876.899822,    1.619412
 900.662028,    1.718389
 931.951063,    1.898825
 937.982452,    1.933607
 969.454965,    1.933607
1000.990534,    1.933607
1031.845913,    1.933607
1050.541211,    1.495587
1082.045261,    1.438764
1113.549382,    1.412376
1145.053416,    1.399006
1176.557282,    1.393729
1208.061104,    1.392205
1239.564941,    1.391752
1256.314488,    1.391512
1287.818279,    1.392571
1319.322077,    1.393389
1350.825942,    1.394000
1382.329875,    1.394525
1413.833849,    1.394998
1445.338020,    1.394808
1476.842269,    1.394355
1508.346631,    1.394920
1539.851037,    1.395887
1571.355433,    1.396443
1602.859827,    1.396923
1634.364090,    1.397377
1665.868348,    1.397829
1697.372527,    1.398717
1728.876702,    1.399622
1760.381032,    1.400092
1791.885367,    1.400544
1806.639917,    1.401467
1838.144233,    1.400819
1869.648588,    1.401107
1901.152967,    1.402012
1932.657338,    1.402645
1964.161703,    1.403097
1995.666039,    1.403822
2027.170355,    1.404727
2058.674777,    1.405360
2090.179268,    1.405812
2121.683752,    1.406290
2153.188231,    1.406786
2184.692609,    1.407248
2216.196957,    1.407700
2247.701204,    1.408153
2279.205422,    1.408605
2310.709584,    1.409409
2342.213728,    1.410314
2373.718001,    1.410868
2405.222312,    1.411320
2436.726621,    1.411806
2468.230930,    1.412301
2499.735142,    1.412755
2531.239348,    1.413208
2562.743478,    1.413660
2594.247605,    1.414113
2625.751726,    1.414994
2657.255848,    1.415899
2688.759910,    1.416782
2720.263981,    1.416175
2751.768160,    1.417080
2783.272329,    1.417872
2814.776472,    1.418326
2846.280568,    1.418780
2877.784535,    1.419233
2909.288473,    1.419803
2940.792329,    1.420708
2972.296223,    1.421495
3003.800224,    1.421948
3035.304225,    1.422411
3066.808226,    1.422905
3098.312194,    1.423382
3129.816119,    1.423834
3161.320033,    1.424482
3192.823932,    1.425387
3224.327896,    1.426097
3255.831947,    1.426549
3287.335970,    1.427020
3318.839956,    1.427514
3350.343972,    1.427983
3381.848007,    1.428436
3413.352078,    1.428913
3444.856171,    1.429407
3476.360242,    1.429869
3507.864306,    1.430322
3539.368370,    1.431122
3570.872434,    1.432027
3602.376439,    1.432584
3633.880425,    1.433037
3665.384438,    1.433529
3696.888459,    1.434034
3728.392466,    1.434550
3759.896450,    1.435052
3791.400349,    1.435505
3822.904237,    1.436058
3854.408088,    1.436963
3885.911928,    1.437767
3917.415735,    1.438220
3948.919519,    1.438672
3980.423223,    1.439125
4011.926910,    1.439577
4043.430538,    1.440030
4074.934167,    1.440583
