Mach, Efficiency
   0.215053,   13.510019
   0.218537,   13.768262
   0.222021,   14.019442
   0.225506,   14.262656
   0.228990,   14.494495
   0.232474,   14.716815
   0.235959,   14.929448
   0.239443,   15.131926
   0.242927,   15.323903
   0.246412,   15.505168
   0.249896,   15.675652
   0.253380,   15.835433
   0.256865,   15.984741
   0.260349,   16.122276
   0.263833,   16.246592
   0.267317,   16.360826
   0.270802,   16.465758
   0.274286,   16.559320
   0.277770,   16.639101
   0.281255,   16.711386
   0.284739,   16.772391
   0.288223,   16.820960
   0.291708,   16.864763
   0.295192,   16.891209
   0.298676,   16.914200
   0.302161,   16.923138
   0.305645,   16.927268
   0.309129,   16.918537
   0.312614,   16.906190
   0.316098,   16.879905
   0.319582,   16.853413
   0.323067,   16.810345
   0.326551,   16.766629
   0.330035,   16.713445
   0.333519,   16.653169
   0.337004,   16.592699
   0.340488,   16.517150
   0.343972,   16.441067
   0.347457,   16.362886
   0.350941,   16.272207
   0.354425,   16.181637
   0.357910,   16.090579
   0.361394,   15.986721
   0.364878,   15.883209
   0.368363,   15.780054
   0.371847,   15.669197
   0.375331,   15.554413
   0.378816,   15.440251
   0.382300,   15.326721
   0.385784,   15.203795
   0.389269,   15.080349
   0.392753,   14.957809
   0.396237,   14.836178
   0.399721,   14.708448
   0.403206,   14.578565
   0.406690,   14.449858
   0.410174,   14.322325
   0.413659,   14.195965
   0.417143,   14.062052
   0.420627,   13.929224
   0.424112,   13.797808
   0.427596,   13.667794
   0.431080,   13.539174
   0.434565,   13.407162
   0.438049,   13.273633
   0.441533,   13.141702
   0.445018,   13.011353
   0.448502,   12.882570
   0.451986,   12.755337
   0.455471,   12.626618
   0.458955,   12.495955
   0.462439,   12.367003
   0.465923,   12.239740
   0.469408,   12.114143
   0.472892,   11.990190
   0.476376,   11.867859
   0.479861,   11.745574
   0.483345,   11.621102
   0.486829,   11.498369
   0.490314,   11.377346
   0.493798,   11.258009
   0.497282,   11.140330
   0.500767,   11.024284
   0.504251,   10.909845
   0.507735,   10.796989
   0.511220,   10.682354
   0.514704,   10.568477
   0.518188,   10.456253
   0.521673,   10.345653
   0.525157,   10.236651
   0.528641,   10.129219
   0.532125,   10.023330
   0.535610,    9.918958
   0.539094,    9.816077
   0.542578,    9.714662
   0.546063,    9.613131
   0.549547,    9.511450
   0.553031,    9.411271
   0.556516,    9.312567
   0.560000,    9.215310
