Speed (CAS), Rate of Climb
 135.689360,  223.258023
 137.646230,  221.827637
 139.603100,  233.444774
 141.559970,  245.597621
 143.516840,  256.066587
 145.473710,  264.874947
 147.430580,  273.205207
 149.387450,  279.953847
 151.344320,  286.808087
 153.301190,  291.440163
 155.258060,  296.402989
 157.214930,  300.070570
 159.171800,  302.361113
 161.128670,  305.269911
 163.085539,  306.344157
 165.042409,  306.332377
 166.999279,  306.584140
 168.956149,  305.772435
 170.913019,  303.230078
 172.869889,  300.594693
 174.826759,  298.280649
 176.783629,  293.398489
 178.740499,  287.853612
 180.697369,  282.232819
 182.654239,  276.709356
 184.611109,  268.856822
 186.567979,  259.892424
 188.524848,  250.847078
 190.481718,  241.632440
 192.438588,  232.154625
 194.395458,  219.585519
 196.352328,  206.660579
 198.309198,  193.380820
 200.266068,  179.744826
 202.222938,  165.780571
 204.179808,  150.507393
 206.136678,  132.825234
 208.093548,  114.694361
 210.050418,   96.096648
 212.007288,   77.042084
 213.964158,   57.531650
 215.921027,   37.557154
 217.877897,   15.303666
 219.834767,   -8.666386
 221.791637,  -33.184555
 223.748507,  -58.268167
 225.705377,  -83.915610
 227.662247, -110.120630
 229.619117, -136.886238
 231.575987, -164.234911
 233.532857, -193.119796
 235.489727, -224.623109
 237.446597, -256.781602
 239.403467, -289.602699
 241.360337, -323.080797
 243.317206, -357.219554
 245.274076, -392.030720
 247.230946, -427.512444
 249.187816, -463.665969
 251.144686, -500.495807
 253.101556, -538.009404
 255.058426, -578.607973
 257.015296, -620.531769
 258.972166, -663.216036
 260.929036, -706.664965
 262.885906, -750.882709
 264.842776, -795.873468
 266.799646, -841.636424
 268.756516, -888.180354
 270.713385, -935.509818
 272.670255, -983.625365
 274.627125, -1032.527012
 276.583995, -1082.226625
 278.540865, -1132.728404
 280.497735, -1184.024089
 282.454605, -1238.510777
 284.411475, -1294.452798
 286.368345, -1351.274321
 288.325215, -1408.960480
 290.282085, -1467.537411
 292.238955, -1527.009752
 294.195825, -1587.367231
 296.152695, -1648.613248
 298.109564, -1710.768179
 300.066434, -1773.836663
 302.023304, -1837.790064
 303.980174, -1902.660983
 305.937044, -1968.458873
 307.893914, -2035.176560
 309.850784, -2102.796670
 311.807654, -2171.357085
 313.764524, -2240.862445
 315.721394, -2311.282962
 317.678264, -2382.638530
 319.635134, -2454.952294
 321.592004, -2530.731434
 323.548874, -2607.928121
 325.505743, -2686.151334
 327.462613, -2765.406049
 329.419483, -2845.667771
