V/VsTO, Thrust - Yawing Moment
   0.273682, 542206.070926
   0.277402, 541849.714550
   0.281122, 541493.691479
   0.284842, 541137.777680
   0.288562, 540781.863882
   0.292283, 540425.950084
   0.296003, 540070.036286
   0.299723, 539714.122488
   0.303443, 539358.208690
   0.307163, 539002.294892
   0.310883, 538646.381094
   0.314604, 538290.467296
   0.318324, 537934.553498
   0.322044, 537578.639700
   0.325764, 537222.725902
   0.329484, 536866.812104
   0.333204, 536510.898306
   0.336924, 536154.914875
   0.340645, 535798.912961
   0.344365, 535442.911046
   0.348085, 535086.909132
   0.351805, 534730.907218
   0.355525, 534374.905303
   0.359245, 534018.903389
   0.362966, 533662.901475
   0.366686, 533306.899560
   0.370406, 532950.897646
   0.374126, 532594.895732
   0.377846, 532238.893818
   0.381566, 531882.891903
   0.385286, 531526.889989
   0.389007, 531170.888075
   0.392727, 530815.024532
   0.396447, 530459.189854
   0.400167, 530103.355177
   0.403887, 529747.520500
   0.407607, 529391.685822
   0.411328, 529035.851145
   0.415048, 528680.016468
   0.418768, 528324.181790
   0.422488, 527968.347113
   0.426208, 527612.512436
   0.429928, 527256.677758
   0.433648, 526900.843081
   0.437369, 526545.008404
   0.441089, 526189.173726
   0.444809, 525833.339049
   0.448529, 525477.968716
   0.452249, 525122.671134
   0.455969, 524767.373553
   0.459689, 524412.075972
   0.463410, 524056.778390
   0.467130, 523701.480809
   0.470850, 523346.183228
   0.474570, 522990.885646
   0.478290, 522635.588065
   0.482010, 522280.290484
   0.485731, 521924.992902
   0.489451, 521569.695321
   0.493171, 521214.397740
   0.496891, 520859.100158
   0.500611, 520503.802577
   0.504331, 520150.080797
   0.508051, 519796.530815
   0.511772, 519442.980834
   0.515492, 519089.430852
   0.519212, 518735.880871
   0.522932, 518382.330889
   0.526652, 518028.780907
   0.530372, 517675.230926
   0.534093, 517321.680944
   0.537813, 516968.130963
   0.541533, 516614.580981
   0.545253, 516261.030999
   0.548973, 515907.481018
   0.552693, 515553.931036
   0.556413, 515200.381055
   0.560134, 514850.139121
   0.563854, 514500.112673
   0.567574, 514150.086225
   0.571294, 513800.059777
   0.575014, 513450.033328
   0.578734, 513100.006880
   0.582455, 512749.980432
   0.586175, 512399.953984
   0.589895, 512049.927536
   0.593615, 511699.901088
   0.597335, 511349.874640
   0.601055, 510999.848192
   0.604775, 510649.821743
   0.608496, 510299.795295
   0.612216, 509949.768847
   0.615936, 509604.427206
   0.619656, 509259.200853
   0.623376, 508913.974500
   0.627096, 508568.748147
   0.630817, 508223.521795
   0.634537, 507878.295442
   0.638257, 507533.069089
   0.641977, 507187.842736
   0.645697, 506842.616383
   0.649417, 506497.390030
   0.653137, 506152.163678
   0.656858, 505806.937325
   0.660578, 505461.710972
   0.664298, 505116.484619
   0.668018, 504771.338376
   0.671738, 504432.212750
   0.675458, 504093.087124
   0.679179, 503753.961498
   0.682899, 503414.835872
   0.686619, 503075.710246
   0.690339, 502736.584620
   0.694059, 502397.458994
   0.697779, 502058.333368
   0.701499, 501719.207742
   0.705220, 501380.082116
   0.708940, 501040.956491
   0.712660, 500701.830865
   0.716380, 500362.705239
   0.720100, 500023.579613
   0.723820, 499684.727915
   0.727541, 499351.049125
   0.731261, 499017.370336
   0.734981, 498683.691546
   0.738701, 498350.012756
   0.742421, 498016.333966
   0.746141, 497682.655177
   0.749861, 497348.976387
   0.753582, 497015.297597
   0.757302, 496681.618808
   0.761022, 496347.940018
   0.764742, 496014.261228
   0.768462, 495680.582438
   0.772182, 495346.903649
   0.775903, 495013.224859
   0.779623, 494679.738597
   0.783343, 494348.261629
   0.787063, 494016.784661
   0.790783, 493685.307693
   0.794503, 493353.830725
   0.798223, 493022.353757
   0.801944, 492690.876789
   0.805664, 492359.399821
   0.809384, 492027.922853
   0.813104, 491696.445885
   0.816824, 491364.968917
   0.820544, 491033.491949
   0.824265, 490702.014981
