V/VsTO, Thrust - Yawing Moment
   0.273682, 42666.814447
   0.277402, 43834.636791
   0.281122, 45018.226167
   0.284842, 46217.582576
   0.288562, 47432.706017
   0.292283, 48663.596490
   0.296003, 49910.253995
   0.299723, 51172.678533
   0.303443, 52450.870103
   0.307163, 53744.828705
   0.310883, 55054.554340
   0.314604, 56380.047007
   0.318324, 57721.306706
   0.322044, 59078.333437
   0.325764, 60451.127201
   0.329484, 61839.687997
   0.333204, 63244.015826
   0.336924, 64664.110687
   0.340645, 66099.972580
   0.344365, 67551.601505
   0.348085, 69018.997463
   0.351805, 70502.160453
   0.355525, 72001.090475
   0.359245, 73515.787530
   0.362966, 75046.251617
   0.366686, 76592.482736
   0.370406, 78154.480888
   0.374126, 79732.246071
   0.377846, 81325.778288
   0.381566, 82935.077536
   0.385286, 84560.143817
   0.389007, 86200.977130
   0.392727, 87857.577476
   0.396447, 89529.944853
   0.400167, 91218.079263
   0.403887, 92921.980706
   0.407607, 94641.649180
   0.411328, 96377.084687
   0.415048, 98128.287227
   0.418768, 99895.256798
   0.422488, 101677.993402
   0.426208, 103476.497038
   0.429928, 105290.767707
   0.433648, 107120.805408
   0.437369, 108966.610141
   0.441089, 110828.181906
   0.444809, 112705.520704
   0.448529, 114598.626534
   0.452249, 116507.499397
   0.455969, 118432.139291
   0.459689, 120372.546218
   0.463410, 122328.720178
   0.467130, 124300.661169
   0.470850, 126288.369193
   0.474570, 128291.844250
   0.478290, 130311.086338
   0.482010, 132346.095459
   0.485731, 134396.871612
   0.489451, 136463.414798
   0.493171, 138545.725015
   0.496891, 140643.802266
   0.500611, 142757.646548
   0.504331, 144887.257863
   0.508051, 147032.636210
   0.511772, 149193.781589
   0.515492, 151370.694001
   0.519212, 153563.373445
   0.522932, 155771.819921
   0.526652, 157996.033430
   0.530372, 160236.013971
   0.534093, 162491.761544
   0.537813, 164763.276149
   0.541533, 167050.557787
   0.545253, 169353.606457
   0.548973, 171672.422160
   0.552693, 174007.004895
   0.556413, 176357.354662
   0.560134, 178723.471461
   0.563854, 181105.355293
   0.567574, 183503.006157
   0.571294, 185916.424053
   0.575014, 188345.608982
   0.578734, 190790.560943
   0.582455, 193251.279936
   0.586175, 195727.765961
   0.589895, 198220.019019
   0.593615, 200728.039109
   0.597335, 203251.826232
   0.601055, 205791.380387
   0.604775, 208346.701574
   0.608496, 210917.789793
   0.612216, 213504.645045
   0.615936, 216107.267329
   0.619656, 218725.656645
   0.623376, 221359.812994
   0.627096, 224009.736375
   0.630817, 226675.426788
   0.634537, 229356.884234
   0.638257, 232054.108712
   0.641977, 234767.100222
   0.645697, 237495.858765
