alpha body, Static Stability Margin
 -10.000000, -109.324394
  -9.090909, -109.411615
  -8.181818, -109.662330
  -7.272727, -109.981462
  -6.363636, -110.310757
  -5.454545, -110.699741
  -4.545455, -111.161772
  -3.636364, -111.621283
  -2.727273, -112.027957
  -1.818182, -112.626796
  -0.909091, -113.294030
