Speed(CAS), Altitude
 115.424134,    0.000000
 115.424136,  328.083990
 115.424136,  656.167979
 115.424136,  984.251969
 115.424136, 1312.335958
 115.424136, 1640.419948
 115.424136, 1968.503937
 115.424136, 2296.587927
 115.424136, 2624.671916
 115.424136, 2952.755906
 115.424136, 3280.839895
 115.424136, 3608.923885
 115.424136, 3937.007874
 115.424136, 4265.091864
 115.424136, 4593.175853
 115.424136, 4921.259843
 115.424136, 5249.343832
 115.424136, 5577.427822
 115.424136, 5905.511811
 115.424136, 6233.595801
 115.424136, 6561.679790
 115.424136, 6889.763780
 115.424136, 7217.847769
 115.424136, 7545.931759
 115.424136, 7874.015748
 115.424136, 8202.099738
 115.424136, 8530.183727
 115.424136, 8858.267717
 115.424136, 9186.351706
 115.424136, 9514.435696
 115.424136, 9842.519685
 115.424136, 10170.603675
 115.424136, 10498.687664
 115.424136, 10826.771654
 115.424136, 11154.855643
 115.424136, 11482.939633
 115.424136, 11811.023622
 115.424136, 12139.107612
 115.424136, 12467.191601
 115.424136, 12795.275591
 115.424136, 13123.359580
 115.424136, 13451.443570
 115.424136, 13779.527559
 115.424136, 14107.611549
 115.424136, 14435.695538
 115.424136, 14763.779528
 115.424136, 15091.863517
 115.424136, 15419.947507
 115.424136, 15748.031496
 115.424136, 16076.115486
 115.424136, 16404.199475
 115.424136, 16732.283465
 115.424136, 17060.367454
 115.424136, 17388.451444
 115.424136, 17716.535433
 116.128326, 18044.619423
 116.470964, 18372.703412
 116.807350, 18700.787402
 117.137525, 19028.871391
 117.801093, 19356.955381
 118.115865, 19685.039370
 119.091317, 20013.123360
 120.048437, 20341.207349
 121.314591, 20669.291339
 122.232356, 20997.375328
 123.774492, 21325.459318
 125.286698, 21653.543307
 126.769172, 21981.627297
 128.846399, 22309.711286
 130.882358, 22637.795276
 132.877321, 22965.879265
 135.134801, 23293.963255
 137.345943, 23622.047244
 140.403164, 23950.131234
 143.397165, 24278.215223
 146.911470, 24606.299213
 151.795132, 24934.383202
 165.721566, 25262.467192
 176.042463, 24934.383202
 180.148100, 24606.299213
 183.737218, 24278.215223
 187.982264, 23950.131234
 191.700012, 23622.047244
 194.266796, 23293.963255
 196.566138, 22965.879265
 198.898536, 22637.795276
 201.264191, 22309.711286
 203.663305, 21981.627297
 206.096080, 21653.543307
 208.241549, 21325.459318
 210.739219, 20997.375328
 212.616648, 20669.291339
 214.516299, 20341.207349
 216.104914, 20013.123360
 217.709829, 19685.039370
 219.331129, 19356.955381
 220.626222, 19028.871391
 222.277424, 18700.787402
 223.945258, 18372.703412
 225.277714, 18044.619423
 226.975904, 17716.535433
 228.332532, 17388.451444
 230.061373, 17060.367454
 231.442416, 16732.283465
 232.834148, 16404.199475
 234.607905, 16076.115486
 236.024402, 15748.031496
 237.451744, 15419.947507
 238.889979, 15091.863517
 240.339154, 14763.779528
 241.411663, 14435.695538
 242.879549, 14107.611549
 243.964210, 13779.527559
 245.053309, 13451.443570
 246.146852, 13123.359580
 247.244846, 12795.275591
 248.347300, 12467.191601
 249.454220, 12139.107612
 250.565613, 11811.023622
 251.681487, 11482.939633
 252.380445, 11154.855643
 253.501851, 10826.771654
 254.627747, 10498.687664
 255.758138, 10170.603675
 256.457744, 9842.519685
 257.154848, 9514.435696
 257.407102, 9186.351706
 258.095567, 8858.267717
 258.332017, 8530.183727
 259.011647, 8202.099738
 259.688574, 7874.015748
 259.902641, 7545.931759
 260.570454, 7217.847769
 261.235446, 6889.763780
 261.897580, 6561.679790
 262.556821, 6233.595801
 263.213134, 5905.511811
 263.866484, 5577.427822
 264.516834, 5249.343832
 265.164148, 4921.259843
 265.808392, 4593.175853
 266.449529, 4265.091864
 266.586983, 3937.007874
 267.218038, 3608.923885
 267.337791, 3280.839895
 267.958562, 2952.755906
 268.576017, 2624.671916
 268.670638, 2296.587927
 269.277518, 1968.503937
 269.880957, 1640.419948
 270.480918, 1312.335958
 270.542473,  984.251969
 271.131479,  656.167979
 271.716880,  328.083990
 272.298637,    0.000000
