V/VsTO, Thrust - Yawing Moment
   0.331919, 147531.777907
   0.335124, 147429.227444
   0.338329, 147326.676982
   0.341535, 147224.126520
   0.344740, 147121.576057
   0.347945, 147019.025595
   0.351150, 146916.475133
   0.354355, 146813.924670
   0.357560, 146711.374208
   0.360765, 146608.823746
   0.363971, 146506.273283
   0.367176, 146403.722821
   0.370381, 146301.172359
   0.373586, 146198.621896
   0.376791, 146096.071434
   0.379996, 145993.520972
   0.383201, 145890.970509
   0.386407, 145788.420047
   0.389612, 145685.869585
   0.392817, 145583.319122
   0.396022, 145480.768660
   0.399227, 145378.218198
   0.402432, 145275.667735
   0.405637, 145173.117273
   0.408843, 145070.566811
   0.412048, 144968.016348
   0.415253, 144865.465886
   0.418458, 144762.915424
   0.421663, 144660.364961
   0.424868, 144557.814499
   0.428073, 144455.264037
   0.431279, 144352.713574
   0.434484, 144250.163112
   0.437689, 144147.612650
   0.440894, 144045.062188
   0.444099, 143942.511725
   0.447304, 143839.961263
   0.450509, 143737.410801
   0.453715, 143634.860338
   0.456920, 143532.309876
   0.460125, 143408.213792
   0.463330, 143275.709255
   0.466535, 143143.204718
   0.469740, 143010.700181
   0.472945, 142878.195644
   0.476151, 142745.691107
   0.479356, 142613.186571
   0.482561, 142480.682034
   0.485766, 142348.177497
   0.488971, 142215.672960
   0.492176, 142083.168423
   0.495381, 141950.663886
   0.498587, 141818.159349
   0.501792, 141685.654813
   0.504997, 141553.150276
   0.508202, 141420.645739
   0.511407, 141288.141202
   0.514612, 141155.636665
   0.517817, 141023.132128
   0.521023, 140890.627591
   0.524228, 140758.123054
   0.527433, 140625.618518
   0.530638, 140493.113981
   0.533843, 140360.609444
   0.537048, 140228.104907
   0.540253, 140095.600370
   0.543459, 139963.095833
   0.546664, 139830.591296
   0.549869, 139698.086759
   0.553074, 139565.582223
   0.556279, 139433.077686
   0.559484, 139300.573149
   0.562689, 139168.068612
   0.565895, 139035.564075
   0.569100, 138903.059538
   0.572305, 138770.555001
   0.575510, 138638.050465
   0.578715, 138505.545928
   0.581920, 138373.041391
   0.585125, 138240.536854
   0.588331, 138108.032317
   0.591536, 137975.527780
   0.594741, 137843.023243
   0.597946, 137710.518706
   0.601151, 137578.014170
   0.604356, 137445.509633
   0.607561, 137313.005096
   0.610767, 137180.500559
   0.613972, 137047.996022
   0.617177, 136915.491485
   0.620382, 136782.986948
   0.623587, 136650.482412
   0.626792, 136517.977875
   0.629998, 136385.473338
   0.633203, 136252.968801
   0.636408, 136120.464264
   0.639613, 135987.959727
   0.642818, 135855.455190
   0.646023, 135722.950653
   0.649228, 135590.446117
   0.652434, 135457.941580
   0.655639, 135325.437043
   0.658844, 135192.932506
   0.662049, 135060.427969
   0.665254, 134927.923432
   0.668459, 134795.418895
   0.671664, 134662.914358
   0.674870, 134530.409822
   0.678075, 134397.905285
   0.681280, 134265.400748
   0.684485, 134132.896211
   0.687690, 133987.709417
   0.690895, 133812.903148
   0.694100, 133638.096878
   0.697306, 133463.290608
   0.700511, 133288.484338
   0.703716, 133113.678069
   0.706921, 132938.871799
   0.710126, 132764.065529
   0.713331, 132589.259260
   0.716536, 132414.452990
   0.719742, 132239.646720
   0.722947, 132064.840451
   0.726152, 131890.034181
   0.729357, 131715.227911
   0.732562, 131540.421641
   0.735767, 131365.615372
   0.738972, 131190.809102
   0.742178, 131016.002832
   0.745383, 130841.196563
   0.748588, 130666.390293
   0.751793, 130491.584023
   0.754998, 130316.777754
   0.758203, 130141.971484
   0.761408, 129967.165214
   0.764614, 129792.358945
   0.767819, 129617.552675
   0.771024, 129442.746405
   0.774229, 129267.940135
   0.777434, 129093.133866
   0.780639, 128918.327596
   0.783844, 128743.521326
   0.787050, 128568.715057
   0.790255, 128393.908787
   0.793460, 128219.102517
   0.796665, 128044.296248
   0.799870, 127869.489978
   0.803075, 127694.683708
   0.806280, 127519.877438
   0.809486, 127345.071169
   0.812691, 127170.264899
   0.815896, 126995.458629
   0.819101, 126820.652360
   0.822306, 126645.846090
   0.825511, 126471.039820
   0.828716, 126296.233551
   0.831922, 126121.427281
   0.835127, 125946.621011
   0.838332, 125771.814741
   0.841537, 125597.008472
   0.844742, 125422.202202
   0.847947, 125247.395932
   0.851152, 125072.589663
   0.854358, 124897.783393
   0.857563, 124722.977123
   0.860768, 124548.170854
   0.863973, 124373.364584
   0.867178, 124198.558314
   0.870383, 124023.752044
   0.873588, 123848.945775
   0.876794, 123674.139505
   0.879999, 123499.333235
   0.883204, 123324.526966
   0.886409, 123149.720696
   0.889614, 122974.914426
   0.892819, 122800.108157
   0.896024, 122625.301887
   0.899230, 122450.495617
   0.902435, 122275.689348
   0.905640, 122100.883078
   0.908845, 121926.076808
   0.912050, 121751.270538
   0.915255, 121576.464269
   0.918460, 121399.852611
   0.921666, 121222.995548
   0.924871, 121046.138485
   0.928076, 120869.281422
   0.931281, 120692.424359
   0.934486, 120515.567295
   0.937691, 120338.710232
   0.940896, 120161.853169
   0.944102, 119984.996106
   0.947307, 119808.139043
   0.950512, 119631.281980
   0.953717, 119454.424917
   0.956922, 119277.567853
   0.960127, 119100.710790
   0.963333, 118923.853727
   0.966538, 118746.996664
   0.969743, 118570.139601
   0.972948, 118393.282538
   0.976153, 118216.425475
   0.979358, 118039.568411
   0.982563, 117862.711348
   0.985769, 117685.854285
   0.988974, 117508.997222
   0.992179, 117332.140159
   0.995384, 117155.283096
   0.998589, 116978.426033
   1.001794, 116801.568970
   1.004999, 116624.711906
   1.008205, 116447.854843
   1.011410, 116270.997780
   1.014615, 116094.140717
   1.017820, 115917.283654
   1.021025, 115740.426591
   1.024230, 115563.569528
   1.027435, 115386.712464
   1.030641, 115209.855401
   1.033846, 115032.998338
   1.037051, 114856.141275
   1.040256, 114679.284212
   1.043461, 114502.427149
   1.046666, 114325.570086
   1.049871, 114148.713022
   1.053077, 113971.855959
   1.056282, 113794.998896
   1.059487, 113618.141833
   1.062692, 113441.284770
   1.065897, 113264.427707
   1.069102, 113087.570644
   1.072307, 112910.713580
   1.075513, 112733.856517
   1.078718, 112556.999454
   1.081923, 112380.142391
   1.085128, 112203.285328
   1.088333, 112026.428265
   1.091538, 111849.571202
   1.094743, 111672.714138
   1.097949, 111495.857075
   1.101154, 111319.000012
   1.104359, 111142.142949
   1.107564, 110965.285886
   1.110769, 110788.428823
   1.113974, 110611.571760
   1.117179, 110434.714696
   1.120385, 110257.857633
   1.123590, 110081.000570
   1.126795, 109904.143507
   1.130000, 109727.286444
